fragment_length	frequency
350	19
351	21
352	22
353	14
354	21
355	14
356	20
357	21
358	20
359	17
360	19
361	10
362	10
363	13
364	13
365	18
366	29
367	27
368	13
369	16
370	15
371	10
372	14
373	13
374	14
375	21
376	18
377	17
378	18
379	16
380	15
381	13
382	18
383	16
384	16
385	14
386	18
387	14
388	13
389	27
390	23
391	15
392	14
393	19
394	23
395	19
396	23
397	16
398	15
399	14
400	21
401	14
402	25
403	12
404	19
405	21
406	15
407	14
408	20
409	25
410	19
411	18
412	22
413	19
414	13
415	22
416	8
417	22
418	17
419	8
420	27
421	14
422	16
423	14
424	17
425	6
426	20
427	10
428	16
429	20
430	26
431	14
432	9
433	19
434	12
435	15
436	13
437	19
438	13
439	13
440	16
441	13
442	11
443	8
444	16
445	16
446	13
447	15
448	17
449	13
450	21
451	19
452	16
453	18
454	9
455	11
456	18
457	22
458	24
459	13
460	15
461	26
462	12
463	21
464	12
465	15
466	13
467	15
468	13
469	9
470	12
471	7
472	7
473	14
474	15
475	18
476	14
477	16
478	21
479	12
480	16
481	19
482	6
483	14
484	13
485	18
486	17
487	8
488	11
489	19
490	18
491	13
492	17
493	15
494	16
495	19
496	21
497	9
498	10
499	19
500	12
501	15
502	17
503	16
504	20
505	14
506	18
507	22
508	13
509	11
510	12
511	19
512	19
513	13
514	18
515	11
516	15
517	13
518	10
519	16
520	19
521	16
522	13
523	25
524	15
525	15
526	16
527	19
528	22
529	16
530	9
531	19
532	13
533	18
534	16
535	11
536	18
537	9
538	16
539	19
540	16
541	16
542	13
543	16
544	14
545	16
546	13
547	14
548	15
549	19
550	20
551	16
552	7
553	9
554	12
555	14
556	17
557	15
558	8
559	17
560	14
561	13
562	17
563	15
564	12
565	12
566	14
567	17
568	7
569	12
570	14
571	13
572	15
573	11
574	18
575	13
576	18
577	15
578	15
579	13
580	17
581	16
582	8
583	10
584	20
585	15
586	16
587	14
588	14
589	21
590	11
591	14
592	16
593	22
594	11
595	7
596	15
597	16
598	13
599	12
600	17
601	12
602	15
603	14
604	13
605	11
606	19
607	16
608	13
609	14
610	9
611	24
612	16
613	12
614	12
615	13
616	9
617	18
618	11
619	18
620	16
621	12
622	16
623	17
624	21
625	21
626	23
627	19
628	13
629	15
630	11
631	14
632	16
633	8
634	17
635	13
636	13
637	14
638	18
639	11
640	9
641	13
642	13
643	13
644	16
645	10
646	13
647	13
648	18
649	11
650	18
651	13
652	19
653	21
654	7
655	16
656	8
657	7
658	16
659	10
660	14
661	9
662	7
663	12
664	20
665	8
666	27
667	6
668	16
669	10
670	16
671	16
672	19
673	17
674	15
675	16
676	12
677	13
678	11
679	14
680	12
681	8
682	12
683	11
684	11
685	15
686	14
687	7
688	8
689	11
690	12
691	15
692	10
693	9
694	21
695	16
696	15
697	13
698	14
699	21
700	11
701	17
702	14
703	21
704	16
705	6
706	11
707	20
708	18
709	14
710	23
711	15
712	11
713	8
714	10
715	9
716	6
717	11
718	21
719	16
720	17
721	13
722	7
723	18
724	6
725	12
726	12
727	19
728	14
729	9
730	25
731	10
732	9
733	12
734	18
735	17
736	16
737	10
738	15
739	15
740	15
741	7
742	20
743	12
744	11
745	11
746	10
747	15
748	10
749	12
750	15
751	17
752	19
753	13
754	16
755	10
756	17
757	22
758	13
759	15
760	14
761	12
762	13
763	20
764	17
765	7
766	17
767	15
768	14
769	7
770	9
771	19
772	19
773	10
774	13
775	13
776	11
777	9
778	8
779	15
780	15
781	12
782	12
783	15
784	13
785	19
786	14
787	18
788	13
789	11
790	13
791	11
792	13
793	16
794	12
795	13
796	14
797	13
798	10
799	15
800	8
801	9
802	16
803	13
804	17
805	15
806	12
807	14
808	10
809	9
810	12
811	15
812	11
813	13
814	15
815	15
816	14
817	15
818	21
819	11
820	19
821	18
822	13
823	13
824	11
825	10
826	14
827	11
828	11
829	7
830	23
831	22
832	13
833	14
834	24
835	13
836	11
837	11
838	16
839	16
840	12
841	13
842	11
843	9
844	16
845	18
846	15
847	11
848	14
849	14
850	13
851	10
852	6
853	10
854	14
855	20
856	16
857	9
858	14
859	8
860	13
861	11
862	13
863	13
864	13
865	9
866	16
867	16
868	10
869	9
870	15
871	9
872	16
873	9
874	10
875	12
876	7
877	19
878	15
879	15
880	17
881	18
882	9
883	12
884	13
885	13
886	9
887	14
888	12
889	11
890	16
891	9
892	13
893	16
894	16
895	14
896	14
897	8
898	13
899	17
900	13
901	21
902	8
903	13
904	17
905	11
906	13
907	14
908	8
909	12
910	14
911	7
912	18
913	15
914	15
915	14
916	15
917	12
918	17
919	16
920	14
921	14
922	13
923	16
924	15
925	21
926	9
927	15
928	12
929	12
930	21
931	12
932	15
933	9
934	12
935	13
936	19
937	14
938	14
939	12
940	10
941	9
942	14
943	15
944	16
945	7
946	16
947	10
948	13
949	15
950	13
951	9
952	8
953	9
954	10
955	11
956	12
957	12
958	16
959	9
960	15
961	16
962	11
963	11
964	17
965	8
966	8
967	9
968	14
969	15
970	20
971	10
972	12
973	17
974	7
975	15
976	10
977	24
978	12
979	17
980	14
981	6
982	15
983	22
984	16
985	7
986	11
987	6
988	10
989	11
990	8
991	15
992	15
993	13
994	8
995	10
996	19
997	9
998	13
999	13
1000	13
1001	10
1002	8
1003	7
1004	14
1005	11
1006	11
1007	11
1008	14
1009	11
1010	13
1011	10
1012	11
1013	11
1014	13
1015	10
1016	13
1017	11
1018	14
1019	12
1020	23
1021	13
1022	15
1023	12
1024	15
1025	11
1026	9
1027	9
1028	18
1029	12
1030	16
1031	17
1032	8
1033	8
1034	10
1035	13
1036	13
1037	11
1038	15
1039	16
1040	18
1041	15
1042	15
1043	12
1044	11
1045	13
1046	9
1047	6
1048	13
1049	14
1050	10
1051	12
1052	9
1053	14
1054	10
1055	15
1056	13
1057	6
1058	8
1059	12
1060	13
1061	20
1062	12
1063	12
1064	8
1065	8
1066	12
1067	16
1068	8
1069	12
1070	10
1071	17
1072	7
1073	9
1074	8
1075	8
1076	15
1077	12
1078	17
1079	11
1080	10
1081	15
1082	5
1083	18
1084	12
1085	11
1086	13
1087	7
1088	13
1089	12
1090	10
1091	10
1092	10
1093	7
1094	11
1095	9
1096	11
1097	10
1098	11
1099	13
1100	9
1101	15
1102	12
1103	11
1104	14
1105	20
1106	13
1107	11
1108	15
1109	13
1110	10
1111	7
1112	14
1113	11
1114	18
1115	10
1116	11
1117	7
1118	20
1119	14
1120	10
1121	14
1122	16
1123	15
1124	12
1125	12
1126	7
1127	6
1128	9
1129	14
1130	36
1131	8
1132	14
1133	8
1134	11
1135	10
1136	11
1137	12
1138	7
1139	14
1140	13
1141	9
1142	16
1143	14
1144	9
1145	11
1146	11
1147	13
1148	5
1149	14
1150	14
1151	16
1152	9
1153	13
1154	9
1155	17
1156	15
1157	11
1158	12
1159	16
1160	16
1161	13
1162	10
1163	3
1164	8
1165	11
1166	11
1167	14
1168	9
1169	7
1170	15
1171	13
1172	12
1173	15
1174	10
1175	25
1176	12
1177	16
1178	12
1179	13
1180	8
1181	17
1182	11
1183	10
1184	5
1185	17
1186	5
1187	20
1188	7
1189	9
1190	10
1191	14
1192	8
1193	7
1194	16
1195	11
1196	11
1197	6
1198	10
1199	12
1200	17
1201	9
1202	12
1203	12
1204	12
1205	12
1206	9
1207	11
1208	6
1209	10
1210	12
1211	17
1212	12
1213	13
1214	10
1215	12
1216	11
1217	10
1218	10
1219	10
1220	11
1221	14
1222	7
1223	13
1224	14
1225	12
1226	12
1227	16
1228	18
1229	7
1230	6
1231	16
1232	11
1233	9
1234	13
1235	8
1236	7
1237	7
1238	13
1239	9
1240	7
1241	6
1242	8
1243	7
1244	9
1245	14
1246	11
1247	10
1248	20
1249	10
1250	13
1251	10
1252	10
1253	9
1254	8
1255	10
1256	7
1257	11
1258	12
1259	10
1260	6
1261	13
1262	9
1263	15
1264	14
1265	17
1266	10
1267	8
1268	10
1269	17
1270	5
1271	8
1272	19
1273	11
1274	14
1275	10
1276	11
1277	12
1278	14
1279	15
1280	13
1281	3
1282	10
1283	15
1284	9
1285	7
1286	10
1287	13
1288	13
1289	14
1290	9
1291	13
1292	10
1293	13
1294	17
1295	9
1296	8
1297	16
1298	12
1299	8
1300	12
1301	6
1302	10
1303	8
1304	7
1305	11
1306	16
1307	11
1308	10
1309	14
1310	11
1311	11
1312	10
1313	11
1314	12
1315	14
1316	10
1317	6
1318	14
1319	2
1320	11
1321	11
1322	9
1323	9
1324	12
1325	9
1326	7
1327	14
1328	10
1329	13
1330	7
1331	12
1332	14
1333	14
1334	9
1335	6
1336	10
1337	8
1338	12
1339	6
1340	11
1341	13
1342	11
1343	14
1344	10
1345	13
1346	8
1347	12
1348	9
1349	11
1350	10
1351	13
1352	10
1353	8
1354	13
1355	12
1356	12
1357	9
1358	12
1359	10
1360	7
1361	9
1362	4
1363	9
1364	9
1365	13
1366	15
1367	8
1368	17
1369	9
1370	13
1371	12
1372	5
1373	6
1374	11
1375	14
1376	9
1377	9
1378	13
1379	11
1380	14
1381	11
1382	9
1383	16
1384	10
1385	8
1386	10
1387	10
1388	11
1389	13
1390	15
1391	12
1392	10
1393	7
1394	13
1395	16
1396	13
1397	8
1398	12
1399	6
1400	16
1401	17
1402	13
1403	8
1404	13
1405	13
1406	12
1407	2
1408	7
1409	8
1410	7
1411	8
1412	14
1413	10
1414	10
1415	13
1416	10
1417	5
1418	13
1419	14
1420	8
1421	13
1422	6
1423	9
1424	17
1425	8
1426	10
1427	13
1428	9
1429	9
1430	11
1431	12
1432	9
1433	12
1434	7
1435	9
1436	9
1437	14
1438	16
1439	11
1440	17
1441	11
1442	15
1443	15
1444	15
1445	8
1446	9
1447	13
1448	14
1449	9
1450	10
1451	10
1452	12
1453	9
1454	8
1455	13
1456	11
1457	6
1458	5
1459	11
1460	10
1461	10
1462	9
1463	21
1464	12
1465	11
1466	9
1467	16
1468	10
1469	11
1470	8
1471	17
1472	13
1473	11
1474	5
1475	11
1476	12
1477	6
1478	8
1479	13
1480	12
1481	14
1482	10
1483	13
1484	10
1485	6
1486	10
1487	10
1488	15
1489	11
1490	17
1491	19
1492	17
1493	12
1494	11
1495	9
1496	11
1497	10
1498	10
1499	17
1500	9
1501	8
1502	14
1503	9
1504	14
1505	8
1506	11
1507	14
1508	6
1509	16
1510	10
1511	6
1512	8
1513	5
1514	15
1515	9
1516	9
1517	11
1518	6
1519	10
1520	8
1521	8
1522	6
1523	12
1524	8
1525	12
1526	12
1527	11
1528	8
1529	7
1530	10
1531	9
1532	15
1533	8
1534	15
1535	11
1536	13
1537	10
1538	9
1539	7
1540	15
1541	13
1542	4
1543	9
1544	12
1545	8
1546	10
1547	8
1548	10
1549	16
1550	5
1551	8
1552	11
1553	4
1554	10
1555	12
1556	12
1557	6
1558	11
1559	14
1560	14
1561	9
1562	7
1563	17
1564	7
1565	13
1566	9
1567	14
1568	6
1569	7
1570	12
1571	10
1572	10
1573	9
1574	13
1575	9
1576	10
1577	7
1578	12
1579	8
1580	9
1581	4
1582	9
1583	14
1584	5
1585	11
1586	5
1587	11
1588	11
1589	8
1590	13
1591	14
1592	10
1593	5
1594	12
1595	9
1596	14
1597	9
1598	7
1599	9
1600	12
1601	12
1602	12
1603	8
1604	7
1605	10
1606	13
1607	10
1608	16
1609	4
1610	13
1611	12
1612	9
1613	14
1614	12
1615	6
1616	9
1617	6
1618	17
1619	7
1620	11
1621	13
1622	8
1623	11
1624	11
1625	8
1626	15
1627	12
1628	15
1629	8
1630	7
1631	8
1632	7
1633	5
1634	9
1635	12
1636	8
1637	6
1638	10
1639	7
1640	15
1641	8
1642	7
1643	9
1644	12
1645	8
1646	12
1647	7
1648	9
1649	3
1650	10
1651	5
1652	12
1653	12
1654	10
1655	5
1656	16
1657	7
1658	12
1659	9
1660	15
1661	11
1662	10
1663	11
1664	6
1665	7
1666	9
1667	8
1668	4
1669	19
1670	14
1671	11
1672	8
1673	7
1674	10
1675	7
1676	8
1677	8
1678	8
1679	12
1680	9
1681	12
1682	13
1683	10
1684	9
1685	12
1686	14
1687	8
1688	9
1689	12
1690	15
1691	5
1692	12
1693	14
1694	11
1695	13
1696	13
1697	8
1698	9
1699	7
1700	5
1701	7
1702	8
1703	14
1704	9
1705	6
1706	14
1707	8
1708	9
1709	10
1710	8
1711	10
1712	14
1713	10
1714	10
1715	12
1716	10
1717	5
1718	9
1719	11
1720	10
1721	7
1722	11
1723	9
1724	15
1725	8
1726	4
1727	10
1728	10
1729	8
1730	9
1731	6
1732	13
1733	13
1734	14
1735	5
1736	6
1737	9
1738	12
1739	15
1740	11
1741	12
1742	11
1743	10
1744	10
1745	14
1746	9
1747	10
1748	11
1749	9
1750	7
1751	7
1752	13
1753	12
1754	11
1755	10
1756	11
1757	7
1758	8
1759	8
1760	11
1761	18
1762	8
1763	12
1764	6
1765	9
1766	12
1767	10
1768	6
1769	8
1770	9
1771	10
1772	6
1773	12
1774	14
1775	5
1776	14
1777	9
1778	6
1779	7
1780	8
1781	9
1782	15
1783	9
1784	8
1785	10
1786	10
1787	13
1788	11
1789	11
1790	7
1791	6
1792	11
1793	8
1794	12
1795	17
1796	11
1797	9
1798	12
1799	5
1800	10
1801	9
1802	16
1803	5
1804	14
1805	2
1806	12
1807	4
1808	10
1809	11
1810	6
1811	10
1812	4
1813	10
1814	10
1815	6
1816	7
1817	12
1818	7
1819	15
1820	10
1821	5
1822	12
1823	9
1824	10
1825	7
1826	12
1827	14
1828	6
1829	7
1830	12
1831	10
1832	10
1833	6
1834	6
1835	2
1836	5
1837	13
1838	15
1839	4
1840	5
1841	11
1842	10
1843	9
1844	15
1845	7
1846	8
1847	11
1848	7
1849	9
1850	10
1851	19
1852	9
1853	12
1854	5
1855	6
1856	8
1857	10
1858	16
1859	10
1860	13
1861	11
1862	4
1863	8
1864	16
1865	10
1866	13
1867	8
1868	11
1869	6
1870	11
1871	12
1872	8
1873	9
1874	8
1875	14
1876	5
1877	14
1878	9
1879	9
1880	9
1881	10
1882	5
1883	12
1884	7
1885	7
1886	16
1887	11
1888	9
1889	5
1890	5
1891	9
1892	14
1893	8
1894	5
1895	7
1896	7
1897	9
1898	11
1899	14
1900	5
1901	8
1902	8
1903	6
1904	12
1905	6
1906	9
1907	11
1908	15
1909	7
1910	9
1911	10
1912	8
1913	7
1914	9
1915	8
1916	9
1917	6
1918	4
1919	9
1920	14
1921	16
1922	11
1923	7
1924	10
1925	4
1926	11
1927	7
1928	8
1929	11
1930	8
1931	9
1932	13
1933	10
1934	9
1935	7
1936	12
1937	7
1938	9
1939	9
1940	10
1941	14
1942	7
1943	9
1944	7
1945	4
1946	10
1947	7
1948	15
1949	15
1950	8
1951	8
1952	11
1953	10
1954	10
1955	12
1956	12
1957	12
1958	6
1959	8
1960	12
1961	7
1962	7
1963	8
1964	10
1965	12
1966	11
1967	12
1968	8
1969	10
1970	11
1971	10
1972	8
1973	9
1974	13
1975	7
1976	9
1977	3
1978	7
1979	8
1980	13
1981	10
1982	7
1983	18
1984	6
1985	13
1986	4
1987	11
1988	10
1989	11
1990	5
1991	15
1992	6
1993	9
1994	14
1995	12
1996	7
1997	6
1998	9
1999	8
2000	10
2001	9
2002	7
2003	6
2004	11
2005	9
2006	10
2007	10
2008	6
2009	7
2010	12
2011	18
2012	12
2013	4
2014	8
2015	12
2016	3
2017	9
2018	9
2019	7
2020	6
2021	10
2022	14
2023	7
2024	10
2025	7
2026	7
2027	5
2028	11
2029	9
2030	7
2031	10
2032	6
2033	8
2034	9
2035	8
2036	8
2037	7
2038	4
2039	9
2040	11
2041	12
2042	10
2043	10
2044	12
2045	8
2046	4
2047	7
2048	4
2049	8
2050	10
2051	5
2052	8
2053	13
2054	9
2055	10
2056	8
2057	4
2058	11
2059	8
2060	12
2061	9
2062	6
2063	8
2064	10
2065	4
2066	7
2067	15
2068	5
2069	12
2070	16
2071	8
2072	6
2073	7
2074	11
2075	8
2076	3
2077	10
2078	11
2079	8
2080	10
2081	11
2082	10
2083	15
2084	10
2085	8
2086	13
2087	8
2088	11
2089	6
2090	7
2091	6
2092	11
2093	5
2094	6
2095	6
2096	9
2097	5
2098	13
2099	12
2100	9
2101	8
2102	10
2103	5
2104	11
2105	10
2106	10
2107	14
2108	6
2109	11
2110	10
2111	14
2112	8
2113	11
2114	12
2115	12
2116	6
2117	9
2118	13
2119	10
2120	9
2121	9
2122	9
2123	5
2124	8
2125	10
2126	10
2127	9
2128	10
2129	12
2130	8
2131	3
2132	9
2133	6
2134	16
2135	8
2136	10
2137	14
2138	5
2139	9
2140	12
2141	6
2142	4
2143	11
2144	5
2145	8
2146	6
2147	11
2148	7
2149	12
2150	6
2151	12
2152	9
2153	8
2154	8
2155	8
2156	5
2157	12
2158	5
2159	7
2160	4
2161	2
2162	7
2163	5
2164	13
2165	5
2166	9
2167	12
2168	8
2169	7
2170	7
2171	10
2172	10
2173	3
2174	7
2175	10
2176	6
2177	12
2178	18
2179	12
2180	6
2181	6
2182	9
2183	8
2184	4
2185	11
2186	8
2187	9
2188	6
2189	6
2190	7
2191	11
2192	7
2193	4
2194	6
2195	2
2196	10
2197	2
2198	6
2199	5
2200	9
2201	5
2202	10
2203	11
2204	7
2205	9
2206	8
2207	10
2208	4
2209	7
2210	10
2211	10
2212	9
2213	6
2214	5
2215	7
2216	13
2217	13
2218	13
2219	5
2220	8
2221	8
2222	4
2223	14
2224	4
2225	10
2226	1
2227	9
2228	6
2229	8
2230	6
2231	5
2232	10
2233	9
2234	8
2235	14
2236	9
2237	6
2238	4
2239	11
2240	13
2241	13
2242	10
2243	7
2244	11
2245	6
2246	7
2247	5
2248	9
2249	10
2250	17
2251	5
2252	9
2253	10
2254	3
2255	4
2256	11
2257	14
2258	5
2259	4
2260	7
2261	9
2262	8
2263	7
2264	6
2265	6
2266	10
2267	9
2268	9
2269	7
2270	5
2271	9
2272	4
2273	7
2274	8
2275	12
2276	6
2277	6
2278	6
2279	12
2280	13
2281	6
2282	5
2283	8
2284	5
2285	8
2286	15
2287	9
2288	6
2289	10
2290	5
2291	6
2292	5
2293	11
2294	9
2295	13
2296	5
2297	9
2298	7
2299	14
2300	3
2301	8
2302	5
2303	5
2304	4
2305	8
2306	8
2307	7
2308	6
2309	10
2310	5
2311	3
2312	8
2313	9
2314	6
2315	6
2316	9
2317	13
2318	9
2319	12
2320	7
2321	8
2322	7
2323	5
2324	8
2325	8
2326	5
2327	5
2328	6
2329	8
2330	5
2331	9
2332	7
2333	12
2334	6
2335	4
2336	3
2337	5
2338	7
2339	16
2340	11
2341	10
2342	10
2343	5
2344	6
2345	9
2346	9
2347	9
2348	5
2349	10
2350	8
2351	6
2352	10
2353	13
2354	5
2355	6
2356	14
2357	5
2358	7
2359	15
2360	9
2361	7
2362	5
2363	9
2364	6
2365	6
2366	10
2367	7
2368	10
2369	8
2370	7
2371	10
2372	8
2373	4
2374	7
2375	6
2376	12
2377	9
2378	8
2379	5
2380	3
2381	7
2382	4
2383	8
2384	9
2385	10
2386	12
2387	9
2388	6
2389	14
2390	7
2391	8
2392	10
2393	10
2394	13
2395	7
2396	9
2397	7
2398	10
2399	7
2400	9
2401	10
2402	10
2403	5
2404	13
2405	9
2406	8
2407	8
2408	4
2409	7
2410	8
2411	6
2412	8
2413	2
2414	6
2415	5
2416	4
2417	10
2418	9
2419	7
2420	6
2421	5
2422	11
2423	7
2424	9
2425	12
2426	4
2427	5
2428	7
2429	3
2430	11
2431	5
2432	7
2433	4
2434	3
2435	5
2436	7
2437	7
2438	7
2439	8
2440	10
2441	5
2442	5
2443	9
2444	5
2445	9
2446	8
2447	13
2448	7
2449	11
2450	5
2451	5
2452	5
2453	8
2454	11
2455	5
2456	10
2457	6
2458	3
2459	4
2460	9
2461	4
2462	3
2463	9
2464	6
2465	9
2466	6
2467	5
2468	8
2469	8
2470	10
2471	8
2472	1
2473	6
2474	7
2475	6
2476	7
2477	7
2478	4
2479	8
2480	9
2481	11
2482	5
2483	4
2484	7
2485	12
2486	9
2487	5
2488	14
2489	2
2490	10
2491	12
2492	10
2493	4
2494	12
2495	6
2496	7
2497	13
2498	9
2499	5
2500	12
2501	3
2502	2
2503	5
2504	19
2505	12
2506	7
2507	5
2508	4
2509	8
2510	8
2511	10
2512	10
2513	14
2514	8
2515	9
2516	8
2517	4
2518	5
2519	7
2520	13
2521	6
2522	7
2523	6
2524	6
2525	9
2526	7
2527	7
2528	3
2529	6
2530	1
2531	10
2532	6
2533	4
2534	9
2535	9
2536	7
2537	8
2538	2
2539	5
2540	6
2541	8
2542	12
2543	5
2544	7
2545	12
2546	6
2547	11
2548	4
2549	6
2550	8
2551	8
2552	9
2553	8
2554	5
2555	6
2556	4
2557	8
2558	8
2559	6
2560	8
2561	5
2562	5
2563	9
2564	8
2565	3
2566	10
2567	4
2568	7
2569	7
2570	8
2571	5
2572	4
2573	8
2574	6
2575	6
2576	8
2577	5
2578	8
2579	8
2580	8
2581	8
2582	8
2583	7
2584	9
2585	5
2586	4
2587	4
2588	12
2589	3
2590	10
2591	5
2592	10
2593	4
2594	10
2595	4
2596	6
2597	9
2598	10
2599	8
2600	7
2601	3
2602	3
2603	9
2604	6
2605	5
2606	9
2607	4
2608	8
2609	3
2610	8
2611	6
2612	2
2613	3
2614	9
2615	3
2616	3
2617	5
2618	6
2619	4
2620	5
2621	10
2622	11
2623	9
2624	3
2625	4
2626	7
2627	4
2628	10
2629	7
2630	8
2631	4
2632	9
2633	5
2634	7
2635	10
2636	8
2637	4
2638	11
2639	12
2640	10
2641	8
2642	6
2643	12
2644	9
2645	13
2646	13
2647	4
2648	12
2649	8
2650	7
2651	6
2652	6
2653	12
2654	10
2655	7
2656	6
2657	4
2658	5
2659	10
2660	9
2661	10
2662	4
2663	4
2664	5
2665	3
2666	8
2667	5
2668	11
2669	8
2670	12
2671	11
2672	3
2673	11
2674	6
2675	5
2676	8
2677	8
2678	8
2679	7
2680	7
2681	10
2682	6
2683	9
2684	7
2685	10
2686	10
2687	5
2688	14
2689	5
2690	5
2691	8
2692	4
2693	5
2694	2
2695	6
2696	10
2697	8
2698	8
2699	8
2700	9
2701	5
2702	6
2703	12
2704	5
2705	3
2706	10
2707	12
2708	9
2709	6
2710	10
2711	7
2712	3
2713	8
2714	12
2715	1
2716	4
2717	2
2718	10
2719	8
2720	6
2721	9
2722	11
2723	11
2724	8
2725	10
2726	13
2727	11
2728	8
2729	7
2730	3
2731	3
2732	4
2733	8
2734	9
2735	8
2736	8
2737	7
2738	3
2739	9
2740	6
2741	5
2742	8
2743	6
2744	10
2745	7
2746	9
2747	7
2748	8
2749	6
2750	6
2751	4
2752	4
2753	7
2754	6
2755	9
2756	2
2757	6
2758	3
2759	6
2760	5
2761	13
2762	9
2763	7
2764	8
2765	9
2766	4
2767	2
2768	6
2769	14
2770	5
2771	9
2772	9
2773	6
2774	7
2775	9
2776	10
2777	5
2778	10
2779	4
2780	8
2781	8
2782	7
2783	7
2784	6
2785	2
2786	7
2787	7
2788	6
2789	11
2790	6
2791	13
2792	6
2793	8
2794	6
2795	9
2796	5
2797	3
2798	9
2799	6
2800	8
2801	6
2802	6
2803	8
2804	9
2805	8
2806	11
2807	8
2808	4
2809	7
2810	7
2811	11
2812	4
2813	9
2814	4
2815	3
2816	3
2817	7
2818	7
2819	9
2820	4
2821	2
2822	3
2823	8
2824	7
2825	6
2826	6
2827	9
2828	5
2829	10
2830	6
2831	3
2832	6
2833	9
2834	4
2835	5
2836	4
2837	8
2838	10
2839	8
2840	3
2841	5
2842	5
2843	6
2844	15
2845	6
2846	9
2847	5
2848	6
2849	9
2850	10
2851	6
2852	7
2853	4
2854	6
2855	9
2856	9
2857	5
2858	6
2859	4
2860	8
2861	4
2862	7
2863	11
2864	7
2865	6
2866	8
2867	5
2868	4
2869	6
2870	4
2871	7
2872	7
2873	3
2874	7
2875	9
2876	6
2877	8
2878	6
2879	7
2880	7
2881	8
2882	13
2883	6
2884	5
2885	8
2886	8
2887	7
2888	4
2889	6
2890	1
2891	2
2892	6
2893	7
2894	4
2895	9
2896	10
2897	7
2898	4
2899	6
2900	6
2901	2
2902	7
2903	12
2904	4
2905	6
2906	4
2907	8
2908	10
2909	10
2910	9
2911	6
2912	8
2913	7
2914	8
2915	6
2916	7
2917	4
2918	3
2919	9
2920	7
2921	5
2922	13
2923	4
2924	6
2925	4
2926	7
2927	4
2928	8
2929	11
2930	5
2931	3
2932	6
2933	2
2934	9
2935	9
2936	11
2937	9
2938	9
2939	7
2940	6
2941	13
2942	10
2943	5
2944	13
2945	6
2946	5
2947	2
2948	7
2949	9
2950	9
2951	7
2952	8
2953	10
2954	7
2955	8
2956	9
2957	6
2958	3
2959	5
2960	9
2961	3
2962	7
2963	6
2964	13
2965	2
2966	4
2967	6
2968	7
2969	7
2970	8
2971	8
2972	6
2973	6
2974	3
2975	7
2976	6
2977	6
2978	4
2979	8
2980	7
2981	5
2982	6
2984	5
2985	8
2986	8
2987	4
2988	6
2989	8
2990	6
2991	5
2992	5
2993	4
2994	3
2995	9
2996	2
2997	8
2998	4
2999	2
3000	4
3001	6
3002	8
3003	4
3004	3
3005	8
3006	6
3007	14
3008	11
3009	6
3010	6
3011	7
3012	8
3013	6
3014	8
3016	7
3017	11
3018	6
3019	7
3020	6
3021	5
3022	7
3023	4
3024	6
3025	9
3026	8
3027	3
3028	9
3029	6
3030	7
3031	7
3032	6
3033	4
3034	8
3035	7
3036	9
3037	5
3038	5
3039	3
3040	5
3041	7
3042	9
3043	3
3044	7
3045	6
3046	3
3047	2
3048	10
3049	9
3050	8
3051	9
3052	7
3053	3
3054	13
3055	7
3056	6
3057	10
3058	3
3059	8
3060	8
3061	10
3062	6
