fragment_length	frequency
1786	8
1787	9
1788	12
1789	8
1790	7
1791	7
1792	12
1793	5
1794	10
1795	7
1796	6
1797	11
1798	5
1799	2
1800	9
1801	7
1802	5
1803	8
1804	12
1805	10
1806	4
1807	2
1808	7
1809	9
1810	4
1811	11
1812	11
1813	7
1814	7
1815	11
1816	6
1817	11
1818	4
1819	7
1820	7
1821	4
1822	6
1823	12
1824	6
1825	8
1826	9
1827	6
1828	7
1829	10
1830	7
1831	5
1832	5
1833	8
1834	11
1835	8
1836	8
1837	14
1838	6
1839	8
1840	5
1841	12
1842	8
1843	4
1844	10
1845	12
1846	6
1847	9
1848	5
1849	6
1850	4
1851	3
1852	5
1853	13
1854	5
1855	4
1856	9
1857	4
1858	4
1859	8
1860	7
1861	10
1862	8
1863	10
1864	5
1865	7
1866	3
1867	3
1868	2
1869	10
1870	5
1871	13
1872	10
1873	9
1874	8
1875	5
1876	6
1877	6
1878	6
1879	6
1880	7
1881	4
1882	10
1883	9
1884	6
1885	6
1886	6
1887	7
1888	5
1889	5
1890	5
1891	6
1892	9
1893	12
1894	3
1895	2
1896	4
1897	13
1898	7
1899	16
1900	13
1901	7
1902	7
1903	6
1904	7
1905	7
1906	7
1907	5
1908	4
1909	4
1910	5
1911	10
1912	8
1913	2
1914	6
1915	9
1916	8
1917	7
1918	8
1919	9
1920	7
1921	13
1922	5
1923	7
1924	6
1925	12
1926	15
1927	6
1928	5
1929	6
1930	10
1931	5
1932	8
1933	8
1934	3
1935	9
1936	13
1937	3
1938	9
1939	6
1940	5
1941	7
1942	9
1943	11
1944	6
1945	5
1946	9
1947	9
1948	10
1949	11
1950	9
1951	12
1952	10
1953	8
1954	8
1955	5
1956	15
1957	5
1958	8
1959	7
1960	6
1961	13
1962	6
1963	11
1964	10
1965	11
1966	11
1967	8
1968	3
1969	5
1970	6
1971	6
1972	8
1973	8
1974	7
1975	12
1976	11
1977	8
1978	8
1979	3
1980	5
1981	7
1982	5
1983	6
1984	7
1985	8
1986	5
1987	3
1988	7
1989	6
1990	10
1991	6
1992	9
1993	5
1994	5
1995	6
1996	7
1997	8
1998	14
1999	6
2000	4
2001	8
2002	7
2003	5
2004	8
2005	6
2006	7
2007	9
2008	4
2009	5
2010	8
2011	6
2012	17
2013	6
2014	6
2015	3
2016	8
2017	7
2018	9
2019	9
2020	8
2021	4
2022	8
2023	7
2024	4
2025	5
2026	9
2027	10
2028	4
2029	10
2030	4
2031	6
2032	13
2033	10
2034	5
2035	7
2036	5
2037	6
2038	4
2039	7
2040	4
2041	7
2042	8
2043	5
2044	11
2045	3
2046	5
2047	8
2048	9
2049	6
2050	6
2051	5
2052	11
2053	7
2054	6
2055	7
2056	7
2057	9
2058	7
2059	9
2060	6
2061	7
2062	7
2063	7
2064	8
2065	8
2066	7
2067	8
2068	3
2069	8
2070	9
2071	6
2072	7
2073	10
2074	6
2075	9
2076	6
2077	7
2078	7
2079	4
2080	9
2081	5
2082	3
2083	8
2084	5
2085	11
2086	2
2087	7
2088	6
2089	12
2090	6
2091	8
2092	4
2093	6
2094	12
2095	4
2096	8
2097	4
2098	10
2099	9
2100	5
2101	7
2102	11
2103	6
2104	9
2105	5
2106	5
2107	7
2108	12
2109	8
2110	10
2111	5
2112	8
2113	3
2114	3
2115	6
2116	4
2117	5
2118	7
2119	5
2120	8
2121	8
2122	2
2123	7
2124	11
2125	9
2126	5
2127	5
2128	7
2129	5
2130	13
2131	4
2132	7
2133	12
2134	5
2135	8
2136	6
2137	8
2138	7
2139	4
2140	6
2141	11
2142	10
2143	9
2144	6
2145	9
2146	1
2147	5
2148	5
2149	10
2150	6
2151	5
2152	5
2153	4
2154	5
2155	5
2156	12
2157	4
2158	7
2159	6
2160	7
2161	9
2162	10
2163	11
2164	11
2165	11
2166	7
2167	9
2168	6
2169	5
2170	8
2171	3
2172	7
2173	6
2174	4
2175	8
2176	10
2177	8
2178	9
2179	1
2180	5
2181	8
2182	5
2183	5
2184	6
2185	10
2186	5
2187	5
2188	6
2189	8
2190	6
2191	7
2192	7
2193	2
2194	3
2195	6
2196	10
2197	9
2198	6
2199	6
2200	3
2201	7
2202	13
2203	9
2204	9
2205	8
2206	9
2207	8
2208	6
2209	4
2210	7
2211	2
2212	7
2213	8
2214	7
2215	7
2216	3
2217	4
2218	3
2219	9
2220	9
2221	5
2222	8
2223	10
2224	6
2225	10
2226	4
2227	8
2228	9
2229	8
2230	10
2231	8
2232	9
2233	14
2234	5
2235	8
2236	5
2237	8
2238	4
2239	6
2240	10
2241	6
2242	3
2243	10
2244	4
2245	6
2246	11
2247	7
2248	12
2249	10
2250	8
2251	7
2252	9
2253	5
2254	6
2255	7
2256	6
2257	6
2258	5
2259	8
2260	8
2261	4
2262	10
2263	4
2264	8
2265	6
2266	5
2267	8
2268	3
2269	4
2270	7
2271	8
2272	5
2273	10
2274	9
2275	7
2276	8
2277	3
2278	9
2279	8
2280	9
2281	7
2282	9
2283	8
2284	3
2285	4
2286	8
2287	6
2288	9
2289	10
2290	6
2291	7
2292	7
2293	12
2294	6
2295	8
2296	1
2297	2
2298	7
2299	3
2300	4
2301	10
2302	7
2303	10
2304	7
2305	6
2306	13
2307	8
2308	12
2309	5
2310	9
2311	2
2312	13
2313	7
2314	11
2315	10
2316	10
2317	7
2318	4
2319	8
2320	4
2321	9
2322	10
2323	5
2324	7
2325	4
2326	7
2327	8
2329	6
2330	3
2331	9
2332	9
2333	8
2334	8
2335	7
2336	7
2337	3
2338	4
2339	5
2340	8
2341	5
2342	7
2343	2
2344	10
2345	4
2346	7
2347	6
2348	6
2349	5
2350	6
2351	9
2352	5
2353	10
2354	6
2355	7
2356	9
2357	6
2358	7
2359	2
2360	7
2361	9
2362	1
2363	8
2364	8
2365	11
2366	1
2367	6
2368	3
2369	5
2370	4
2371	3
2372	6
2373	8
2374	8
2375	4
2376	5
2377	7
2378	9
2379	5
2380	8
2381	9
2382	10
2383	7
2384	9
2385	7
2386	1
2387	4
2388	6
2389	5
2390	3
2391	8
2392	5
2393	5
2394	5
2395	9
2396	6
2397	5
2398	4
2399	6
2400	9
2401	9
2402	8
2403	7
2404	1
2405	8
2406	4
2407	7
2408	5
2409	6
2410	7
2411	7
2412	7
2413	4
2414	8
2415	10
2416	8
2417	5
2418	12
2419	10
2420	10
2421	7
2422	4
2423	3
2424	7
2425	6
2426	8
2427	5
2428	4
2429	8
2430	5
2431	10
2432	3
2433	4
2434	7
2435	1
2436	7
2437	8
2438	8
2439	12
2440	6
2441	2
2442	3
2443	8
2444	5
2445	6
2446	7
2447	9
2448	7
2449	5
2450	5
2451	4
2452	7
2453	6
2454	6
2455	4
2456	4
2457	9
2458	6
2459	2
2460	5
2461	6
2462	4
2463	5
2464	6
2465	8
2466	7
2467	12
2468	3
2469	5
2470	6
2471	7
2472	8
2473	9
2474	4
2475	5
2476	7
2477	2
2478	6
2479	8
2480	3
2481	3
2482	7
2483	11
2484	6
2485	6
2486	5
2487	7
2488	6
2489	4
2490	9
2491	5
2492	6
2493	6
2494	4
2495	2
2496	9
2497	5
2498	8
2499	8
2500	5
2501	7
2502	6
2503	6
2504	7
2505	6
2506	2
2507	7
2508	11
2509	6
2510	9
2511	6
2512	8
2513	9
2514	3
2515	7
2516	5
2517	7
2518	5
2519	11
2520	5
2521	5
2522	6
2523	6
2524	4
2525	6
2526	5
2527	9
2528	6
2529	12
2530	9
2531	7
2532	5
2533	6
2534	5
2535	3
2536	3
2537	8
2538	5
2539	4
2540	6
2541	10
2542	5
2543	4
2544	10
2545	6
2546	8
2547	4
2548	3
2549	7
2550	2
2551	1
2552	4
2553	2
2554	11
2555	11
2556	4
2557	4
2558	5
2559	7
2560	5
2561	9
2562	5
2563	10
2564	7
2565	7
2566	3
2567	8
2568	5
2569	3
2570	6
2571	6
2572	4
2573	5
2574	11
2575	3
2576	3
2577	5
2578	4
2579	5
2580	3
2581	5
2582	4
2583	5
2584	5
2585	4
2586	6
2587	8
2588	3
2589	6
2590	7
2591	7
2592	4
2593	3
2594	9
2595	3
2596	6
2597	11
2598	5
2599	7
2600	4
2601	8
2602	6
2603	8
2604	9
2605	4
2606	6
2607	6
2608	8
2609	6
2610	9
2611	5
2612	7
2613	7
2614	7
2615	4
2616	5
2617	6
2618	8
2619	16
2620	4
2621	5
2622	6
2623	10
2624	8
2625	5
2626	5
2627	5
2628	5
2629	8
2630	3
2631	7
2632	5
2633	7
2634	7
2635	4
2636	5
2637	4
2638	4
2639	5
2640	4
2641	8
2642	9
2643	6
2644	7
2645	8
2646	4
2647	9
2648	3
2649	10
2650	5
2651	9
2652	11
2653	6
2654	6
2655	6
2656	6
2657	8
2658	4
2659	5
2660	7
2661	5
2662	7
2663	8
2664	4
2665	2
2666	4
2667	9
2668	8
2669	4
2670	4
2671	8
2672	7
2673	8
2674	7
2675	7
2676	7
2677	5
2678	6
2679	4
2680	7
2681	8
2682	3
2683	8
2684	7
2685	6
2686	6
2687	4
2688	6
2689	6
2690	3
2691	5
2692	6
2693	4
2694	5
2695	3
2696	9
2697	9
2698	10
2699	6
2700	5
2701	7
2702	5
2703	9
2704	3
2705	5
2706	5
2707	4
2708	3
2709	7
2710	6
2711	5
2712	4
2713	2
2714	3
2715	6
2716	4
2717	4
2718	6
2719	5
2720	8
2721	4
2722	2
2723	6
2724	6
2725	7
2726	6
2727	10
2728	7
2729	5
2730	5
2731	6
2732	12
2733	5
2734	3
2735	6
2736	8
2737	9
2738	6
2739	5
2740	3
2741	2
2742	7
2743	6
2744	7
2745	7
2746	7
2747	3
2748	4
2749	4
2750	6
2751	9
2752	3
2753	4
2754	6
2755	6
2756	3
2757	12
2758	9
2759	6
2760	4
2761	7
2762	9
2763	1
2764	6
2765	6
2766	10
2767	4
2768	5
2769	3
2770	6
2771	7
2772	7
2773	7
2774	4
2775	2
2776	11
2777	3
2778	6
2779	5
2780	8
2781	10
2782	5
2783	4
2784	6
2785	9
2786	8
2787	4
2788	7
2789	8
2790	10
2791	8
2792	4
2793	5
2794	10
2795	5
2796	7
2797	4
2798	7
2799	10
2800	3
2801	6
2802	4
2803	6
2804	7
2805	4
2806	8
2807	8
2808	10
2809	6
2810	7
2811	4
2812	7
2813	2
2814	4
2815	2
2816	6
2817	4
2818	4
2819	9
2820	3
2821	5
2822	4
2823	8
2824	4
2825	4
2826	4
2827	12
2828	4
2829	5
2830	3
2832	5
2833	5
2834	2
2835	3
2836	6
2837	6
2838	4
2839	5
2840	4
2841	6
2842	3
2843	3
2844	4
2845	5
2846	4
2847	8
2848	3
2849	2
2850	4
2851	3
2852	10
2853	8
2854	8
2855	2
2856	4
2857	7
2858	4
2859	4
2860	5
2861	5
2862	6
2863	6
2864	3
2865	4
2866	9
2867	7
2868	4
2869	1
2870	6
2871	4
2872	3
2873	7
2874	9
2875	4
2876	7
2877	4
2878	3
2879	7
2880	5
2881	2
2882	6
2883	5
2884	1
2885	6
2886	3
2887	8
2888	8
2889	8
2890	6
2891	10
2892	2
2893	4
2894	10
2895	6
2896	5
2897	7
2898	7
2899	6
2900	7
2901	2
2902	4
2903	8
2904	5
2905	2
2906	6
2907	6
2908	4
2909	7
2910	8
2911	3
2912	10
2913	5
2914	6
2915	6
2916	2
2917	4
2918	8
2919	5
2920	4
2921	9
2922	6
2923	2
2924	9
2925	7
2926	7
2927	3
2928	7
2929	4
2930	3
2931	6
2932	11
2933	4
2934	7
2935	6
2936	5
2937	1
2938	5
2939	7
2940	8
2941	5
2942	3
2943	4
2944	9
2945	5
2946	7
2947	5
2948	3
2949	9
2950	5
2951	2
2952	8
2953	7
2954	6
2955	5
2956	2
2957	3
2958	9
2959	9
2960	3
2961	4
2962	7
2963	6
2964	3
2965	4
2966	2
2967	7
2968	5
2969	3
2970	11
2971	7
2972	4
2973	4
2974	6
2975	6
2976	3
2977	9
2978	5
2979	5
2980	6
2981	6
2982	9
2983	5
2984	3
2985	3
2986	5
2987	2
2988	5
2989	6
2990	6
2991	6
2992	7
2993	8
2994	5
2995	10
2996	7
2997	7
2998	8
2999	3
3000	6
3001	6
3002	7
3003	3
3004	7
3005	7
3006	3
3007	4
3008	4
3009	3
3010	4
3011	4
3012	4
3013	3
3014	2
3015	9
3016	8
3017	11
3018	6
3019	6
3020	1
3021	5
3022	5
3023	5
3024	10
3025	9
3026	3
3027	6
3028	3
3029	3
3030	6
3031	6
3032	7
3033	1
3034	3
3035	5
3036	6
3037	5
3038	4
3039	4
3040	8
3041	6
3042	6
3043	4
3044	6
3045	5
3047	2
3048	6
3049	12
3050	6
3051	5
3052	7
3053	5
3054	5
3055	5
3056	7
3057	6
3058	7
3059	7
3060	4
3061	2
3062	9
3063	6
