fragment_length	frequency
1759	1
1768	1
1770	1
1778	1
1788	3
1809	1
1814	2
1823	1
1855	1
1856	1
1862	1
1864	1
1884	1
1887	1
1890	1
1894	1
1900	1
1903	2
1905	1
1923	1
1936	1
1939	1
1946	1
1950	2
1953	1
1999	1
2002	1
2008	1
2027	1
2044	1
2068	1
2070	1
2081	1
2098	1
2101	1
2111	1
2114	1
2118	1
2128	1
2131	1
2154	2
2174	1
2182	1
2209	1
2221	1
2222	1
2234	2
2237	1
2249	1
2252	1
2258	1
2269	1
2278	1
2279	1
2328	1
2351	1
2360	1
2369	1
2377	1
2383	1
2388	1
2390	1
2398	1
2402	1
2424	1
2426	1
2427	1
2428	1
2431	1
2434	1
2455	1
2463	1
2467	1
2469	1
2471	1
2472	1
2483	1
2517	1
2519	1
2521	1
2531	1
2553	1
2581	1
2593	1
2600	1
2636	1
2684	2
2700	1
2739	1
2740	1
2748	1
2766	1
2779	1
2784	1
2797	1
2816	1
2832	1
2866	1
2878	1
2881	1
2912	1
2936	1
2951	1
2956	1
2960	1
2964	1
2970	1
2977	1
2980	1
2991	1
2998	1
3007	1
3011	1
3013	1
3017	1
3040	1
3042	1
3063	1
3092	1
3100	2
3101	1
3103	1
3105	1
3110	1
3123	1
3143	1
3160	1
3166	1
3178	1
3194	1
3195	1
3197	1
3199	1
3213	1
3214	1
3216	2
3225	1
3267	1
3304	1
3306	1
3319	1
3323	1
3327	1
3333	1
3334	1
3335	1
3337	1
3347	1
3360	1
3363	1
3383	1
3386	1
3411	1
3415	1
3422	1
3444	1
3446	1
3462	1
3473	1
3569	1
3577	1
3593	1
3628	1
3645	1
3648	1
3676	1
3688	1
3707	1
3709	1
3720	1
3725	1
3750	1
3771	1
3775	1
3779	1
3791	1
3805	1
3821	1
3833	1
3834	1
3835	1
3840	1
3930	1
3946	1
3952	1
3955	1
3962	1
3971	1
4011	1
4028	1
4036	1
4048	1
4049	1
4080	1
4089	1
4094	1
4104	1
4135	1
4150	1
4168	1
4183	1
4203	1
4223	1
4225	1
4227	1
4273	1
4285	1
4312	1
4321	1
4328	1
4352	1
4353	1
4356	1
4361	1
4380	1
4501	1
4523	1
4537	1
4596	1
4602	1
4606	1
4629	1
4631	1
4641	1
4642	1
4645	1
4657	1
4675	1
4690	1
4709	1
4722	1
4791	1
4806	1
4812	1
4817	1
4823	1
4842	1
4864	1
4870	1
4878	1
4889	1
4894	1
4895	1
4905	1
4916	1
4922	1
4938	1
4963	1
4973	1
4977	1
4988	1
5008	1
5016	1
5018	1
5042	2
5058	1
5060	1
5087	1
5114	1
5122	1
5124	2
5126	1
5132	1
5152	1
5197	1
5218	1
5239	1
5241	1
5253	1
5273	1
5287	1
5292	1
5313	1
5324	1
5326	1
5359	1
5375	1
5424	1
5445	1
5463	1
5472	1
5508	1
5513	1
5535	1
5648	1
5652	1
5664	1
5667	1
5702	1
5716	1
5718	1
5765	1
5777	1
5784	1
5812	1
5836	1
5845	1
5846	2
5896	1
5902	1
5945	1
5987	1
6009	1
6042	2
6047	1
6121	1
6130	1
6131	1
6133	1
6160	1
6167	1
6200	1
6243	1
6282	1
6307	1
6310	1
6311	1
6372	1
6398	1
6401	1
6412	1
6458	1
6508	1
6541	1
6553	1
6564	1
6577	1
6657	1
6676	1
6692	1
6729	1
6730	1
6786	1
6802	1
6850	1
6875	1
6906	1
6911	1
6946	1
6975	1
7054	1
7071	1
7093	1
7105	1
7129	1
7162	1
7193	1
7199	1
7257	1
7258	1
7342	1
7352	1
7445	1
7453	1
7486	1
7561	1
7571	1
7600	1
7617	1
7620	1
7648	1
7663	1
7730	1
7735	1
7757	1
7801	1
7808	1
7824	1
7835	1
7837	1
7840	1
7875	1
7889	1
7891	1
7924	1
7965	1
7978	1
7979	1
7985	1
8021	1
8031	1
8077	1
8101	1
8189	1
8275	1
8304	1
8314	1
8374	1
8375	1
8379	1
8418	1
8441	1
8448	1
8494	1
8496	1
8501	1
8512	1
8513	1
8524	1
8528	1
8529	1
8607	1
8636	1
8746	1
8827	1
8836	2
8867	1
8900	1
8918	1
8933	1
8984	1
9194	1
9200	1
9211	1
9453	1
9461	1
9518	1
9601	1
9816	1
9856	1
9909	1
9924	1
9971	1
10131	1
10139	1
10210	1
10215	1
10231	1
10430	1
10555	1
10562	1
10603	1
10644	1
10783	1
10796	1
10909	1
10916	1
10973	1
11001	1
11151	1
11253	1
11294	1
11306	1
11417	1
11522	1
11654	1
11670	1
11742	1
11819	1
11919	1
11945	1
12171	1
12311	1
12319	1
12356	1
12493	1
12786	1
12866	1
13041	1
13153	1
13161	1
13221	1
13637	1
14032	1
14373	1
14483	1
14514	1
14925	1
14941	1
15568	1
15583	1
15656	1
15680	1
15764	1
15776	1
16214	1
16258	1
16677	1
16810	1
16979	1
17024	1
17933	1
18000	1
18008	1
18270	1
18562	1
18816	1
19395	1
22796	1
23897	1
27052	1
29179	1
33672	1
52934	1
