fragment_length	frequency
689	18
690	17
691	28
692	17
693	18
694	18
695	21
696	17
697	15
698	15
699	22
700	18
701	14
702	18
703	12
704	22
705	14
706	19
707	21
708	21
709	20
710	18
711	19
712	18
713	12
714	22
715	30
716	16
717	19
718	12
719	15
720	19
721	19
722	17
723	17
724	21
725	22
726	21
727	18
728	29
729	21
730	12
731	19
732	19
733	19
734	23
735	22
736	16
737	22
738	15
739	27
740	25
741	27
742	19
743	21
744	15
745	17
746	27
747	12
748	21
749	16
750	8
751	12
752	17
753	15
754	20
755	16
756	16
757	29
758	17
759	9
760	16
761	19
762	20
763	21
764	17
765	8
766	19
767	25
768	18
769	21
770	22
771	23
772	20
773	17
774	23
775	22
776	17
777	14
778	11
779	21
780	17
781	18
782	15
783	18
784	12
785	17
786	19
787	17
788	16
789	20
790	22
791	17
792	17
793	22
794	17
795	12
796	15
797	12
798	21
799	28
800	20
801	22
802	24
803	21
804	18
805	31
806	20
807	17
808	26
809	19
810	8
811	20
812	16
813	14
814	25
815	13
816	13
817	23
818	17
819	9
820	16
821	23
822	23
823	14
824	18
825	22
826	17
827	14
828	12
829	18
830	14
831	16
832	15
833	20
834	21
835	20
836	22
837	20
838	20
839	20
840	13
841	8
842	17
843	20
844	27
845	24
846	24
847	17
848	11
849	23
850	14
851	17
852	18
853	19
854	21
855	14
856	16
857	18
858	21
859	12
860	14
861	16
862	14
863	13
864	19
865	16
866	14
867	18
868	29
869	18
870	15
871	19
872	16
873	17
874	16
875	13
876	15
877	18
878	21
879	24
880	16
881	18
882	16
883	18
884	19
885	6
886	19
887	18
888	13
889	17
890	19
891	11
892	23
893	8
894	13
895	18
896	19
897	16
898	20
899	15
900	15
901	13
902	18
903	21
904	21
905	16
906	19
907	20
908	18
909	15
910	16
911	24
912	20
913	16
914	15
915	17
916	23
917	25
918	18
919	13
920	18
921	20
922	23
923	18
924	10
925	20
926	24
927	31
928	12
929	18
930	21
931	21
932	24
933	16
934	16
935	18
936	19
937	11
938	16
939	28
940	14
941	11
942	17
943	19
944	18
945	21
946	15
947	13
948	15
949	12
950	10
951	17
952	19
953	15
954	17
955	19
956	21
957	12
958	16
959	16
960	17
961	24
962	12
963	20
964	18
965	19
966	20
967	18
968	18
969	12
970	14
971	17
972	18
973	14
974	15
975	14
976	19
977	25
978	10
979	17
980	11
981	16
982	14
983	18
984	15
985	16
986	14
987	23
988	23
989	10
990	13
991	19
992	14
993	16
994	22
995	18
996	13
997	17
998	14
999	22
1000	14
1001	17
1002	13
1003	22
1004	18
1005	14
1006	17
1007	14
1008	15
1009	19
1010	9
1011	22
1012	16
1013	14
1014	18
1015	18
1016	19
1017	17
1018	17
1019	20
1020	16
1021	10
1022	12
1023	20
1024	16
1025	9
1026	14
1027	19
1028	18
1029	18
1030	16
1031	14
1032	14
1033	17
1034	25
1035	7
1036	19
1037	18
1038	16
1039	10
1040	15
1041	11
1042	20
1043	17
1044	19
1045	23
1046	12
1047	19
1048	13
1049	18
1050	22
1051	16
1052	15
1053	20
1054	13
1055	16
1056	21
1057	14
1058	12
1059	19
1060	16
1061	23
1062	11
1063	14
1064	19
1065	11
1066	18
1067	11
1068	23
1069	15
1070	9
1071	22
1072	10
1073	18
1074	17
1075	23
1076	15
1077	12
1078	15
1079	23
1080	15
1081	18
1082	19
1083	20
1084	11
1085	14
1086	18
1087	10
1088	19
1089	20
1090	18
1091	10
1092	19
1093	18
1094	16
1095	23
1096	11
1097	29
1098	13
1099	17
1100	11
1101	15
1102	22
1103	12
1104	17
1105	11
1106	20
1107	21
1108	22
1109	10
1110	14
1111	14
1112	8
1113	22
1114	15
1115	7
1116	17
1117	15
1118	18
1119	14
1120	28
1121	15
1122	12
1123	19
1124	19
1125	13
1126	17
1127	16
1128	22
1129	14
1130	37
1131	12
1132	25
1133	16
1134	12
1135	25
1136	17
1137	13
1138	22
1139	15
1140	18
1141	17
1142	10
1143	16
1144	14
1145	19
1146	12
1147	18
1148	9
1149	11
1150	14
1151	17
1152	20
1153	24
1154	16
1155	19
1156	19
1157	13
1158	12
1159	28
1160	17
1161	13
1162	13
1163	16
1164	12
1165	13
1166	16
1167	16
1168	24
1169	16
1170	18
1171	16
1172	19
1173	19
1174	19
1175	12
1176	20
1177	19
1178	24
1179	10
1180	20
1181	23
1182	17
1183	10
1184	12
1185	16
1186	16
1187	14
1188	14
1189	20
1190	19
1191	11
1192	11
1193	19
1194	6
1195	18
1196	17
1197	15
1198	12
1199	13
1200	15
1201	16
1202	12
1203	10
1204	14
1205	15
1206	8
1207	19
1208	16
1209	16
1210	16
1211	11
1212	11
1213	18
1214	18
1215	9
1216	17
1217	14
1218	20
1219	16
1220	12
1221	9
1222	17
1223	15
1224	17
1225	17
1226	17
1227	7
1228	26
1229	14
1230	16
1231	16
1232	19
1233	19
1234	10
1235	15
1236	15
1237	25
1238	15
1239	25
1240	15
1241	18
1242	17
1243	17
1244	16
1245	19
1246	9
1247	11
1248	18
1249	12
1250	21
1251	15
1252	20
1253	10
1254	12
1255	15
1256	11
1257	12
1258	21
1259	13
1260	18
1261	11
1262	10
1263	13
1264	15
1265	8
1266	23
1267	17
1268	16
1269	15
1270	15
1271	19
1272	11
1273	15
1274	17
1275	9
1276	11
1277	19
1278	14
1279	19
1280	20
1281	9
1282	15
1283	13
1284	18
1285	11
1286	24
1287	11
1288	9
1289	10
1290	13
1291	12
1292	14
1293	11
1294	11
1295	16
1296	22
1297	18
1298	19
1299	21
1300	15
1301	16
1302	17
1303	7
1304	18
1305	11
1306	15
1307	9
1308	16
1309	10
1310	16
1311	23
1312	11
1313	20
1314	10
1315	19
1316	17
1317	11
1318	16
1319	14
1320	10
1321	16
1322	16
1323	15
1324	12
1325	8
1326	20
1327	13
1328	13
1329	19
1330	17
1331	21
1332	16
1333	7
1334	17
1335	17
1336	11
1337	14
1338	10
1339	14
1340	12
1341	18
1342	20
1343	11
1344	15
1345	12
1346	7
1347	15
1348	19
1349	19
1350	7
1351	22
1352	21
1353	20
1354	18
1355	14
1356	15
1357	18
1358	19
1359	13
1360	24
1361	16
1362	14
1363	14
1364	15
1365	14
1366	12
1367	26
1368	16
1369	19
1370	8
1371	7
1372	23
1373	11
1374	17
1375	13
1376	17
1377	13
1378	10
1379	17
1380	15
1381	15
1382	12
1383	13
1384	16
1385	15
1386	17
1387	10
1388	21
1389	13
1390	15
1391	15
1392	11
1393	17
1394	8
1395	9
1396	8
1397	20
1398	18
1399	10
1400	17
1401	12
1402	18
1403	19
1404	11
1405	23
1406	16
1407	12
1408	19
1409	13
1410	19
1411	10
1412	19
1413	14
1414	20
1415	10
1416	16
1417	15
1418	14
1419	11
1420	6
1421	12
1422	15
1423	15
1424	11
1425	18
1426	8
1427	10
1428	13
1429	10
1430	15
1431	13
1432	14
1433	10
1434	15
1435	15
1436	12
1437	12
1438	12
1439	12
1440	20
1441	11
1442	15
1443	10
1444	17
1445	13
1446	12
1447	14
1448	13
1449	11
1450	12
1451	14
1452	15
1453	23
1454	12
1455	17
1456	14
1457	13
1458	10
1459	19
1460	11
1461	12
1462	12
1463	10
1464	15
1465	19
1466	20
1467	17
1468	14
1469	8
1470	11
1471	12
1472	20
1473	17
1474	18
1475	17
1476	18
1477	9
1478	11
1479	10
1480	18
1481	17
1482	11
1483	6
1484	11
1485	12
1486	12
1487	9
1488	12
1489	8
1490	12
1491	14
1492	6
1493	17
1494	7
1495	16
1496	9
1497	12
1498	12
1499	18
1500	16
1501	15
1502	18
1503	16
1504	11
1505	27
1506	12
1507	14
1508	12
1509	15
1510	10
1511	16
1512	15
1513	10
1514	15
1515	16
1516	13
1517	18
1518	11
1519	18
1520	17
1521	11
1522	12
1523	22
1524	17
1525	13
1526	10
1527	15
1528	18
1529	10
1530	17
1531	16
1532	9
1533	13
1534	13
1535	18
1536	14
1537	20
1538	15
1539	19
1540	11
1541	11
1542	22
1543	13
1544	20
1545	17
1546	20
1547	20
1548	12
1549	11
1550	13
1551	15
1552	18
1553	15
1554	11
1555	20
1556	17
1557	11
1558	16
1559	11
1560	14
1561	18
1562	12
1563	14
1564	18
1565	11
1566	16
1567	20
1568	10
1569	5
1570	13
1571	10
1572	17
1573	20
1574	15
1575	15
1576	13
1577	14
1578	11
1579	14
1580	11
1581	13
1582	14
1583	9
1584	13
1585	13
1586	15
1587	11
1588	21
1589	14
1590	14
1591	10
1592	20
1593	13
1594	10
1595	21
1596	13
1597	18
1598	13
1599	13
1600	14
1601	19
1602	6
1603	9
1604	17
1605	15
1606	16
1607	10
1608	11
1609	15
1610	17
1611	19
1612	12
1613	15
1614	23
1615	14
1616	18
1617	14
1618	10
1619	10
1620	15
1621	16
1622	11
1623	12
1624	10
1625	10
1626	28
1627	10
1628	7
1629	13
1630	10
1631	13
1632	14
1633	10
1634	13
1635	12
1636	4
1637	11
1638	18
1639	7
1640	10
1641	17
1642	10
1643	7
1644	6
1645	15
1646	18
1647	9
1648	12
1649	8
1650	8
1651	13
1652	15
1653	11
1654	20
1655	24
1656	15
1657	2
1658	15
1659	10
1660	10
1661	12
1662	12
1663	16
1664	27
1665	19
1666	22
1667	12
1668	13
1669	9
1670	12
1671	10
1672	11
1673	8
1674	16
1675	12
1676	9
1677	15
1678	10
1679	16
1680	14
1681	12
1682	20
1683	14
1684	7
1685	14
1686	13
1687	16
1688	9
1689	16
1690	13
1691	12
1692	20
1693	12
1694	16
1695	14
1696	10
1697	15
1698	13
1699	13
1700	14
1701	13
1702	12
1703	8
1704	18
1705	12
1706	14
1707	16
1708	10
1709	14
1710	10
1711	13
1712	14
1713	10
1714	15
1715	14
1716	17
1717	19
1718	12
1719	16
1720	17
1721	10
1722	10
1723	16
1724	17
1725	18
1726	10
1727	15
1728	18
1729	17
1730	17
1731	13
1732	8
1733	15
1734	11
1735	15
1736	9
1737	15
1738	14
1739	14
1740	14
1741	18
1742	5
1743	12
1744	12
1745	11
1746	11
1747	18
1748	14
1749	14
1750	18
1751	15
1752	10
1753	14
1754	12
1755	18
1756	5
1757	13
1758	10
1759	17
1760	8
1761	17
1762	8
1763	10
1764	15
1765	19
1766	17
1767	19
1768	17
1769	11
1770	15
1771	9
1772	10
1773	10
1774	13
1775	6
1776	17
1777	10
1778	8
1779	12
1780	15
1781	10
1782	13
1783	12
1784	10
1785	11
1786	9
1787	9
1788	7
1789	10
1790	15
1791	11
1792	9
1793	15
1794	14
1795	9
1796	15
1797	9
1798	9
1799	6
1800	10
1801	19
1802	15
1803	11
1804	9
1805	13
1806	11
1807	19
1808	10
1809	13
1810	17
1811	18
1812	9
1813	6
1814	12
1815	8
1816	11
1817	13
1818	12
1819	5
1820	8
1821	7
1822	10
1823	11
1824	2
1825	13
1826	9
1827	12
1828	7
1829	10
1830	14
1831	10
1832	13
1833	11
1834	13
1835	12
1836	14
1837	13
1838	8
1839	8
1840	11
1841	14
1842	15
1843	15
1844	13
1845	11
1846	14
1847	8
1848	11
1849	16
1850	8
1851	14
1852	15
1853	15
1854	11
1855	9
1856	14
1857	3
1858	10
1859	7
1860	17
1861	8
1862	13
1863	21
1864	6
1865	12
1866	12
1867	12
1868	11
1869	9
1870	14
1871	14
1872	14
1873	14
1874	17
1875	12
1876	12
1877	14
1878	10
1879	14
1880	15
1881	8
1882	19
1883	12
1884	7
1885	13
1886	6
1887	12
1888	16
1889	9
1890	13
1891	13
1892	16
1893	15
1894	18
1895	14
1896	11
1897	12
1898	13
1899	8
1900	11
1901	4
1902	7
1903	19
1904	16
1905	13
1906	11
1907	15
1908	13
1909	10
1910	14
1911	12
1912	12
1913	14
1914	8
1915	13
1916	16
1917	11
1918	15
1919	13
1920	16
1921	21
1922	10
1923	11
1924	8
1925	6
1926	10
1927	6
1928	11
1929	14
1930	12
1931	8
1932	10
1933	18
1934	7
1935	22
1936	18
1937	11
1938	9
1939	15
1940	12
1941	7
1942	11
1943	7
1944	10
1945	9
1946	17
1947	13
1948	9
1949	17
1950	17
1951	15
1952	8
1953	14
1954	14
1955	18
1956	13
1957	8
1958	11
1959	11
1960	12
1961	21
1962	14
1963	7
1964	16
1965	9
1966	14
1967	9
1968	12
1969	5
1970	17
1971	10
1972	20
1973	12
1974	14
1975	11
1976	15
1977	12
1978	12
1979	11
1980	20
1981	17
1982	13
1983	14
1984	15
1985	13
1986	11
1987	6
1988	15
1989	14
1990	12
1991	16
1992	9
1993	12
1994	20
1995	12
1996	12
1997	7
1998	10
1999	19
2000	13
2001	12
2002	13
2003	9
2004	9
2005	15
2006	16
2007	7
2008	14
2009	9
2010	16
2011	12
2012	9
2013	13
2014	17
2015	10
2016	9
2017	8
2018	13
2019	10
2020	11
2021	18
2022	15
2023	12
2024	5
2025	9
2026	14
2027	11
2028	7
2029	8
2030	11
2031	16
2032	6
2033	13
2034	8
2035	11
2036	13
2037	8
2038	16
2039	15
2040	8
2041	8
2042	11
2043	10
2044	11
2045	11
2046	14
2047	14
2048	11
2049	6
2050	7
2051	17
2052	9
2053	9
2054	8
2055	14
2056	8
2057	10
2058	12
2059	13
2060	10
2061	13
2062	12
2063	8
2064	14
2065	16
2066	11
2067	3
2068	8
2069	7
2070	10
2071	11
2072	10
2073	7
2074	13
2075	9
2076	11
2077	5
2078	13
2079	10
2080	12
2081	17
2082	11
2083	15
2084	9
2085	9
2086	7
2087	10
2088	11
2089	15
2090	16
2091	18
2092	9
2093	12
2094	10
2095	7
2096	6
2097	8
2098	13
2099	9
2100	14
2101	13
2102	8
2103	10
2104	7
2105	13
2106	12
2107	9
2108	10
2109	11
2110	14
2111	13
2112	8
2113	11
2114	5
2115	8
2116	9
2117	12
2118	12
2119	11
2120	13
2121	4
2122	11
2123	11
2124	16
2125	9
2126	10
2127	13
2128	12
2129	13
2130	10
2131	8
2132	11
2133	8
2134	10
2135	8
2136	14
2137	13
2138	4
2139	15
2140	12
2141	7
2142	9
2143	15
2144	11
2145	10
2146	10
2147	15
2148	12
2149	11
2150	10
2151	16
2152	16
2153	8
2154	15
2155	7
2156	12
2157	16
2158	9
2159	10
2160	14
2161	12
2162	15
2163	7
2164	13
2165	6
2166	9
2167	7
2168	8
2169	4
2170	13
2171	9
2172	13
2173	9
2174	10
2175	18
2176	14
2177	13
2178	13
2179	4
2180	6
2181	10
2182	12
2183	18
2184	14
2185	13
2186	9
2187	6
2188	10
2189	11
2190	6
2191	11
2192	12
2193	8
2194	11
2195	12
2196	10
2197	7
2198	12
2199	8
2200	6
2201	13
2202	10
2203	12
2204	15
2205	9
2206	10
2207	2
2208	9
2209	14
2210	9
2211	15
2212	16
2213	10
2214	10
2215	11
2216	14
2217	11
2218	12
2219	7
2220	15
2221	12
2222	20
2223	11
2224	15
2225	10
2226	14
2227	6
2228	10
2229	7
2230	12
2231	20
2232	15
2233	10
2234	10
2235	9
2236	21
2237	10
2238	9
2239	11
2240	15
2241	11
2242	12
2243	6
2244	11
2245	11
2246	4
2247	10
2248	9
2249	8
2250	17
2251	13
2252	20
2253	13
2254	22
2255	13
2256	8
2257	10
2258	18
2259	15
2260	12
2261	14
2262	12
2263	12
2264	13
2265	15
2266	12
2267	12
2268	10
2269	13
2270	11
2271	13
2272	20
2273	13
2274	22
2275	11
2276	13
2277	16
2278	7
2279	9
2280	11
2281	10
2282	9
2283	12
2284	17
2285	10
2286	6
2287	11
2288	8
2289	10
2290	11
2291	5
2292	7
2293	12
2294	8
2295	11
2296	12
2297	8
2298	11
2299	13
2300	8
2301	10
2302	16
2303	5
2304	12
2305	9
2306	12
2307	8
2308	6
2309	10
2310	10
2311	16
2312	8
2313	12
2314	14
2315	12
2316	7
2317	7
2318	5
2319	13
2320	8
2321	12
2322	13
2323	13
2324	8
2325	17
2326	5
2327	12
2328	9
2329	10
2330	8
2331	8
2332	7
2333	12
2334	5
2335	13
2336	5
2337	8
2338	6
2339	9
2340	5
2341	8
2342	7
2343	9
2344	16
2345	8
2346	8
2347	10
2348	8
2349	8
2350	13
2351	8
2352	13
2353	9
2354	13
2355	10
2356	16
2357	10
2358	13
2359	12
2360	8
2361	15
2362	9
2363	8
2364	16
2365	17
2366	14
2367	13
2368	12
2369	9
2370	10
2371	17
2372	9
2373	10
2374	10
2375	14
2376	7
2377	11
2378	10
2379	10
2380	14
2381	7
2382	8
2383	9
2384	5
2385	9
2386	10
2387	13
2388	5
2389	7
2390	14
2391	16
2392	9
2393	14
2394	9
2395	11
2396	6
2397	11
2398	10
2399	11
2400	7
2401	11
2402	16
2403	7
2404	8
2405	12
2406	5
2407	11
2408	11
2409	10
2410	8
2411	11
2412	16
2413	7
2414	13
2415	8
2416	9
2417	13
2418	10
2419	13
2420	7
2421	10
2422	9
2423	16
2424	9
2425	6
2426	13
2427	8
2428	8
2429	9
2430	12
2431	7
2432	18
2433	11
2434	14
2435	10
2436	17
2437	12
2438	14
2439	5
2440	14
2441	8
2442	14
2443	12
2444	5
2445	13
2446	7
2447	6
2448	13
2449	13
2450	12
2451	10
2452	7
2453	10
2454	11
2455	10
2456	15
2457	7
2458	7
2459	10
2460	10
2461	5
2462	5
2463	10
2464	11
2465	11
2466	6
2467	7
2468	9
2469	13
2470	12
2471	6
2472	12
2473	10
2474	8
2475	11
2476	9
2477	9
2478	9
2479	8
2480	7
2481	7
2482	6
2483	12
2484	10
2485	9
2486	9
2487	5
2488	11
2489	9
2490	14
2491	9
2492	16
2493	10
2494	8
2495	12
2496	13
2497	7
2498	7
2499	10
2500	12
2501	13
2502	13
2503	11
2504	16
2505	9
2506	11
2507	9
2508	15
2509	10
2510	12
2511	7
2512	7
2513	12
2514	12
2515	14
2516	9
2517	12
2518	9
2519	6
2520	11
2521	6
2522	10
2523	8
2524	8
2525	18
2526	12
2527	14
2528	7
2529	6
2530	19
2531	12
2532	7
2533	9
2534	10
2535	13
2536	18
2537	11
2538	10
2539	14
2540	9
2541	12
2542	12
2543	14
2544	11
2545	4
2546	11
2547	14
2548	6
2549	4
2550	7
2551	10
2552	9
2553	14
2554	11
2555	12
2556	13
2557	10
2558	15
2559	2
2560	10
2561	12
2562	9
2563	11
2564	9
2565	10
2566	10
2567	12
2568	12
2569	9
2570	6
2571	8
2572	9
2573	14
2574	12
2575	11
2576	8
2577	7
2578	12
2579	7
2580	14
2581	10
2582	14
2583	12
2584	10
2585	16
2586	8
2587	8
2588	9
2589	9
2590	7
2591	7
2592	8
2593	12
2594	8
2595	7
2596	11
2597	9
2598	9
2599	5
2600	13
2601	10
2602	8
2603	10
2604	11
2605	12
2606	10
2607	11
2608	12
2609	8
2610	10
2611	11
2612	7
2613	17
2614	11
2615	7
2616	11
2617	17
2618	10
2619	5
2620	8
2621	14
2622	10
2623	10
2624	7
2625	13
2626	9
2627	8
2628	9
2629	11
2630	16
2631	8
2632	12
2633	13
2634	10
2635	12
2636	9
2637	5
2638	18
2639	11
2640	8
2641	6
2642	10
2643	7
2644	7
2645	11
2646	7
2647	16
2648	13
2649	10
2650	7
2651	11
2652	8
2653	8
2654	10
2655	9
2656	10
2657	10
2658	5
2659	6
2660	6
2661	8
2662	10
2663	15
2664	14
2665	8
2666	11
2667	8
2668	12
2669	6
2670	8
2671	9
2672	7
2673	12
2674	8
2675	6
2676	13
2677	9
2678	14
2679	13
2680	5
2681	5
2682	11
2683	4
2684	14
2685	13
2686	13
2687	10
2688	7
2689	5
2690	12
2691	6
2692	11
2693	14
2694	11
2695	10
2696	8
2697	12
2698	11
2699	9
2700	15
2701	10
2702	7
2703	13
2704	10
2705	12
2706	9
2707	13
2708	7
2709	9
2710	11
2711	7
2712	12
2713	12
2714	8
2715	13
2716	18
2717	5
2718	8
2719	5
2720	15
2721	8
2722	9
2723	11
2724	12
2725	6
2726	16
2727	8
2728	8
2729	7
2730	10
2731	15
2732	8
2733	7
2734	11
2735	6
2736	5
2737	5
2738	11
2739	7
2740	15
2741	11
2742	5
2743	7
2744	15
2745	6
2746	11
2747	7
2748	9
2749	3
2750	10
2751	9
2752	9
2753	12
2754	10
2755	16
2756	13
2757	12
2758	9
2759	5
2760	9
2761	7
2762	10
2763	12
2764	8
2765	10
2766	7
2767	11
2768	9
2769	5
2770	8
2771	12
2772	13
2773	12
2774	13
2775	12
2776	9
2777	3
2778	8
2779	8
2780	15
2781	9
2782	7
2783	14
2784	7
2785	15
2786	8
2787	4
2788	8
2789	11
2790	16
2791	6
2792	13
2793	7
2794	10
2795	9
2796	4
2797	15
2798	11
2799	6
2800	12
2801	11
2802	10
2803	9
2804	11
2805	13
2806	9
2807	7
2808	6
2809	13
2810	11
2811	6
2812	9
2813	8
2814	7
2815	13
2816	7
2817	9
2818	15
2819	10
2820	13
2821	7
2822	11
2823	15
2824	11
2825	12
2826	9
2827	13
2828	11
2829	10
2830	6
2831	8
2832	8
2833	11
2834	11
2835	5
2836	6
2837	8
2838	11
2839	8
2840	7
2841	7
2842	15
2843	15
2844	9
2845	14
2846	4
2847	6
2848	10
2849	15
2850	9
2851	9
2852	14
2853	9
2854	10
2855	12
2856	11
2857	5
2858	4
2859	10
2860	9
2861	11
2862	11
2863	10
2864	11
2865	8
2866	8
2867	10
2868	8
2869	12
2870	6
2871	12
2872	8
2873	6
2874	9
2875	16
2876	12
2877	10
2878	8
2879	12
2880	2
2881	10
2882	14
2883	10
2884	6
2885	11
2886	11
2887	14
2888	6
2889	10
2890	10
2891	14
2892	11
2893	8
2894	8
2895	8
2896	8
2897	12
2898	5
2899	7
2900	9
2901	8
2902	11
2903	8
2904	10
2905	7
2906	13
2907	7
2908	5
2909	11
2910	12
2911	13
2912	15
2913	12
2914	12
2915	8
2916	6
2917	11
2918	9
2919	6
2920	8
2921	5
2922	6
2923	8
2924	11
2925	10
2926	11
2927	6
2928	11
2929	9
2930	8
2931	10
2932	14
2933	6
2934	6
2935	7
2936	10
2937	15
2938	8
2939	15
2940	6
2941	7
2942	7
2943	9
2944	11
2945	8
2946	7
2947	10
2948	12
2949	9
2950	15
2951	12
2952	6
2953	6
2954	6
2955	12
2956	11
2957	3
2958	9
2959	14
2960	12
2961	5
2962	8
2963	10
2964	8
2965	9
2966	6
2967	14
2968	6
2969	15
2970	8
2971	7
2972	8
2973	6
2974	7
2975	9
2976	9
2977	10
2978	10
2979	10
2980	9
2981	13
2982	10
2983	13
2984	11
2985	8
2986	11
2987	10
2988	16
2989	8
2990	14
2991	10
2992	4
2993	5
2994	9
2995	8
2996	5
2997	11
2998	6
2999	6
3000	9
3001	10
3002	8
3003	5
3004	8
3005	17
3006	10
3007	9
3008	7
3009	8
3010	5
3011	15
3012	10
3013	14
3014	11
3015	9
3016	6
3017	4
3018	4
3019	4
3020	7
3021	5
3022	17
3023	10
3024	8
3025	13
3026	10
3027	12
3028	8
3029	6
3030	12
3031	13
3032	11
3033	10
3034	8
3035	12
3036	10
3037	15
3038	9
3039	11
3040	12
3041	7
3042	18
3043	18
3044	7
3045	8
3046	12
3047	7
3048	11
3049	6
3050	12
3051	14
3052	14
3053	8
3054	11
3055	12
3056	7
3057	7
3058	10
3059	5
3060	10
