fragment_length	frequency
5627	1
5655	1
5674	1
5735	1
5745	1
5772	1
5878	1
5890	1
5902	1
5903	1
5944	1
5956	1
5967	1
5969	1
5986	1
5987	1
5988	1
5989	1
5991	1
6004	1
6041	1
6069	1
6101	1
6119	1
6162	1
6182	2
6200	1
6205	1
6246	1
6260	1
6287	1
6307	1
6317	1
6323	1
6335	1
6404	2
6407	1
6495	1
6496	1
6564	1
6578	1
6662	1
6665	1
6674	1
6748	1
6761	1
6767	1
6804	1
6831	1
6860	1
6862	1
6880	1
6882	1
6894	1
6910	1
6928	1
7030	1
7121	1
7125	1
7164	1
7239	1
7305	1
7309	1
7317	1
7422	1
7495	1
7521	1
7537	1
7550	1
7569	1
7571	1
7572	1
7598	1
7632	1
7668	1
7685	1
7694	1
7697	1
7715	1
7895	1
7974	1
8010	1
8032	1
8065	1
8067	1
8077	1
8131	1
8165	1
8177	1
8198	1
8247	1
8256	1
8280	1
8297	1
8327	1
8350	1
8397	1
8414	1
8433	1
8434	1
8445	1
8501	1
8547	1
8613	1
8684	1
8687	1
8708	1
8725	1
8747	1
8758	1
8764	1
8858	1
8902	1
8939	1
8954	1
9030	1
9081	1
9108	1
9146	1
9151	1
9212	1
9224	1
9227	1
9237	1
9285	1
9345	1
9375	1
9397	1
9454	1
9489	1
9492	1
9636	1
9743	1
9786	1
9792	1
9797	1
9801	1
9910	1
9943	1
9987	1
10096	1
10106	1
10138	1
10174	1
10184	1
10190	1
10249	1
10251	1
10254	1
10261	1
10296	1
10472	1
10547	1
10567	1
10621	1
10655	1
10696	1
10705	1
10714	1
10757	1
10773	1
10800	1
10855	1
10924	1
10947	1
10970	1
10990	1
11056	1
11112	1
11114	1
11173	1
11222	1
11268	1
11324	1
11361	1
11403	1
11457	1
11660	1
11703	1
11737	1
11806	1
11832	1
11924	1
12076	1
12104	1
12146	1
12326	1
12489	1
12539	1
12776	1
12793	1
12822	1
12827	1
12871	1
12905	1
12956	1
13470	1
13559	1
13692	1
13935	1
13983	1
14166	1
14227	1
14290	1
14335	1
14433	1
14458	1
14535	1
14642	1
14725	1
14856	1
14979	1
15176	1
15210	1
15447	1
15556	1
15729	1
15764	1
15824	1
15892	1
16050	1
16139	1
16232	1
16365	1
16439	1
16615	1
16763	1
16859	1
16990	1
17047	1
17084	1
17118	1
17724	1
17808	1
18428	1
18451	1
18468	1
18754	1
18882	1
20129	1
20515	1
20817	1
21091	1
22249	1
22263	1
22879	1
23213	1
23467	1
25137	1
25357	1
26486	1
26584	1
26734	1
27291	1
31447	1
32215	1
32510	1
37772	1
51690	1
3014730	1
