fragment_length	frequency
709	26
710	21
711	36
712	27
713	36
714	24
715	33
716	28
717	26
718	31
719	26
720	45
721	31
722	31
723	29
724	41
725	28
726	35
727	35
728	26
729	24
730	28
731	24
732	36
733	28
734	30
735	34
736	26
737	23
738	20
739	25
740	25
741	38
742	31
743	24
744	27
745	28
746	28
747	29
748	20
749	35
750	27
751	25
752	38
753	17
754	29
755	34
756	32
757	31
758	23
759	25
760	25
761	32
762	28
763	32
764	22
765	31
766	28
767	27
768	28
769	29
770	26
771	30
772	32
773	36
774	26
775	21
776	29
777	27
778	24
779	25
780	18
781	28
782	28
783	23
784	29
785	32
786	22
787	20
788	27
789	26
790	32
791	31
792	30
793	29
794	30
795	33
796	34
797	27
798	25
799	39
800	27
801	29
802	30
803	40
804	33
805	38
806	23
807	29
808	29
809	30
810	23
811	33
812	29
813	28
814	26
815	35
816	18
817	17
818	29
819	34
820	25
821	24
822	31
823	34
824	20
825	24
826	30
827	32
828	17
829	25
830	30
831	34
832	26
833	24
834	32
835	28
836	32
837	38
838	34
839	37
840	25
841	36
842	22
843	35
844	36
845	35
846	23
847	28
848	26
849	22
850	30
851	32
852	30
853	22
854	22
855	22
856	27
857	38
858	25
859	17
860	24
861	30
862	29
863	30
864	26
865	23
866	29
867	20
868	26
869	31
870	17
871	27
872	32
873	35
874	32
875	28
876	30
877	26
878	27
879	37
880	19
881	25
882	22
883	31
884	24
885	17
886	27
887	29
888	23
889	30
890	25
891	24
892	31
893	29
894	24
895	28
896	30
897	31
898	40
899	31
900	26
901	36
902	30
903	34
904	20
905	16
906	34
907	32
908	35
909	22
910	28
911	20
912	25
913	26
914	19
915	22
916	29
917	14
918	25
919	28
920	31
921	27
922	23
923	23
924	25
925	29
926	23
927	26
928	21
929	33
930	32
931	31
932	27
933	28
934	21
935	19
936	17
937	22
938	26
939	20
940	31
941	21
942	28
943	24
944	32
945	34
946	20
947	33
948	23
949	18
950	24
951	11
952	23
953	29
954	27
955	32
956	36
957	35
958	36
959	24
960	27
961	25
962	26
963	30
964	14
965	26
966	19
967	22
968	26
969	19
970	32
971	21
972	26
973	27
974	24
975	22
976	30
977	40
978	30
979	28
980	25
981	12
982	31
983	24
984	22
985	34
986	25
987	23
988	23
989	18
990	16
991	25
992	22
993	18
994	29
995	26
996	27
997	28
998	18
999	28
1000	20
1001	19
1002	21
1003	25
1004	30
1005	24
1006	18
1007	30
1008	21
1009	24
1010	17
1011	29
1012	22
1013	23
1014	18
1015	24
1016	31
1017	37
1018	26
1019	31
1020	29
1021	24
1022	28
1023	36
1024	25
1025	24
1026	31
1027	26
1028	25
1029	19
1030	17
1031	30
1032	14
1033	23
1034	24
1035	23
1036	23
1037	25
1038	18
1039	25
1040	23
1041	20
1042	20
1043	24
1044	16
1045	28
1046	27
1047	21
1048	31
1049	17
1050	22
1051	22
1052	25
1053	30
1054	27
1055	25
1056	16
1057	22
1058	21
1059	22
1060	18
1061	29
1062	16
1063	30
1064	19
1065	23
1066	19
1067	25
1068	24
1069	19
1070	23
1071	28
1072	15
1073	26
1074	28
1075	24
1076	20
1077	25
1078	23
1079	24
1080	21
1081	26
1082	25
1083	15
1084	22
1085	28
1086	19
1087	25
1088	17
1089	22
1090	20
1091	35
1092	24
1093	27
1094	26
1095	22
1096	30
1097	23
1098	29
1099	29
1100	24
1101	26
1102	15
1103	25
1104	21
1105	21
1106	18
1107	29
1108	24
1109	22
1110	20
1111	22
1112	22
1113	12
1114	23
1115	30
1116	29
1117	35
1118	23
1119	29
1120	23
1121	27
1122	22
1123	22
1124	30
1125	19
1126	23
1127	21
1128	18
1129	30
1130	31
1131	24
1132	27
1133	19
1134	21
1135	22
1136	25
1137	28
1138	28
1139	21
1140	25
1141	21
1142	24
1143	25
1144	22
1145	19
1146	13
1147	31
1148	25
1149	20
1150	31
1151	28
1152	21
1153	28
1154	14
1155	21
1156	15
1157	22
1158	29
1159	27
1160	22
1161	22
1162	19
1163	27
1164	29
1165	25
1166	20
1167	14
1168	28
1169	19
1170	23
1171	21
1172	22
1173	25
1174	26
1175	32
1176	17
1177	18
1178	27
1179	19
1180	20
1181	19
1182	26
1183	22
1184	17
1185	21
1186	23
1187	32
1188	28
1189	24
1190	19
1191	26
1192	33
1193	22
1194	24
1195	27
1196	20
1197	18
1198	13
1199	25
1200	26
1201	17
1202	20
1203	15
1204	17
1205	26
1206	25
1207	21
1208	19
1209	24
1210	21
1211	21
1212	23
1213	25
1214	32
1215	24
1216	21
1217	21
1218	23
1219	19
1220	26
1221	17
1222	17
1223	15
1224	27
1225	28
1226	15
1227	18
1228	11
1229	22
1230	26
1231	21
1232	27
1233	14
1234	17
1235	24
1236	15
1237	17
1238	26
1239	18
1240	23
1241	25
1242	22
1243	25
1244	21
1245	18
1246	16
1247	26
1248	21
1249	32
1250	25
1251	23
1252	23
1253	22
1254	26
1255	27
1256	21
1257	19
1258	19
1259	20
1260	30
1261	24
1262	25
1263	22
1264	18
1265	22
1266	18
1267	21
1268	19
1269	23
1270	28
1271	20
1272	17
1273	25
1274	29
1275	20
1276	33
1277	18
1278	18
1279	21
1280	21
1281	18
1282	22
1283	20
1284	24
1285	17
1286	19
1287	14
1288	23
1289	16
1290	17
1291	22
1292	19
1293	21
1294	20
1295	12
1296	26
1297	32
1298	21
1299	21
1300	25
1301	11
1302	14
1303	21
1304	22
1305	24
1306	25
1307	13
1308	26
1309	20
1310	21
1311	23
1312	23
1313	24
1314	22
1315	23
1316	20
1317	26
1318	17
1319	36
1320	24
1321	14
1322	21
1323	22
1324	22
1325	20
1326	19
1327	22
1328	25
1329	18
1330	24
1331	30
1332	23
1333	25
1334	20
1335	17
1336	25
1337	16
1338	27
1339	23
1340	9
1341	25
1342	16
1343	16
1344	19
1345	18
1346	23
1347	15
1348	15
1349	20
1350	20
1351	25
1352	18
1353	27
1354	19
1355	16
1356	25
1357	23
1358	21
1359	17
1360	16
1361	12
1362	24
1363	15
1364	14
1365	15
1366	19
1367	16
1368	17
1369	16
1370	21
1371	21
1372	21
1373	22
1374	17
1375	15
1376	24
1377	31
1378	18
1379	23
1380	20
1381	17
1382	28
1383	18
1384	19
1385	23
1386	21
1387	13
1388	23
1389	22
1390	20
1391	26
1392	19
1393	14
1394	18
1395	19
1396	17
1397	14
1398	24
1399	24
1400	13
1401	20
1402	21
1403	17
1404	16
1405	18
1406	15
1407	20
1408	17
1409	15
1410	30
1411	23
1412	10
1413	20
1414	17
1415	22
1416	21
1417	20
1418	11
1419	23
1420	24
1421	18
1422	21
1423	13
1424	22
1425	14
1426	28
1427	16
1428	19
1429	19
1430	20
1431	20
1432	19
1433	14
1434	17
1435	22
1436	24
1437	11
1438	22
1439	18
1440	18
1441	19
1442	15
1443	18
1444	25
1445	23
1446	20
1447	19
1448	22
1449	14
1450	12
1451	16
1452	26
1453	13
1454	14
1455	15
1456	26
1457	20
1458	29
1459	13
1460	17
1461	18
1462	25
1463	22
1464	20
1465	17
1466	23
1467	16
1468	21
1469	22
1470	23
1471	16
1472	18
1473	14
1474	14
1475	21
1476	19
1477	16
1478	17
1479	15
1480	27
1481	23
1482	20
1483	23
1484	30
1485	16
1486	19
1487	19
1488	10
1489	21
1490	22
1491	24
1492	17
1493	7
1494	25
1495	26
1496	15
1497	17
1498	20
1499	24
1500	15
1501	18
1502	21
1503	15
1504	17
1505	22
1506	25
1507	19
1508	18
1509	15
1510	26
1511	29
1512	26
1513	19
1514	22
1515	13
1516	19
1517	14
1518	22
1519	14
1520	13
1521	19
1522	21
1523	15
1524	19
1525	25
1526	21
1527	21
1528	17
1529	22
1530	15
1531	21
1532	16
1533	17
1534	12
1535	19
1536	18
1537	17
1538	19
1539	29
1540	21
1541	14
1542	18
1543	21
1544	25
1545	18
1546	23
1547	23
1548	17
1549	26
1550	19
1551	23
1552	19
1553	15
1554	17
1555	16
1556	15
1557	18
1558	23
1559	18
1560	22
1561	13
1562	18
1563	18
1564	15
1565	28
1566	18
1567	21
1568	21
1569	23
1570	15
1571	16
1572	18
1573	17
1574	24
1575	21
1576	17
1577	11
1578	19
1579	12
1580	14
1581	11
1582	12
1583	16
1584	9
1585	10
1586	16
1587	19
1588	16
1589	11
1590	24
1591	18
1592	14
1593	17
1594	20
1595	16
1596	18
1597	18
1598	19
1599	19
1600	17
1601	16
1602	13
1603	14
1604	17
1605	16
1606	16
1607	18
1608	16
1609	16
1610	23
1611	18
1612	18
1613	12
1614	10
1615	19
1616	24
1617	25
1618	18
1619	13
1620	18
1621	10
1622	14
1623	11
1624	23
1625	11
1626	14
1627	20
1628	13
1629	25
1630	10
1631	21
1632	23
1633	23
1634	20
1635	13
1636	12
1637	18
1638	14
1639	12
1640	17
1641	22
1642	17
1643	17
1644	21
1645	20
1646	16
1647	15
1648	18
1649	17
1650	22
1651	10
1652	22
1653	22
1654	12
1655	21
1656	17
1657	9
1658	19
1659	15
1660	20
1661	22
1662	12
1663	17
1664	19
1665	17
1666	10
1667	10
1668	16
1669	15
1670	21
1671	17
1672	17
1673	12
1674	13
1675	18
1676	17
1677	20
1678	13
1679	17
1680	12
1681	16
1682	19
1683	19
1684	17
1685	19
1686	26
1687	22
1688	18
1689	19
1690	9
1691	19
1692	21
1693	14
1694	19
1695	26
1696	24
1697	17
1698	22
1699	10
1700	8
1701	18
1702	13
1703	24
1704	14
1705	16
1706	18
1707	20
1708	21
1709	11
1710	11
1711	17
1712	25
1713	18
1714	27
1715	18
1716	13
1717	17
1718	15
1719	16
1720	16
1721	23
1722	21
1723	15
1724	13
1725	17
1726	22
1727	15
1728	16
1729	18
1730	20
1731	22
1732	18
1733	10
1734	15
1735	20
1736	15
1737	14
1738	14
1739	18
1740	10
1741	15
1742	18
1743	15
1744	14
1745	17
1746	19
1747	20
1748	17
1749	14
1750	15
1751	19
1752	17
1753	16
1754	13
1755	9
1756	16
1757	14
1758	16
1759	14
1760	12
1761	21
1762	12
1763	22
1764	13
1765	15
1766	19
1767	20
1768	9
1769	18
1770	19
1771	10
1772	10
1773	19
1774	15
1775	13
1776	12
1777	12
1778	32
1779	14
1780	15
1781	15
1782	19
1783	15
1784	15
1785	15
1786	19
1787	16
1788	23
1789	22
1790	16
1791	14
1792	14
1793	10
1794	23
1795	18
1796	19
1797	19
1798	20
1799	25
1800	8
1801	11
1802	17
1803	15
1804	14
1805	16
1806	17
1807	18
1808	21
1809	28
1810	18
1811	14
1812	16
1813	14
1814	14
1815	14
1816	15
1817	15
1818	20
1819	12
1820	11
1821	13
1822	13
1823	20
1824	29
1825	22
1826	12
1827	14
1828	21
1829	16
1830	17
1831	10
1832	18
1833	15
1834	11
1835	18
1836	17
1837	22
1838	14
1839	14
1840	19
1841	18
1842	17
1843	12
1844	12
1845	10
1846	32
1847	20
1848	19
1849	16
1850	14
1851	17
1852	25
1853	20
1854	8
1855	15
1856	21
1857	15
1858	16
1859	17
1860	19
1861	11
1862	11
1863	12
1864	12
1865	15
1866	12
1867	16
1868	21
1869	21
1870	13
1871	14
1872	14
1873	14
1874	12
1875	13
1876	20
1877	14
1878	17
1879	10
1880	15
1881	20
1882	12
1883	18
1884	13
1885	23
1886	8
1887	17
1888	13
1889	13
1890	10
1891	18
1892	14
1893	16
1894	16
1895	15
1896	16
1897	10
1898	20
1899	11
1900	19
1901	7
1902	15
1903	7
1904	12
1905	17
1906	11
1907	18
1908	17
1909	18
1910	19
1911	21
1912	18
1913	9
1914	16
1915	17
1916	19
1917	21
1918	14
1919	10
1920	11
1921	14
1922	16
1923	10
1924	18
1925	15
1926	23
1927	18
1928	12
1929	16
1930	12
1931	12
1932	14
1933	14
1934	15
1935	21
1936	18
1937	18
1938	10
1939	15
1940	18
1941	16
1942	22
1943	10
1944	16
1945	13
1946	19
1947	22
1948	17
1949	12
1950	10
1951	18
1952	20
1953	14
1954	16
1955	22
1956	9
1957	17
1958	14
1959	17
1960	9
1961	17
1962	4
1963	11
1964	10
1965	15
1966	14
1967	16
1968	17
1969	16
1970	15
1971	17
1972	14
1973	11
1974	13
1975	9
1976	12
1977	9
1978	5
1979	16
1980	15
1981	13
1982	13
1983	11
1984	11
1985	17
1986	18
1987	13
1988	10
1989	12
1990	13
1991	14
1992	10
1993	5
1994	10
1995	13
1996	19
1997	14
1998	10
1999	14
2000	15
2001	14
2002	14
2003	18
2004	16
2005	16
2006	17
2007	16
2008	13
2009	13
2010	13
2011	7
2012	16
2013	13
2014	13
2015	20
2016	11
2017	19
2018	18
2019	8
2020	17
2021	10
2022	16
2023	11
2024	11
2025	8
2026	10
2027	8
2028	12
2029	10
2030	21
2031	18
2032	23
2033	11
2034	10
2035	19
2036	11
2037	13
2038	12
2039	12
2040	18
2041	17
2042	14
2043	13
2044	14
2045	11
2046	14
2047	17
2048	18
2049	14
2050	14
2051	14
2052	6
2053	7
2054	13
2055	16
2056	17
2057	18
2058	14
2059	10
2060	14
2061	5
2062	10
2063	17
2064	17
2065	15
2066	14
2067	17
2068	14
2069	16
2070	16
2071	18
2072	20
2073	17
2074	16
2075	17
2076	12
2077	12
2078	18
2079	9
2080	21
2081	13
2082	12
2083	13
2084	14
2085	16
2086	6
2087	15
2088	13
2089	8
2090	17
2091	18
2092	10
2093	13
2094	9
2095	15
2096	18
2097	15
2098	14
2099	17
2100	17
2101	15
2102	8
2103	9
2104	9
2105	20
2106	17
2107	8
2108	20
2109	9
2110	14
2111	16
2112	13
2113	12
2114	19
2115	9
2116	17
2117	12
2118	11
2119	15
2120	17
2121	12
2122	18
2123	10
2124	12
2125	16
2126	8
2127	18
2128	12
2129	10
2130	18
2131	20
2132	17
2133	16
2134	14
2135	14
2136	11
2137	12
2138	12
2139	12
2140	20
2141	8
2142	16
2143	14
2144	9
2145	10
2146	20
2147	13
2148	18
2149	8
2150	14
2151	15
2152	14
2153	11
2154	12
2155	20
2156	14
2157	10
2158	8
2159	11
2160	8
2161	12
2162	12
2163	16
2164	10
2165	8
2166	14
2167	5
2168	14
2169	19
2170	16
2171	10
2172	12
2173	7
2174	13
2175	10
2176	11
2177	7
2178	11
2179	16
2180	10
2181	12
2182	15
2183	6
2184	15
2185	14
2186	13
2187	12
2188	13
2189	12
2190	12
2191	13
2192	6
2193	11
2194	12
2195	10
2196	17
2197	14
2198	18
2199	10
2200	13
2201	6
2202	19
2203	12
2204	13
2205	7
2206	12
2207	16
2208	11
2209	14
2210	12
2211	13
2212	9
2213	12
2214	16
2215	19
2216	13
2217	13
2218	8
2219	14
2220	10
2221	12
2222	8
2223	9
2224	15
2225	15
2226	12
2227	11
2228	11
2229	15
2230	18
2231	13
2232	11
2233	14
2234	9
2235	11
2236	8
2237	13
2238	13
2239	13
2240	10
2241	9
2242	8
2243	13
2244	11
2245	10
2246	12
2247	8
2248	11
2249	11
2250	13
2251	10
2252	13
2253	16
2254	14
2255	13
2256	11
2257	11
2258	8
2259	16
2260	7
2261	11
2262	11
2263	12
2264	9
2265	10
2266	11
2267	24
2268	16
2269	15
2270	8
2271	3
2272	14
2273	8
2274	14
2275	15
2276	16
2277	11
2278	18
2279	9
2280	14
2281	8
2282	10
2283	6
2284	10
2285	16
2286	12
2287	11
2288	12
2289	14
2290	10
2291	11
2292	10
2293	19
2294	15
2295	11
2296	12
2297	13
2298	13
2299	12
2300	10
2301	9
2302	9
2303	8
2304	8
2305	11
2306	6
2307	7
2308	9
2309	15
2310	9
2311	10
2312	12
2313	12
2314	14
2315	8
2316	9
2317	11
2318	11
2319	7
2320	16
2321	12
2322	12
2323	5
2324	17
2325	11
2326	17
2327	9
2328	14
2329	9
2330	17
2331	13
2332	10
2333	15
2334	19
2335	16
2336	14
2337	23
2338	16
2339	15
2340	13
2341	11
2342	16
2343	7
2344	11
2345	14
2346	12
2347	16
2348	13
2349	8
2350	15
2351	16
2352	11
2353	11
2354	13
2355	11
2356	12
2357	7
2358	7
2359	9
2360	13
2361	8
2362	12
2363	13
2364	10
2365	12
2366	15
2367	8
2368	13
2369	8
2370	13
2371	5
2372	17
2373	16
2374	17
2375	10
2376	12
2377	13
2378	6
2379	14
2380	10
2381	10
2382	12
2383	17
2384	7
2385	14
2386	15
2387	11
2388	8
2389	12
2390	9
2391	6
2392	13
2393	11
2394	10
2395	19
2396	9
2397	7
2398	13
2399	11
2400	9
2401	15
2402	7
2403	14
2404	12
2405	11
2406	10
2407	16
2408	17
2409	10
2410	6
2411	15
2412	14
2413	12
2414	11
2415	7
2416	13
2417	10
2418	13
2419	12
2420	10
2421	14
2422	4
2423	16
2424	11
2425	4
2426	13
2427	17
2428	5
2429	11
2430	12
2431	6
2432	14
2433	8
2434	7
2435	11
2436	8
2437	10
2438	9
2439	11
2440	11
2441	9
2442	16
2443	10
2444	16
2445	8
2446	14
2447	8
2448	11
2449	3
2450	11
2451	13
2452	5
2453	10
2454	11
2455	19
2456	16
2457	2
2458	7
2459	12
2460	10
2461	13
2462	16
2463	14
2464	14
2465	15
2466	13
2467	11
2468	16
2469	11
2470	12
2471	11
2472	11
2473	13
2474	14
2475	7
2476	14
2477	9
2478	12
2479	14
2480	10
2481	11
2482	10
2483	13
2484	18
2485	10
2486	8
2487	8
2488	14
2489	12
2490	13
2491	10
2492	13
2493	15
2494	17
2495	5
2496	9
2497	9
2498	8
2499	14
2500	8
2501	13
2502	8
2503	14
2504	6
2505	7
2506	13
2507	16
2508	11
2509	9
2510	15
2511	8
2512	18
2513	13
2514	15
2515	7
2516	12
2517	12
2518	8
2519	12
2520	13
2521	10
2522	10
2523	8
2524	7
2525	10
2526	15
2527	5
2528	10
2529	14
2530	12
2531	20
2532	12
2533	13
2534	9
2535	9
2536	10
2537	13
2538	9
2539	9
2540	10
2541	9
2542	9
2543	11
2544	9
2545	11
2546	15
2547	8
2548	15
2549	13
2550	22
2551	8
2552	13
2553	6
2554	6
2555	11
2556	8
2557	8
2558	15
2559	12
2560	14
2561	9
2562	12
2563	6
2564	9
2565	15
2566	10
2567	9
2568	16
2569	9
2570	18
2571	6
2572	22
2573	10
2574	5
2575	9
2576	9
2577	6
2578	11
2579	15
2580	8
2581	12
2582	16
2583	5
2584	7
2585	17
2586	8
2587	14
2588	9
2589	9
2590	11
2591	4
2592	12
2593	6
2594	7
2595	10
2596	11
2597	17
2598	9
2599	14
2600	9
2601	9
2602	16
2603	10
2604	11
2605	10
2606	18
2607	15
2608	12
2609	9
2610	14
2611	8
2612	11
2613	10
2614	16
2615	10
2616	11
2617	13
2618	5
2619	14
2620	19
2621	10
2622	15
2623	9
2624	11
2625	15
2626	11
2627	11
2628	8
2629	10
2630	8
2631	14
2632	13
2633	7
2634	15
2635	8
2636	10
2637	17
2638	12
2639	10
2640	14
2641	10
2642	3
2643	6
2644	13
2645	8
2646	10
2647	7
2648	9
2649	11
2650	8
2651	14
2652	11
2653	6
2654	8
2655	10
2656	15
2657	8
2658	4
2659	8
2660	7
2661	12
2662	8
2663	10
2664	16
2665	13
2666	11
2667	8
2668	6
2669	13
2670	11
2671	11
2672	9
2673	9
2674	6
2675	13
2676	13
2677	9
2678	15
2679	6
2680	17
2681	7
2682	19
2683	10
2684	8
2685	10
2686	7
2687	9
2688	12
2689	15
2690	9
2691	11
2692	13
2693	10
2694	13
2695	10
2696	15
2697	11
2698	11
2699	8
2700	8
2701	10
2702	8
2703	12
2704	5
2705	14
2706	14
2707	9
2708	11
2709	12
2710	10
2711	8
2712	8
2713	16
2714	12
2715	11
2716	7
2717	8
2718	9
2719	10
2720	10
2721	4
2722	8
2723	10
2724	11
2725	16
2726	10
2727	9
2728	2
2729	7
2730	9
2731	8
2732	17
2733	12
2734	8
2735	9
2736	6
2737	10
2738	17
2739	8
2740	6
2741	13
2742	10
2743	16
2744	10
2745	9
2746	11
2747	10
2748	8
2749	17
2750	11
2751	4
2752	13
2753	7
2754	7
2755	14
2756	13
2757	9
2758	6
2759	6
2760	8
2761	14
2762	11
2763	4
2764	13
2765	17
2766	12
2767	9
2768	10
2769	8
2770	11
2771	8
2772	16
2773	7
2774	10
2775	11
2776	11
2777	8
2778	6
2779	13
2780	13
2781	8
2782	11
2783	9
2784	6
2785	7
2786	7
2787	8
2788	10
2789	7
2790	9
2791	11
2792	10
2793	9
2794	4
2795	8
2796	6
2797	10
2798	8
2799	12
2800	6
2801	5
2802	10
2803	11
2804	8
2805	13
2806	10
2807	6
2808	12
2809	5
2810	6
2811	5
2812	12
2813	11
2814	12
2815	14
2816	9
2817	5
2818	3
2819	16
2820	15
2821	3
2822	7
2823	10
2824	13
2825	13
2826	7
2827	8
2828	6
2829	5
2830	11
2831	9
2832	10
2833	9
2834	7
2835	12
2836	9
2837	11
2838	6
2839	9
2840	7
2841	5
2842	8
2843	7
2844	13
2845	13
2846	12
2847	9
2848	11
2849	4
2850	10
2851	12
2852	10
2853	13
2854	5
2855	4
2856	11
2857	7
2858	7
2859	10
2860	13
2861	9
2862	5
2863	7
2864	8
2865	4
2866	10
2867	15
2868	6
2869	4
2870	4
2871	5
2872	9
2873	9
2874	14
2875	8
2876	6
2877	11
2878	9
2879	11
2880	6
2881	10
2882	8
2883	11
2884	7
2885	7
2886	8
2887	5
2888	12
2889	13
2890	8
2891	2
2892	9
2893	6
2894	10
2895	9
2896	9
2897	9
2898	11
2899	9
2900	11
2901	7
2902	11
2903	6
2904	11
2905	9
2906	10
2907	5
2908	10
2909	5
2910	4
2911	17
2912	6
2913	9
2914	9
2915	16
2916	14
2917	12
2918	10
2919	8
2920	9
2921	8
2922	7
2923	9
2924	6
2925	11
2926	8
2927	7
2928	9
2929	7
2930	9
2931	9
2932	6
2933	13
2934	6
2935	7
2936	9
2937	4
2938	9
2939	4
2940	13
2941	15
2942	5
2943	7
2944	11
2945	11
2946	13
2947	8
2948	4
2949	7
2950	9
2951	12
2952	14
2953	6
2954	7
2955	10
2956	12
2957	7
2958	8
2959	8
2960	12
2961	5
2962	16
2963	8
2964	5
2965	6
2966	8
2967	12
2968	12
2969	12
2970	12
2971	8
2972	10
2973	9
2974	6
2975	11
2976	10
2977	10
2978	7
2979	12
2980	7
2981	6
2982	13
2983	9
2984	8
2985	7
2986	9
2987	15
2988	5
2989	6
2990	8
2991	9
2992	8
2993	5
2994	6
2995	6
2996	9
2997	10
2998	10
2999	8
3000	6
3001	8
3002	5
3003	6
3004	10
3005	7
3006	4
3007	14
3008	7
3009	9
3010	12
3011	8
3012	8
3013	7
3014	17
3015	4
3016	7
3017	10
3018	12
3019	11
3020	4
3021	7
3022	3
3023	7
3024	4
3025	8
3026	4
3027	9
3028	6
3029	9
3030	12
3031	9
3032	10
3033	7
3034	7
3035	10
3036	8
3037	13
3038	4
3039	5
3040	11
3041	6
3042	11
3043	15
3044	8
3045	7
3046	7
3047	4
3048	11
3049	4
3050	3
3051	15
3052	6
3053	7
3054	10
3055	7
3056	11
3057	7
3058	7
3059	11
