fragment_length	frequency
369	26
370	20
371	26
372	27
373	22
374	23
375	16
376	15
377	25
378	21
379	22
380	18
381	25
382	19
383	27
384	13
385	25
386	22
387	20
388	23
389	24
390	20
391	25
392	23
393	22
394	27
395	20
396	21
397	18
398	16
399	15
400	17
401	23
402	16
403	15
404	17
405	28
406	19
407	17
408	26
409	22
410	16
411	14
412	22
413	28
414	15
415	19
416	18
417	20
418	21
419	22
420	18
421	17
422	25
423	27
424	17
425	20
426	16
427	19
428	17
429	17
430	23
431	23
432	25
433	18
434	22
435	28
436	19
437	16
438	23
439	18
440	18
441	17
442	14
443	22
444	16
445	16
446	18
447	18
448	16
449	23
450	25
451	11
452	16
453	18
454	22
455	31
456	17
457	15
458	21
459	31
460	23
461	21
462	23
463	30
464	15
465	17
466	15
467	28
468	18
469	16
470	18
471	18
472	19
473	21
474	14
475	16
476	25
477	15
478	17
479	31
480	20
481	30
482	23
483	14
484	24
485	26
486	14
487	15
488	12
489	14
490	14
491	20
492	18
493	22
494	18
495	13
496	16
497	19
498	19
499	12
500	14
501	14
502	12
503	22
504	7
505	21
506	19
507	25
508	15
509	16
510	10
511	21
512	21
513	28
514	21
515	25
516	16
517	22
518	22
519	19
520	16
521	17
522	20
523	17
524	18
525	10
526	20
527	15
528	17
529	17
530	26
531	13
532	15
533	18
534	18
535	13
536	18
537	17
538	16
539	17
540	20
541	20
542	23
543	11
544	16
545	17
546	15
547	22
548	15
549	20
550	21
551	23
552	22
553	11
554	16
555	15
556	17
557	12
558	14
559	14
560	19
561	17
562	19
563	29
564	16
565	13
566	15
567	9
568	16
569	17
570	21
571	15
572	17
573	14
574	13
575	12
576	17
577	12
578	17
579	14
580	15
581	19
582	11
583	13
584	12
585	18
586	9
587	16
588	7
589	13
590	24
591	19
592	21
593	14
594	18
595	19
596	16
597	18
598	10
599	7
600	16
601	17
602	19
603	18
604	17
605	20
606	24
607	21
608	7
609	13
610	16
611	14
612	17
613	17
614	20
615	16
616	13
617	20
618	12
619	16
620	16
621	17
622	16
623	17
624	11
625	22
626	12
627	12
628	15
629	12
630	14
631	20
632	14
633	18
634	16
635	18
636	20
637	19
638	8
639	10
640	16
641	22
642	15
643	16
644	20
645	19
646	16
647	23
648	21
649	16
650	16
651	15
652	20
653	16
654	16
655	9
656	9
657	12
658	16
659	20
660	14
661	22
662	11
663	14
664	15
665	12
666	15
667	15
668	11
669	19
670	11
671	16
672	22
673	10
674	23
675	13
676	16
677	4
678	9
679	11
680	6
681	15
682	18
683	16
684	13
685	15
686	12
687	15
688	24
689	18
690	11
691	18
692	20
693	12
694	12
695	21
696	15
697	10
698	19
699	23
700	17
701	17
702	10
703	17
704	28
705	18
706	9
707	12
708	12
709	15
710	13
711	17
712	13
713	19
714	12
715	11
716	10
717	23
718	23
719	16
720	14
721	16
722	16
723	15
724	15
725	11
726	11
727	12
728	9
729	17
730	16
731	18
732	8
733	19
734	20
735	12
736	16
737	12
738	18
739	20
740	19
741	5
742	9
743	17
744	16
745	15
746	17
747	16
748	18
749	21
750	18
751	14
752	12
753	17
754	10
755	17
756	13
757	17
758	21
759	19
760	20
761	20
762	10
763	14
764	19
765	10
766	13
767	10
768	27
769	18
770	12
771	8
772	13
773	18
774	19
775	15
776	17
777	14
778	22
779	12
780	14
781	20
782	14
783	15
784	16
785	14
786	9
787	19
788	22
789	11
790	15
791	17
792	15
793	12
794	13
795	14
796	19
797	17
798	15
799	10
800	21
801	15
802	16
803	19
804	15
805	12
806	16
807	14
808	10
809	13
810	15
811	20
812	10
813	18
814	10
815	12
816	20
817	14
818	14
819	11
820	18
821	14
822	12
823	12
824	8
825	6
826	17
827	6
828	15
829	9
830	15
831	16
832	12
833	9
834	4
835	19
836	13
837	15
838	12
839	12
840	11
841	15
842	15
843	16
844	15
845	20
846	12
847	10
848	15
849	17
850	7
851	21
852	13
853	17
854	20
855	8
856	15
857	12
858	10
859	15
860	20
861	21
862	14
863	18
864	16
865	20
866	19
867	12
868	16
869	8
870	12
871	12
872	22
873	11
874	12
875	11
876	14
877	17
878	10
879	11
880	19
881	8
882	13
883	11
884	17
885	16
886	13
887	20
888	4
889	19
890	16
891	12
892	15
893	17
894	16
895	15
896	22
897	12
898	11
899	20
900	16
901	13
902	13
903	20
904	12
905	11
906	15
907	12
908	11
909	10
910	11
911	18
912	16
913	11
914	17
915	16
916	12
917	19
918	12
919	18
920	14
921	21
922	14
923	16
924	12
925	22
926	13
927	14
928	8
929	12
930	12
931	16
932	15
933	15
934	19
935	16
936	13
937	16
938	8
939	14
940	10
941	12
942	11
943	12
944	17
945	7
946	18
947	9
948	13
949	12
950	14
951	11
952	14
953	14
954	12
955	13
956	9
957	26
958	12
959	11
960	16
961	16
962	15
963	17
964	17
965	12
966	7
967	8
968	14
969	17
970	15
971	14
972	8
973	10
974	18
975	15
976	10
977	12
978	11
979	4
980	16
981	17
982	12
983	12
984	13
985	14
986	6
987	14
988	17
989	16
990	16
991	7
992	10
993	12
994	16
995	6
996	13
997	12
998	7
999	22
1000	8
1001	13
1002	12
1003	13
1004	10
1005	17
1006	12
1007	10
1008	14
1009	8
1010	18
1011	6
1012	13
1013	11
1014	10
1015	9
1016	8
1017	11
1018	13
1019	19
1020	15
1021	15
1022	12
1023	17
1024	10
1025	13
1026	13
1027	16
1028	12
1029	8
1030	10
1031	17
1032	14
1033	11
1034	17
1035	14
1036	14
1037	9
1038	15
1039	16
1040	17
1041	12
1042	8
1043	11
1044	19
1045	12
1046	12
1047	12
1048	11
1049	11
1050	11
1051	11
1052	17
1053	16
1054	14
1055	9
1056	10
1057	19
1058	12
1059	8
1060	13
1061	12
1062	9
1063	11
1064	10
1065	12
1066	17
1067	13
1068	10
1069	15
1070	8
1071	18
1072	15
1073	13
1074	15
1075	13
1076	12
1077	13
1078	12
1079	16
1080	12
1081	10
1082	10
1083	16
1084	8
1085	15
1086	14
1087	9
1088	13
1089	16
1090	4
1091	9
1092	9
1093	12
1094	9
1095	10
1096	12
1097	14
1098	12
1099	11
1100	20
1101	10
1102	10
1103	9
1104	8
1105	17
1106	11
1107	10
1108	7
1109	14
1110	11
1111	17
1112	14
1113	7
1114	10
1115	16
1116	13
1117	11
1118	13
1119	5
1120	10
1121	18
1122	16
1123	11
1124	7
1125	8
1126	16
1127	9
1128	19
1129	11
1130	9
1131	21
1132	12
1133	8
1134	21
1135	15
1136	10
1137	13
1138	14
1139	13
1140	16
1141	7
1142	11
1143	8
1144	8
1145	8
1146	13
1147	10
1148	12
1149	13
1150	12
1151	16
1152	8
1153	11
1154	11
1155	13
1156	17
1157	16
1158	11
1159	8
1160	5
1161	15
1162	6
1163	7
1164	10
1165	12
1166	5
1167	4
1168	12
1169	12
1170	8
1171	11
1172	10
1173	7
1174	8
1175	6
1176	7
1177	10
1178	11
1179	8
1180	10
1181	14
1182	15
1183	10
1184	10
1185	9
1186	13
1187	14
1188	14
1189	6
1190	7
1191	19
1192	12
1193	9
1194	9
1195	9
1196	7
1197	11
1198	12
1199	18
1200	6
1201	13
1202	10
1203	6
1204	8
1205	17
1206	13
1207	11
1208	11
1209	13
1210	11
1211	13
1212	14
1213	11
1214	13
1215	10
1216	15
1217	10
1218	9
1219	12
1220	11
1221	13
1222	7
1223	13
1224	9
1225	15
1226	15
1227	10
1228	9
1229	9
1230	11
1231	8
1232	14
1233	11
1234	5
1235	10
1236	11
1237	10
1238	11
1239	10
1240	17
1241	12
1242	12
1243	7
1244	11
1245	13
1246	10
1247	13
1248	12
1249	4
1250	12
1251	1
1252	10
1253	10
1254	11
1255	10
1256	11
1257	11
1258	10
1259	10
1260	3
1261	14
1262	7
1263	9
1264	10
1265	10
1266	8
1267	12
1268	8
1269	8
1270	8
1271	13
1272	5
1273	14
1274	12
1275	11
1276	11
1277	8
1278	6
1279	10
1280	10
1281	13
1282	12
1283	9
1284	9
1285	11
1286	11
1287	7
1288	18
1289	9
1290	10
1291	10
1292	4
1293	9
1294	11
1295	12
1296	12
1297	11
1298	13
1299	22
1300	10
1301	11
1302	10
1303	9
1304	7
1305	10
1306	10
1307	11
1308	8
1309	6
1310	13
1311	12
1312	9
1313	13
1314	12
1315	14
1316	15
1317	11
1318	7
1319	10
1320	15
1321	5
1322	11
1323	11
1324	15
1325	9
1326	16
1327	15
1328	16
1329	11
1330	7
1331	12
1332	7
1333	10
1334	11
1335	12
1336	13
1337	7
1338	10
1339	6
1340	10
1341	14
1342	5
1343	9
1344	8
1345	13
1346	10
1347	8
1348	8
1349	9
1350	11
1351	8
1352	10
1353	10
1354	10
1355	12
1356	7
1357	12
1358	6
1359	18
1360	11
1361	8
1362	12
1363	4
1364	11
1365	9
1366	10
1367	11
1368	8
1369	6
1370	6
1371	10
1372	9
1373	10
1374	9
1375	7
1376	9
1377	12
1378	7
1379	5
1380	10
1381	11
1382	11
1383	4
1384	8
1385	10
1386	9
1387	17
1388	6
1389	10
1390	4
1391	12
1392	3
1393	13
1394	7
1395	9
1396	5
1397	11
1398	10
1399	10
1400	5
1401	9
1402	12
1403	10
1404	13
1405	12
1406	8
1407	12
1408	5
1409	9
1410	16
1411	14
1412	10
1413	7
1414	9
1415	5
1416	12
1417	6
1418	8
1419	12
1420	6
1421	14
1422	6
1423	3
1424	10
1425	9
1426	7
1427	5
1428	7
1429	13
1430	12
1431	12
1432	8
1433	6
1434	8
1435	16
1436	9
1437	7
1438	7
1439	4
1440	11
1441	15
1442	7
1443	10
1444	11
1445	14
1446	13
1447	13
1448	11
1449	6
1450	11
1451	6
1452	8
1453	9
1454	8
1455	10
1456	13
1457	11
1458	9
1459	14
1460	3
1461	11
1462	9
1463	7
1464	13
1465	13
1466	15
1467	8
1468	6
1469	9
1470	7
1471	8
1472	8
1473	10
1474	8
1475	8
1476	8
1477	16
1478	10
1479	16
1480	15
1481	11
1482	11
1483	14
1484	15
1485	16
1486	6
1487	11
1488	12
1489	13
1490	10
1491	12
1492	11
1493	11
1494	5
1495	9
1496	5
1497	12
1498	11
1499	8
1500	9
1501	14
1502	9
1503	7
1504	4
1505	8
1506	6
1507	8
1508	7
1509	11
1510	9
1511	11
1512	10
1513	6
1514	11
1515	9
1516	15
1517	9
1518	12
1519	9
1520	8
1521	7
1522	4
1523	12
1524	12
1525	18
1526	10
1527	4
1528	5
1529	8
1530	7
1531	7
1532	9
1533	6
1534	13
1535	8
1536	9
1537	5
1538	10
1539	8
1540	17
1541	10
1542	10
1543	4
1544	8
1545	10
1546	6
1547	6
1548	13
1549	10
1550	9
1551	8
1552	8
1553	12
1554	8
1555	6
1556	12
1557	15
1558	12
1559	8
1560	8
1561	9
1562	5
1563	11
1564	7
1565	4
1566	6
1567	11
1568	6
1569	8
1570	1
1571	10
1572	6
1573	10
1574	6
1575	8
1576	10
1577	9
1578	12
1579	10
1580	14
1581	6
1582	17
1583	11
1584	7
1585	11
1586	10
1587	8
1588	7
1589	9
1590	9
1591	6
1592	13
1593	12
1594	7
1595	10
1596	12
1597	8
1598	16
1599	7
1600	10
1601	13
1602	3
1603	9
1604	5
1605	10
1606	6
1607	12
1608	7
1609	9
1610	12
1611	12
1612	8
1613	5
1614	6
1615	3
1616	5
1617	12
1618	12
1619	13
1620	8
1621	10
1622	10
1623	7
1624	10
1625	11
1626	9
1627	12
1628	8
1629	13
1630	10
1631	5
1632	2
1633	6
1634	10
1635	7
1636	8
1637	13
1638	9
1639	8
1640	10
1641	12
1642	6
1643	14
1644	5
1645	10
1646	2
1647	8
1648	8
1649	13
1650	9
1651	4
1652	8
1653	10
1654	10
1655	9
1656	6
1657	10
1658	5
1659	3
1660	9
1661	7
1662	10
1663	8
1664	11
1665	8
1666	4
1667	9
1668	6
1669	9
1670	7
1671	7
1672	13
1673	10
1674	10
1675	4
1676	8
1677	4
1678	6
1679	9
1680	13
1681	6
1682	16
1683	8
1684	1
1685	3
1686	11
1687	9
1688	3
1689	10
1690	11
1691	11
1692	9
1693	5
1694	11
1695	10
1696	10
1697	4
1698	2
1699	5
1700	10
1701	8
1702	5
1703	13
1704	7
1705	6
1706	4
1707	4
1708	8
1709	4
1710	8
1711	9
1712	9
1713	8
1714	7
1715	9
1716	9
1717	5
1718	10
1719	7
1720	13
1721	14
1722	8
1723	7
1724	10
1725	3
1726	6
1727	9
1728	6
1729	8
1730	5
1731	15
1732	14
1733	7
1734	16
1735	5
1736	10
1737	10
1738	7
1739	8
1740	7
1741	7
1742	9
1743	9
1744	6
1745	3
1746	7
1747	4
1748	6
1749	5
1750	5
1751	10
1752	14
1753	5
1754	5
1755	13
1756	11
1757	3
1758	9
1759	11
1760	9
1761	10
1762	7
1763	4
1764	6
1765	6
1766	5
1767	12
1768	10
1769	9
1770	8
1771	6
1772	6
1773	4
1774	4
1775	5
1776	11
1777	6
1778	5
1779	10
1780	7
1781	11
1782	6
1783	6
1784	8
1785	6
1786	5
1787	10
1788	9
1789	8
1790	6
1791	12
1792	4
1793	10
1794	9
1795	10
1796	6
1797	8
1798	6
1799	4
1800	12
1801	8
1802	7
1803	6
1804	5
1805	7
1806	7
1807	14
1808	11
1809	6
1810	5
1811	10
1812	14
1813	10
1814	5
1815	8
1816	4
1817	8
1818	5
1819	8
1820	8
1821	11
1822	6
1823	11
1824	9
1825	9
1826	6
1827	11
1828	10
1829	4
1830	7
1831	5
1832	7
1833	9
1834	12
1835	8
1836	8
1837	6
1838	4
1839	10
1840	3
1841	7
1842	6
1843	15
1844	6
1845	10
1846	8
1847	10
1848	9
1849	1
1850	9
1851	8
1852	5
1853	6
1854	3
1855	7
1856	6
1857	7
1858	5
1859	10
1860	7
1861	3
1862	6
1863	9
1864	7
1865	5
1866	10
1867	8
1868	11
1869	10
1870	10
1871	4
1872	3
1873	13
1874	8
1875	6
1876	6
1877	4
1878	6
1879	6
1880	5
1881	9
1882	10
1883	9
1884	8
1885	9
1886	8
1887	11
1888	10
1889	5
1890	7
1891	3
1892	8
1893	8
1894	3
1895	8
1896	7
1897	6
1898	8
1899	5
1900	15
1901	10
1902	7
1903	5
1904	4
1905	7
1906	5
1907	5
1908	3
1909	2
1910	8
1911	8
1912	7
1913	5
1914	10
1915	7
1916	7
1917	9
1918	8
1919	5
1920	6
1921	12
1922	3
1923	10
1924	9
1925	10
1926	6
1927	4
1928	4
1929	9
1930	9
1931	2
1932	12
1933	9
1934	8
1935	11
1936	5
1937	6
1938	10
1939	7
1940	5
1941	9
1942	6
1943	7
1944	4
1945	7
1946	4
1947	7
1948	13
1949	8
1950	10
1951	7
1952	6
1953	6
1954	9
1955	6
1956	7
1957	5
1958	6
1959	6
1960	9
1961	7
1962	8
1963	9
1964	8
1965	7
1966	12
1967	11
1968	7
1969	7
1970	9
1971	9
1972	5
1973	15
1974	6
1975	12
1976	5
1977	10
1978	9
1979	6
1980	10
1981	8
1982	9
1983	12
1984	12
1985	7
1986	4
1987	10
1988	8
1989	9
1990	7
1991	5
1992	6
1993	8
1994	10
1995	8
1996	11
1997	3
1998	2
1999	7
2000	8
2001	7
2002	7
2003	6
2004	11
2005	8
2006	3
2007	5
2008	5
2009	7
2010	9
2011	13
2012	3
2013	7
2014	4
2015	8
2016	5
2017	11
2018	7
2019	12
2020	4
2021	6
2022	6
2023	6
2024	4
2025	9
2026	10
2027	7
2028	10
2029	5
2030	6
2031	11
2032	6
2033	10
2034	9
2035	6
2036	15
2037	2
2038	7
2039	9
2040	3
2041	3
2042	6
2043	5
2044	6
2045	4
2046	11
2047	6
2048	5
2049	7
2050	14
2051	7
2052	6
2053	4
2054	8
2055	9
2056	6
2057	6
2058	4
2059	6
2060	7
2061	3
2062	7
2063	9
2064	5
2065	12
2066	7
2067	4
2068	3
2069	9
2070	9
2071	9
2072	7
2073	6
2074	13
2075	7
2076	6
2077	8
2078	10
2079	16
2080	2
2081	10
2082	7
2083	5
2084	5
2085	11
2086	10
2087	7
2088	9
2089	9
2090	8
2091	11
2092	6
2093	9
2094	2
2095	11
2096	10
2097	4
2098	9
2099	10
2100	7
2101	7
2102	7
2103	4
2104	7
2105	9
2106	9
2107	9
2108	5
2109	4
2110	8
2111	8
2112	6
2113	8
2114	7
2115	8
2116	10
2117	6
2118	7
2119	7
2120	6
2121	9
2122	9
2123	4
2124	8
2125	7
2126	7
2127	8
2128	12
2129	10
2130	3
2131	4
2132	6
2133	4
2134	11
2135	10
2136	7
2137	3
2138	6
2139	5
2140	5
2141	13
2142	8
2143	7
2144	5
2145	7
2146	9
2147	10
2148	5
2149	10
2150	10
2151	9
2152	9
2153	7
2154	9
2155	3
2156	5
2157	6
2158	8
2159	3
2160	6
2161	7
2162	10
2163	6
2164	9
2165	6
2166	3
2167	4
2168	9
2169	3
2170	6
2171	6
2172	5
2173	7
2174	7
2175	9
2176	2
2177	9
2178	6
2179	6
2180	13
2181	7
2182	9
2183	12
2184	8
2185	5
2186	7
2187	3
2188	12
2189	4
2190	5
2191	7
2192	6
2193	8
2194	7
2195	8
2196	7
2197	12
2198	3
2199	7
2200	6
2201	3
2202	6
2203	5
2204	7
2205	6
2206	11
2207	5
2208	6
2209	13
2210	5
2211	2
2212	4
2213	5
2214	6
2215	6
2216	4
2217	6
2218	3
2219	6
2220	12
2221	5
2222	6
2223	9
2224	9
2225	8
2226	9
2227	5
2228	5
2229	9
2230	12
2231	11
2232	4
2233	5
2234	5
2235	9
2236	5
2237	4
2238	12
2239	2
2240	12
2241	7
2242	4
2243	4
2244	4
2245	6
2246	7
2247	7
2248	7
2249	5
2250	9
2251	9
2252	4
2253	6
2254	5
2255	3
2256	6
2257	7
2258	6
2259	5
2260	7
2261	6
2262	6
2263	12
2264	7
2265	9
2266	7
2267	7
2268	4
2269	4
2270	9
2271	12
2272	11
2273	5
2274	2
2275	8
2276	3
2277	9
2278	6
2279	4
2280	5
2281	4
2282	7
2283	3
2284	3
2285	5
2286	2
2287	7
2288	6
2289	3
2290	3
2291	6
2292	5
2293	3
2294	4
2295	7
2296	5
2297	6
2298	10
2299	5
2300	7
2301	12
2302	4
2303	3
2304	5
2305	7
2306	3
2307	3
2308	12
2309	7
2310	7
2311	4
2312	10
2313	5
2314	6
2315	5
2316	8
2317	6
2318	7
2319	5
2320	4
2321	7
2322	9
2323	7
2324	7
2325	5
2326	6
2327	9
2328	4
2329	4
2330	7
2331	3
2332	5
2333	1
2334	9
2335	8
2336	5
2337	5
2338	8
2339	5
2340	9
2341	9
2342	8
2343	4
2344	3
2345	5
2346	6
2347	6
2348	8
2349	13
2350	9
2351	7
2352	3
2353	7
2354	9
2355	5
2356	7
2357	8
2358	4
2359	6
2360	9
2361	9
2362	5
2363	6
2364	5
2365	8
2366	4
2367	5
2368	10
2369	3
2370	2
2371	8
2372	1
2373	5
2374	5
2375	4
2376	9
2377	6
2378	5
2379	6
2380	3
2381	8
2382	12
2383	3
2384	4
2385	3
2386	3
2387	7
2388	12
2389	2
2390	6
2391	7
2392	12
2393	6
2394	4
2395	6
2396	4
2397	2
2398	5
2399	4
2400	9
2401	6
2402	6
2403	10
2404	5
2405	7
2406	2
2407	6
2408	3
2409	9
2410	6
2411	6
2412	8
2413	6
2414	3
2415	11
2416	7
2417	6
2418	7
2419	6
2420	6
2421	8
2422	5
2423	5
2424	5
2425	8
2426	7
2427	3
2428	7
2429	6
2430	5
2431	9
2432	4
2433	6
2434	3
2435	3
2436	3
2437	6
2438	7
2439	3
2440	5
2441	2
2442	2
2443	5
2444	5
2445	8
2446	5
2447	2
2448	6
2449	4
2450	8
2451	6
2452	6
2453	6
2454	7
2455	3
2456	5
2457	5
2458	2
2459	5
2460	7
2461	9
2462	8
2463	5
2464	9
2465	8
2466	9
2467	4
2468	11
2469	6
2470	5
2471	3
2472	9
2473	4
2474	8
2475	6
2476	9
2477	8
2478	4
2479	5
2480	8
2481	6
2482	6
2483	2
2484	4
2485	1
2486	3
2487	8
2488	3
2489	5
2490	10
2491	4
2492	3
2493	4
2494	10
2495	3
2496	7
2497	7
2498	3
2499	4
2500	3
2501	9
2502	6
2503	7
2504	1
2505	4
2506	3
2507	7
2508	6
2509	10
2510	5
2511	5
2512	6
2513	12
2514	4
2515	4
2516	12
2517	7
2518	8
2519	5
2520	4
2521	5
2522	6
2523	8
2524	3
2525	5
2526	6
2527	6
2528	6
2529	6
2530	5
2531	8
2532	6
2533	8
2534	7
2535	5
2536	2
2537	3
2538	7
2539	4
2540	7
2541	2
2542	4
2543	4
2544	6
2545	6
2546	3
2547	1
2548	3
2549	10
2550	3
2551	5
2552	6
2553	9
2554	4
2555	12
2556	6
2557	2
2558	5
2559	1
2560	8
2561	4
2562	2
2563	5
2564	11
2565	4
2566	8
2567	6
2568	3
2569	5
2570	6
2571	4
2572	4
2573	9
2574	5
2575	5
2576	8
2577	3
2578	8
2579	3
2580	3
2581	2
2582	4
2583	6
2584	5
2585	5
2586	6
2587	4
2588	5
2589	8
2590	7
2591	3
2592	2
2593	7
2594	4
2595	6
2596	3
2597	5
2598	6
2599	5
2600	2
2601	1
2602	1
2603	2
2604	4
2605	6
2606	6
2607	7
2608	7
2609	3
2610	6
2611	9
2612	4
2613	10
2614	10
2615	7
2616	5
2617	7
2618	5
2619	2
2620	3
2621	5
2622	2
2623	7
2624	2
2625	7
2626	7
2627	3
2628	4
2629	6
2630	2
2631	2
2632	5
2633	4
2634	5
2635	7
2636	4
2637	7
2638	8
2639	5
2640	2
2641	5
2642	8
2643	8
2644	6
2645	2
2646	2
2647	6
2648	7
2649	3
2650	4
2651	2
2652	4
2653	8
2654	7
2655	6
2656	8
2657	4
2658	6
2659	3
2660	5
2661	7
2662	6
2663	8
2664	6
2665	3
2666	2
2667	12
2668	6
2669	7
2670	6
2671	5
2672	4
2673	10
2674	2
2675	4
2676	9
2677	7
2678	4
2679	8
2680	6
2681	8
2682	5
2683	5
2684	3
2685	3
2686	4
2687	11
2688	2
2689	7
2690	4
2691	6
2692	2
2693	7
2694	6
2695	4
2696	2
2697	6
2698	3
2699	5
2700	7
2701	5
2702	5
2703	3
2704	4
2705	5
2706	5
2707	4
2708	6
2709	5
2710	9
2711	6
2712	3
2713	2
2714	6
2715	2
2716	5
2717	4
2718	4
2719	7
2720	6
2721	6
2722	5
2723	5
2724	6
2725	6
2726	6
2727	8
2728	4
2729	11
2730	5
2731	7
2732	3
2733	5
2734	4
2735	4
2736	8
2737	6
2738	4
2739	4
2740	7
2741	3
2742	3
2743	6
2744	3
2745	5
2746	4
2747	5
2748	6
2749	4
2750	5
2751	3
2752	2
2753	7
2754	6
2755	14
2756	4
2757	8
2758	9
2759	9
2760	4
2761	5
2762	6
2763	3
2764	5
2765	4
2766	3
2767	4
2768	5
2769	4
2770	9
2771	5
2772	7
2773	3
2774	6
2775	4
2776	6
2777	4
2778	4
2779	4
2780	4
2781	2
2782	4
2783	6
2784	7
2785	6
2786	2
2787	8
2788	3
2789	5
2790	7
2791	9
2792	8
2793	7
2794	5
2795	5
2796	3
2797	4
2798	8
2799	3
2800	3
2801	4
2802	5
2803	7
2804	3
2805	3
2806	5
2807	3
2808	12
2809	7
2810	5
2811	5
2812	4
2813	6
2814	5
2815	3
2816	5
2817	7
2818	7
2819	7
2820	2
2821	5
2822	4
2823	3
2824	3
2825	4
2826	5
2827	7
2828	2
2829	9
2830	2
2831	5
2832	7
2833	5
2834	3
2835	2
2836	5
2837	3
2838	8
2839	9
2840	4
2841	7
2842	4
2843	3
2844	11
2845	3
2846	2
2847	5
2848	3
2849	5
2850	4
2851	5
2852	8
2853	5
2854	7
2855	3
2856	3
2857	3
2858	3
2859	5
2860	1
2861	7
2862	4
2863	3
2864	5
2865	2
2866	4
2867	6
2868	4
2869	5
2870	3
2871	2
2872	4
2873	2
2874	3
2875	8
2876	7
2877	3
2878	6
2879	1
2880	2
2881	4
2882	5
2883	4
2884	1
2885	6
2886	10
2887	5
2888	6
2889	6
2890	6
2891	7
2892	5
2893	6
2894	1
2895	5
2896	7
2897	4
2898	2
2899	7
2900	3
2901	7
2902	3
2903	4
2904	3
2905	3
2906	5
2907	3
2908	3
2909	5
2910	5
2911	2
2912	5
2913	3
2914	5
2915	4
2916	4
2917	4
2918	2
2919	4
2920	5
2921	3
2922	6
2923	3
2924	4
2925	5
2926	1
2927	2
2928	6
2929	5
2930	5
2931	6
2932	2
2933	5
2934	8
2935	3
2936	4
2937	4
2938	4
2939	4
2940	4
2941	3
2942	2
2943	4
2944	5
2945	5
2946	4
2947	7
2948	2
2949	4
2950	4
2951	2
2952	4
2953	9
2954	3
2955	5
2956	3
2957	8
2959	2
2960	6
2961	4
2962	5
2963	6
2964	4
2965	6
2966	3
2967	6
2968	8
2969	1
2970	2
2971	1
2972	3
2973	6
2974	1
2975	1
2976	8
2977	7
2978	5
2979	6
2980	3
2981	2
2982	2
2983	3
2984	6
2985	4
2986	7
2987	2
2989	7
2990	2
2991	1
2992	7
2993	5
2994	9
2995	7
2996	8
2997	6
2998	5
2999	6
3000	2
3001	1
3002	4
3003	4
3004	6
3005	3
3006	5
3007	8
3008	1
3009	1
3010	3
3011	4
3012	4
3013	3
3014	2
3015	6
3016	1
3017	6
3018	4
3019	4
3020	4
3021	3
3022	8
3023	5
3024	4
3025	4
3026	6
3027	5
3028	2
3029	7
3030	4
3031	1
3032	5
3033	2
3034	3
3035	6
3036	3
3037	2
3038	3
3039	3
3040	4
3041	3
3042	8
3043	4
3044	1
3045	6
3046	6
3047	2
3048	2
3049	2
3050	1
3051	2
3052	3
3053	4
3054	3
3055	3
3056	7
3057	7
3058	7
3059	1
3060	1
3061	1
