fragment_length	frequency
2599	2
2603	2
2607	1
2608	1
2622	1
2624	2
2627	1
2628	1
2637	1
2641	1
2642	1
2643	1
2648	2
2649	1
2656	1
2660	1
2663	1
2668	1
2675	1
2683	1
2695	1
2696	1
2703	1
2707	1
2715	1
2721	2
2723	3
2734	1
2740	2
2745	2
2746	1
2747	1
2752	1
2761	1
2765	1
2766	1
2767	1
2773	1
2774	1
2775	2
2778	1
2782	1
2785	1
2788	1
2797	1
2798	1
2803	1
2804	1
2805	1
2809	1
2812	1
2819	1
2822	1
2823	1
2824	1
2826	1
2827	2
2832	2
2839	1
2841	1
2842	1
2845	1
2846	1
2848	1
2873	1
2875	1
2876	1
2877	1
2886	1
2899	1
2907	1
2909	1
2924	1
2930	1
2935	1
2938	1
2939	1
2944	1
2946	1
2947	1
2960	1
2961	1
2966	1
2969	1
2971	2
2972	1
2974	1
2975	2
2977	1
2980	1
2982	1
2984	1
2990	1
2992	1
2994	1
2995	1
3004	1
3010	1
3037	1
3038	1
3040	1
3043	1
3046	2
3055	1
3061	1
3064	1
3076	2
3092	1
3093	1
3097	1
3109	1
3111	2
3112	1
3115	1
3125	1
3133	2
3138	1
3140	1
3146	1
3147	1
3152	1
3155	1
3158	1
3159	1
3160	1
3165	1
3174	1
3182	1
3186	1
3187	1
3206	1
3214	1
3222	1
3224	1
3226	1
3230	1
3236	1
3239	1
3241	1
3248	1
3249	1
3262	1
3270	1
3281	1
3287	1
3291	1
3297	1
3301	1
3305	1
3307	1
3309	1
3316	1
3322	1
3346	1
3362	1
3395	1
3407	1
3409	1
3416	1
3419	1
3422	1
3429	1
3451	1
3456	1
3464	1
3465	1
3483	1
3488	1
3491	1
3494	1
3499	1
3511	1
3534	1
3543	1
3550	1
3551	1
3560	1
3569	1
3585	1
3588	1
3611	1
3615	1
3624	1
3633	1
3668	1
3671	2
3675	2
3681	1
3684	1
3713	1
3728	1
3749	1
3757	1
3786	1
3787	1
3800	1
3803	1
3805	1
3808	1
3810	1
3829	1
3838	1
3850	1
3852	1
3853	1
3865	1
3867	1
3870	1
3893	1
3899	1
3910	1
3911	1
3914	1
3921	1
3926	1
3934	2
3941	1
3944	1
3958	1
3961	1
3987	1
3990	1
3991	1
3992	1
4000	2
4005	1
4009	1
4012	1
4013	1
4016	1
4028	1
4032	1
4036	1
4043	1
4058	1
4059	1
4061	1
4064	1
4074	1
4088	1
4100	1
4103	1
4109	1
4114	1
4115	1
4121	1
4122	1
4136	1
4141	1
4151	1
4180	1
4188	1
4189	1
4190	1
4199	1
4206	1
4207	1
4224	2
4236	1
4248	1
4249	1
4260	1
4262	1
4266	1
4283	1
4294	1
4299	1
4316	1
4325	1
4329	1
4333	1
4337	1
4342	1
4368	1
4378	1
4399	1
4405	1
4410	1
4418	1
4422	1
4423	1
4425	1
4426	2
4433	1
4437	1
4446	1
4456	1
4459	1
4462	1
4503	1
4504	1
4511	1
4513	1
4546	1
4574	2
4587	1
4624	1
4630	1
4638	1
4660	1
4663	1
4669	1
4681	1
4690	1
4691	1
4701	1
4704	1
4742	1
4744	1
4757	1
4786	1
4793	1
4795	1
4798	1
4814	1
4824	1
4878	1
4890	1
4898	1
4900	1
4947	1
4953	1
4955	1
4970	1
4972	1
4989	1
5007	1
5010	1
5014	1
5029	1
5047	1
5052	1
5117	1
5130	1
5131	1
5138	1
5156	1
5166	1
5169	1
5178	1
5211	1
5226	1
5236	1
5265	1
5273	1
5318	1
5321	1
5380	1
5396	1
5411	1
5416	1
5421	1
5436	1
5438	1
5442	2
5474	1
5483	1
5496	1
5504	1
5519	1
5535	1
5543	1
5581	1
5608	1
5613	1
5636	1
5648	1
5650	1
5656	2
5671	1
5679	1
5702	1
5718	1
5721	1
5738	1
5741	1
5764	1
5773	1
5776	1
5781	1
5800	1
5831	1
5843	1
5870	1
5876	1
5904	1
5944	1
5961	1
5962	1
5983	1
6004	1
6016	1
6030	1
6050	1
6058	1
6075	1
6100	1
6125	1
6127	1
6165	1
6168	1
6185	1
6191	1
6192	1
6198	1
6202	1
6212	1
6214	1
6231	1
6235	1
6248	1
6276	1
6311	1
6317	1
6320	1
6399	1
6405	1
6418	1
6457	1
6469	1
6470	1
6472	1
6473	1
6478	1
6503	1
6557	1
6577	1
6594	1
6633	1
6662	1
6696	1
6716	1
6790	1
6828	1
6862	1
6902	1
6908	1
6912	1
6934	1
6982	1
6987	1
6993	1
7020	1
7031	1
7050	1
7081	2
7086	1
7185	1
7251	1
7288	1
7347	1
7422	1
7482	1
7512	1
7524	1
7578	1
7624	1
7762	1
7838	1
7928	1
7932	1
7995	1
8000	1
8068	1
8069	1
8110	1
8176	1
8206	1
8242	1
8282	1
8372	1
8697	1
8939	1
8958	1
9212	1
9223	1
9346	1
9427	1
9428	1
9494	1
9500	1
9525	1
9546	1
9614	1
9677	1
9714	1
9957	1
10211	1
10341	1
10430	1
10596	1
10651	1
10765	1
11080	1
11161	1
11433	1
11454	1
11486	1
11491	1
11507	1
11777	1
12467	1
12510	1
12636	1
16892	1
17279	1
20230	1
22275	1
25879	1
36161	1
50764	1
3002512	1
