fragment_length	frequency
3885	1
3908	1
3955	1
3984	1
4035	1
4054	1
4154	1
4202	1
4208	1
4233	1
4281	1
4301	1
4401	2
4429	1
4517	1
4533	1
4536	1
4553	1
4582	2
4702	1
4761	1
4798	1
4834	1
4858	1
4879	1
4957	1
4995	1
5037	1
5133	1
5136	1
5142	1
5186	1
5216	1
5416	1
5482	1
5628	1
5644	1
5647	1
5664	1
5855	1
6063	1
6242	1
6494	1
6520	1
6599	1
6962	1
7040	1
7423	1
7472	1
7662	1
7732	1
7791	1
7812	1
8009	1
8122	1
8351	1
8706	1
8838	1
8978	1
9063	1
9202	1
11443	1
12051	1
14381	1
15416	1
