fragment_length	frequency
610	49
611	69
612	63
613	47
614	54
615	53
616	49
617	53
618	55
619	55
620	60
621	60
622	48
623	51
624	45
625	60
626	49
627	57
628	51
629	44
630	45
631	41
632	54
633	55
634	51
635	46
636	54
637	51
638	59
639	43
640	58
641	56
642	54
643	53
644	62
645	47
646	55
647	56
648	55
649	54
650	56
651	54
652	63
653	33
654	61
655	42
656	61
657	47
658	45
659	59
660	41
661	50
662	56
663	41
664	58
665	72
666	47
667	49
668	58
669	49
670	43
671	45
672	66
673	50
674	62
675	55
676	56
677	38
678	46
679	44
680	54
681	53
682	46
683	56
684	47
685	44
686	57
687	50
688	53
689	54
690	52
691	38
692	54
693	44
694	45
695	51
696	44
697	40
698	46
699	50
700	56
701	50
702	51
703	42
704	43
705	42
706	43
707	57
708	48
709	49
710	49
711	56
712	37
713	41
714	43
715	46
716	52
717	61
718	49
719	43
720	51
721	50
722	52
723	48
724	37
725	51
726	51
727	52
728	54
729	40
730	46
731	52
732	47
733	46
734	43
735	41
736	47
737	38
738	60
739	49
740	37
741	47
742	43
743	41
744	46
745	59
746	47
747	52
748	38
749	55
750	51
751	51
752	52
753	44
754	62
755	57
756	45
757	56
758	47
759	54
760	63
761	58
762	46
763	53
764	52
765	62
766	52
767	63
768	58
769	49
770	52
771	56
772	40
773	56
774	49
775	47
776	48
777	37
778	49
779	44
780	43
781	46
782	48
783	53
784	36
785	56
786	45
787	53
788	50
789	41
790	42
791	39
792	35
793	39
794	50
795	56
796	55
797	48
798	47
799	47
800	38
801	66
802	55
803	58
804	49
805	49
806	31
807	58
808	39
809	50
810	46
811	49
812	47
813	45
814	40
815	52
816	54
817	42
818	48
819	37
820	49
821	42
822	48
823	48
824	44
825	46
826	48
827	56
828	45
829	42
830	48
831	42
832	43
833	46
834	50
835	47
836	39
837	53
838	32
839	60
840	48
841	48
842	50
843	37
844	35
845	48
846	44
847	43
848	42
849	43
850	59
851	55
852	47
853	42
854	47
855	45
856	38
857	48
858	44
859	41
860	54
861	45
862	50
863	45
864	41
865	53
866	40
867	57
868	44
869	52
870	48
871	45
872	39
873	46
874	42
875	41
876	39
877	51
878	39
879	38
880	61
881	44
882	46
883	34
884	42
885	47
886	37
887	49
888	45
889	39
890	39
891	46
892	53
893	47
894	52
895	55
896	50
897	46
898	50
899	28
900	32
901	64
902	38
903	38
904	40
905	31
906	42
907	31
908	47
909	30
910	53
911	38
912	41
913	45
914	34
915	45
916	35
917	47
918	45
919	36
920	36
921	42
922	38
923	45
924	43
925	46
926	43
927	52
928	40
929	41
930	39
931	36
932	36
933	57
934	45
935	35
936	42
937	42
938	49
939	47
940	33
941	35
942	44
943	52
944	37
945	61
946	42
947	41
948	37
949	44
950	42
951	36
952	50
953	39
954	48
955	35
956	39
957	29
958	47
959	50
960	52
961	53
962	44
963	43
964	44
965	40
966	45
967	42
968	37
969	37
970	40
971	46
972	46
973	38
974	38
975	42
976	45
977	40
978	45
979	45
980	44
981	39
982	46
983	41
984	36
985	50
986	54
987	35
988	40
989	38
990	50
991	38
992	48
993	51
994	45
995	39
996	36
997	40
998	37
999	33
1000	44
1001	43
1002	44
1003	42
1004	44
1005	41
1006	37
1007	41
1008	46
1009	36
1010	48
1011	42
1012	48
1013	37
1014	44
1015	41
1016	45
1017	54
1018	45
1019	46
1020	36
1021	36
1022	41
1023	33
1024	43
1025	42
1026	40
1027	38
1028	48
1029	45
1030	47
1031	47
1032	25
1033	45
1034	52
1035	37
1036	40
1037	39
1038	46
1039	54
1040	52
1041	33
1042	47
1043	40
1044	43
1045	43
1046	35
1047	44
1048	42
1049	30
1050	38
1051	41
1052	47
1053	47
1054	38
1055	41
1056	44
1057	38
1058	42
1059	36
1060	35
1061	45
1062	38
1063	51
1064	38
1065	37
1066	42
1067	28
1068	41
1069	45
1070	36
1071	50
1072	43
1073	31
1074	47
1075	40
1076	51
1077	51
1078	33
1079	42
1080	42
1081	39
1082	33
1083	54
1084	44
1085	42
1086	34
1087	48
1088	35
1089	32
1090	49
1091	47
1092	34
1093	42
1094	49
1095	60
1096	48
1097	40
1098	39
1099	39
1100	28
1101	38
1102	40
1103	35
1104	41
1105	38
1106	39
1107	48
1108	37
1109	47
1110	33
1111	39
1112	50
1113	46
1114	32
1115	41
1116	33
1117	32
1118	28
1119	36
1120	38
1121	43
1122	31
1123	40
1124	38
1125	45
1126	27
1127	27
1128	33
1129	40
1130	34
1131	50
1132	33
1133	27
1134	41
1135	46
1136	36
1137	39
1138	37
1139	25
1140	36
1141	30
1142	37
1143	50
1144	34
1145	39
1146	38
1147	30
1148	37
1149	42
1150	38
1151	19
1152	29
1153	27
1154	34
1155	47
1156	28
1157	44
1158	37
1159	36
1160	32
1161	37
1162	28
1163	38
1164	40
1165	34
1166	44
1167	45
1168	31
1169	41
1170	44
1171	37
1172	41
1173	40
1174	35
1175	34
1176	36
1177	34
1178	39
1179	46
1180	33
1181	37
1182	32
1183	36
1184	36
1185	38
1186	41
1187	38
1188	30
1189	48
1190	45
1191	38
1192	47
1193	34
1194	24
1195	31
1196	36
1197	41
1198	42
1199	36
1200	29
1201	41
1202	35
1203	41
1204	34
1205	39
1206	42
1207	34
1208	34
1209	53
1210	42
1211	30
1212	44
1213	32
1214	29
1215	40
1216	29
1217	34
1218	37
1219	34
1220	38
1221	35
1222	39
1223	38
1224	35
1225	36
1226	36
1227	38
1228	34
1229	44
1230	38
1231	27
1232	32
1233	33
1234	31
1235	33
1236	38
1237	39
1238	37
1239	38
1240	41
1241	38
1242	42
1243	31
1244	39
1245	38
1246	46
1247	33
1248	40
1249	42
1250	45
1251	39
1252	39
1253	48
1254	44
1255	41
1256	44
1257	42
1258	39
1259	39
1260	39
1261	32
1262	35
1263	36
1264	30
1265	34
1266	32
1267	34
1268	30
1269	36
1270	36
1271	43
1272	38
1273	26
1274	37
1275	30
1276	40
1277	33
1278	27
1279	38
1280	34
1281	35
1282	32
1283	27
1284	40
1285	37
1286	31
1287	41
1288	30
1289	40
1290	29
1291	42
1292	52
1293	33
1294	35
1295	29
1296	36
1297	37
1298	39
1299	39
1300	41
1301	40
1302	26
1303	45
1304	38
1305	40
1306	30
1307	38
1308	40
1309	29
1310	41
1311	42
1312	42
1313	43
1314	35
1315	41
1316	40
1317	39
1318	43
1319	39
1320	36
1321	29
1322	32
1323	35
1324	45
1325	43
1326	40
1327	47
1328	25
1329	45
1330	49
1331	44
1332	35
1333	29
1334	27
1335	35
1336	39
1337	27
1338	49
1339	33
1340	31
1341	34
1342	32
1343	33
1344	32
1345	41
1346	28
1347	39
1348	31
1349	37
1350	33
1351	27
1352	37
1353	39
1354	33
1355	30
1356	39
1357	49
1358	26
1359	36
1360	37
1361	39
1362	35
1363	36
1364	33
1365	24
1366	33
1367	29
1368	47
1369	36
1370	48
1371	36
1372	27
1373	33
1374	32
1375	27
1376	36
1377	32
1378	38
1379	33
1380	37
1381	30
1382	37
1383	42
1384	32
1385	26
1386	27
1387	37
1388	33
1389	21
1390	37
1391	36
1392	40
1393	33
1394	34
1395	36
1396	40
1397	32
1398	44
1399	32
1400	22
1401	41
1402	31
1403	30
1404	35
1405	26
1406	31
1407	32
1408	43
1409	31
1410	34
1411	22
1412	39
1413	30
1414	40
1415	30
1416	38
1417	21
1418	30
1419	36
1420	32
1421	33
1422	37
1423	30
1424	29
1425	30
1426	30
1427	36
1428	27
1429	22
1430	28
1431	27
1432	41
1433	32
1434	41
1435	36
1436	27
1437	29
1438	30
1439	40
1440	30
1441	32
1442	26
1443	33
1444	33
1445	22
1446	34
1447	41
1448	33
1449	31
1450	26
1451	26
1452	42
1453	25
1454	33
1455	38
1456	29
1457	45
1458	32
1459	33
1460	30
1461	28
1462	31
1463	31
1464	25
1465	39
1466	39
1467	28
1468	25
1469	33
1470	36
1471	35
1472	38
1473	34
1474	35
1475	35
1476	36
1477	23
1478	37
1479	37
1480	25
1481	26
1482	30
1483	32
1484	41
1485	37
1486	34
1487	32
1488	30
1489	40
1490	39
1491	50
1492	35
1493	46
1494	27
1495	23
1496	35
1497	26
1498	34
1499	34
1500	31
1501	27
1502	38
1503	34
1504	36
1505	36
1506	27
1507	37
1508	25
1509	28
1510	33
1511	32
1512	32
1513	34
1514	31
1515	34
1516	34
1517	31
1518	27
1519	28
1520	24
1521	42
1522	44
1523	27
1524	42
1525	28
1526	31
1527	27
1528	26
1529	36
1530	38
1531	40
1532	34
1533	36
1534	22
1535	32
1536	34
1537	26
1538	20
1539	33
1540	43
1541	29
1542	36
1543	46
1544	30
1545	33
1546	34
1547	38
1548	21
1549	35
1550	35
1551	42
1552	32
1553	28
1554	25
1555	39
1556	31
1557	22
1558	26
1559	33
1560	31
1561	33
1562	31
1563	28
1564	44
1565	27
1566	24
1567	25
1568	26
1569	40
1570	38
1571	29
1572	37
1573	27
1574	31
1575	39
1576	20
1577	42
1578	32
1579	36
1580	29
1581	33
1582	25
1583	34
1584	26
1585	29
1586	31
1587	31
1588	26
1589	31
1590	24
1591	38
1592	23
1593	38
1594	35
1595	34
1596	33
1597	26
1598	32
1599	29
1600	30
1601	29
1602	33
1603	36
1604	29
1605	23
1606	42
1607	28
1608	43
1609	24
1610	24
1611	36
1612	36
1613	29
1614	28
1615	28
1616	37
1617	26
1618	29
1619	26
1620	19
1621	19
1622	27
1623	30
1624	32
1625	18
1626	42
1627	29
1628	29
1629	37
1630	30
1631	35
1632	30
1633	33
1634	20
1635	38
1636	26
1637	25
1638	33
1639	20
1640	30
1641	29
1642	35
1643	22
1644	29
1645	21
1646	31
1647	22
1648	27
1649	28
1650	25
1651	27
1652	32
1653	32
1654	33
1655	28
1656	26
1657	29
1658	33
1659	27
1660	24
1661	36
1662	35
1663	22
1664	38
1665	37
1666	31
1667	31
1668	31
1669	32
1670	36
1671	32
1672	33
1673	35
1674	17
1675	34
1676	26
1677	31
1678	39
1679	30
1680	28
1681	32
1682	17
1683	23
1684	23
1685	18
1686	24
1687	32
1688	29
1689	37
1690	21
1691	28
1692	34
1693	24
1694	45
1695	25
1696	29
1697	19
1698	30
1699	37
1700	23
1701	35
1702	41
1703	29
1704	33
1705	24
1706	27
1707	31
1708	30
1709	34
1710	24
1711	29
1712	27
1713	29
1714	29
1715	27
1716	19
1717	25
1718	29
1719	17
1720	24
1721	27
1722	34
1723	28
1724	30
1725	26
1726	40
1727	15
1728	19
1729	23
1730	31
1731	32
1732	33
1733	27
1734	33
1735	24
1736	24
1737	27
1738	30
1739	27
1740	31
1741	28
1742	27
1743	26
1744	27
1745	34
1746	35
1747	22
1748	32
1749	33
1750	32
1751	30
1752	28
1753	26
1754	29
1755	24
1756	28
1757	26
1758	35
1759	23
1760	18
1761	25
1762	37
1763	33
1764	40
1765	33
1766	25
1767	18
1768	26
1769	27
1770	26
1771	25
1772	33
1773	30
1774	23
1775	22
1776	32
1777	30
1778	25
1779	25
1780	19
1781	23
1782	30
1783	33
1784	23
1785	18
1786	19
1787	33
1788	23
1789	28
1790	28
1791	18
1792	30
1793	25
1794	37
1795	19
1796	28
1797	26
1798	29
1799	32
1800	27
1801	26
1802	29
1803	25
1804	26
1805	25
1806	26
1807	32
1808	32
1809	28
1810	19
1811	24
1812	18
1813	15
1814	21
1815	26
1816	22
1817	25
1818	27
1819	24
1820	21
1821	22
1822	21
1823	27
1824	21
1825	23
1826	38
1827	26
1828	32
1829	17
1830	29
1831	30
1832	27
1833	34
1834	32
1835	12
1836	29
1837	33
1838	28
1839	25
1840	29
1841	39
1842	22
1843	11
1844	24
1845	35
1846	41
1847	27
1848	22
1849	28
1850	21
1851	24
1852	26
1853	14
1854	24
1855	34
1856	26
1857	28
1858	27
1859	21
1860	26
1861	25
1862	27
1863	27
1864	23
1865	21
1866	22
1867	24
1868	28
1869	18
1870	27
1871	23
1872	25
1873	30
1874	34
1875	23
1876	25
1877	33
1878	30
1879	26
1880	25
1881	38
1882	22
1883	20
1884	36
1885	29
1886	29
1887	18
1888	28
1889	34
1890	33
1891	15
1892	22
1893	30
1894	29
1895	29
1896	26
1897	26
1898	28
1899	29
1900	29
1901	22
1902	19
1903	15
1904	21
1905	25
1906	30
1907	29
1908	29
1909	25
1910	27
1911	25
1912	28
1913	19
1914	31
1915	27
1916	30
1917	24
1918	27
1919	32
1920	35
1921	41
1922	22
1923	28
1924	23
1925	23
1926	26
1927	24
1928	25
1929	22
1930	28
1931	21
1932	18
1933	27
1934	21
1935	24
1936	20
1937	21
1938	33
1939	22
1940	27
1941	22
1942	28
1943	30
1944	26
1945	20
1946	30
1947	20
1948	35
1949	27
1950	29
1951	21
1952	34
1953	21
1954	23
1955	24
1956	27
1957	29
1958	25
1959	28
1960	22
1961	25
1962	28
1963	26
1964	22
1965	23
1966	24
1967	24
1968	29
1969	22
1970	20
1971	25
1972	17
1973	18
1974	29
1975	32
1976	29
1977	27
1978	24
1979	21
1980	24
1981	24
1982	27
1983	33
1984	22
1985	20
1986	17
1987	27
1988	27
1989	23
1990	25
1991	28
1992	19
1993	27
1994	15
1995	20
1996	23
1997	24
1998	20
1999	23
2000	21
2001	25
2002	33
2003	33
2004	27
2005	26
2006	34
2007	22
2008	24
2009	28
2010	23
2011	25
2012	22
2013	22
2014	20
2015	30
2016	17
2017	22
2018	22
2019	18
2020	25
2021	29
2022	20
2023	33
2024	23
2025	29
2026	19
2027	30
2028	18
2029	14
2030	26
2031	25
2032	18
2033	20
2034	21
2035	25
2036	25
2037	27
2038	23
2039	19
2040	33
2041	19
2042	23
2043	25
2044	17
2045	20
2046	15
2047	17
2048	25
2049	20
2050	29
2051	32
2052	36
2053	18
2054	24
2055	27
2056	20
2057	31
2058	23
2059	27
2060	21
2061	20
2062	23
2063	40
2064	25
2065	13
2066	22
2067	16
2068	22
2069	23
2070	19
2071	18
2072	30
2073	28
2074	21
2075	28
2076	18
2077	17
2078	23
2079	20
2080	21
2081	18
2082	21
2083	21
2084	29
2085	23
2086	25
2087	26
2088	27
2089	28
2090	30
2091	24
2092	24
2093	14
2094	14
2095	19
2096	27
2097	20
2098	23
2099	24
2100	25
2101	14
2102	19
2103	17
2104	32
2105	27
2106	19
2107	23
2108	20
2109	23
2110	26
2111	20
2112	19
2113	23
2114	23
2115	23
2116	20
2117	24
2118	20
2119	26
2120	27
2121	33
2122	26
2123	19
2124	26
2125	21
2126	24
2127	23
2128	29
2129	20
2130	23
2131	18
2132	21
2133	22
2134	19
2135	21
2136	28
2137	28
2138	15
2139	19
2140	23
2141	21
2142	31
2143	20
2144	20
2145	30
2146	17
2147	13
2148	23
2149	29
2150	24
2151	16
2152	22
2153	23
2154	24
2155	21
2156	26
2157	24
2158	33
2159	16
2160	21
2161	19
2162	16
2163	17
2164	21
2165	20
2166	22
2167	18
2168	31
2169	25
2170	16
2171	20
2172	22
2173	24
2174	14
2175	25
2176	23
2177	24
2178	22
2179	16
2180	25
2181	24
2182	25
2183	21
2184	24
2185	22
2186	23
2187	25
2188	21
2189	18
2190	26
2191	18
2192	13
2193	21
2194	23
2195	21
2196	22
2197	27
2198	38
2199	13
2200	13
2201	17
2202	19
2203	26
2204	20
2205	33
2206	20
2207	23
2208	16
2209	25
2210	27
2211	22
2212	22
2213	26
2214	17
2215	22
2216	17
2217	18
2218	15
2219	18
2220	23
2221	12
2222	21
2223	22
2224	23
2225	19
2226	25
2227	24
2228	18
2229	20
2230	22
2231	22
2232	17
2233	28
2234	27
2235	23
2236	22
2237	21
2238	30
2239	33
2240	24
2241	25
2242	34
2243	28
2244	15
2245	22
2246	22
2247	20
2248	18
2249	18
2250	19
2251	22
2252	12
2253	17
2254	23
2255	23
2256	24
2257	18
2258	23
2259	33
2260	16
2261	23
2262	10
2263	19
2264	20
2265	20
2266	18
2267	17
2268	18
2269	17
2270	21
2271	18
2272	26
2273	18
2274	21
2275	20
2276	23
2277	19
2278	31
2279	22
2280	12
2281	17
2282	18
2283	23
2284	24
2285	24
2286	16
2287	25
2288	25
2289	19
2290	16
2291	20
2292	15
2293	19
2294	16
2295	31
2296	23
2297	16
2298	23
2299	11
2300	11
2301	22
2302	18
2303	22
2304	29
2305	15
2306	19
2307	21
2308	20
2309	12
2310	24
2311	15
2312	15
2313	23
2314	20
2315	13
2316	9
2317	23
2318	18
2319	16
2320	23
2321	22
2322	20
2323	12
2324	13
2325	20
2326	18
2327	22
2328	17
2329	13
2330	23
2331	17
2332	28
2333	13
2334	22
2335	19
2336	15
2337	20
2338	19
2339	29
2340	18
2341	20
2342	16
2343	19
2344	17
2345	23
2346	27
2347	18
2348	16
2349	21
2350	26
2351	16
2352	9
2353	18
2354	20
2355	13
2356	18
2357	22
2358	20
2359	15
2360	20
2361	23
2362	20
2363	18
2364	14
2365	15
2366	16
2367	22
2368	22
2369	17
2370	17
2371	23
2372	18
2373	24
2374	18
2375	24
2376	19
2377	19
2378	19
2379	17
2380	20
2381	14
2382	21
2383	25
2384	23
2385	22
2386	23
2387	18
2388	20
2389	10
2390	24
2391	9
2392	20
2393	18
2394	13
2395	20
2396	11
2397	13
2398	24
2399	18
2400	24
2401	18
2402	22
2403	20
2404	17
2405	22
2406	19
2407	17
2408	15
2409	17
2410	16
2411	25
2412	20
2413	13
2414	10
2415	30
2416	19
2417	12
2418	26
2419	17
2420	18
2421	10
2422	23
2423	15
2424	20
2425	17
2426	19
2427	17
2428	21
2429	25
2430	18
2431	16
2432	20
2433	17
2434	23
2435	21
2436	21
2437	19
2438	17
2439	16
2440	15
2441	20
2442	15
2443	27
2444	21
2445	21
2446	20
2447	22
2448	15
2449	17
2450	19
2451	14
2452	20
2453	18
2454	15
2455	23
2456	17
2457	28
2458	13
2459	23
2460	20
2461	17
2462	30
2463	16
2464	22
2465	24
2466	16
2467	16
2468	28
2469	13
2470	20
2471	16
2472	17
2473	18
2474	19
2475	13
2476	14
2477	14
2478	22
2479	19
2480	24
2481	24
2482	23
2483	17
2484	16
2485	23
2486	22
2487	24
2488	12
2489	24
2490	18
2491	24
2492	19
2493	20
2494	20
2495	17
2496	15
2497	16
2498	19
2499	20
2500	15
2501	18
2502	13
2503	18
2504	21
2505	24
2506	15
2507	14
2508	23
2509	20
2510	14
2511	7
2512	22
2513	16
2514	20
2515	17
2516	28
2517	8
2518	25
2519	27
2520	22
2521	15
2522	20
2523	13
2524	22
2525	13
2526	21
2527	18
2528	14
2529	21
2530	20
2531	14
2532	18
2533	14
2534	21
2535	15
2536	19
2537	19
2538	24
2539	21
2540	8
2541	20
2542	20
2543	12
2544	17
2545	12
2546	12
2547	14
2548	17
2549	15
2550	20
2551	22
2552	15
2553	14
2554	19
2555	21
2556	14
2557	18
2558	21
2559	17
2560	13
2561	18
2562	22
2563	17
2564	19
2565	17
2566	19
2567	13
2568	16
2569	24
2570	24
2571	13
2572	18
2573	25
2574	9
2575	21
2576	16
2577	11
2578	22
2579	13
2580	21
2581	18
2582	19
2583	20
2584	18
2585	15
2586	21
2587	28
2588	20
2589	14
2590	13
2591	17
2592	17
2593	10
2594	26
2595	32
2596	21
2597	19
2598	18
2599	17
2600	15
2601	18
2602	18
2603	24
2604	14
2605	13
2606	15
2607	21
2608	10
2609	26
2610	17
2611	12
2612	20
2613	24
2614	17
2615	18
2616	17
2617	24
2618	23
2619	17
2620	19
2621	20
2622	22
2623	14
2624	16
2625	19
2626	23
2627	17
2628	14
2629	16
2630	17
2631	13
2632	21
2633	19
2634	9
2635	13
2636	18
2637	17
2638	15
2639	18
2640	15
2641	13
2642	14
2643	12
2644	21
2645	11
2646	15
2647	14
2648	13
2649	17
2650	17
2651	8
2652	9
2653	14
2654	18
2655	19
2656	17
2657	14
2658	19
2659	13
2660	16
2661	18
2662	20
2663	14
2664	17
2665	21
2666	18
2667	8
2668	14
2669	19
2670	21
2671	18
2672	22
2673	24
2674	23
2675	17
2676	20
2677	14
2678	9
2679	19
2680	16
2681	14
2682	10
2683	14
2684	21
2685	11
2686	14
2687	9
2688	10
2689	19
2690	16
2691	18
2692	17
2693	16
2694	12
2695	12
2696	17
2697	20
2698	16
2699	21
2700	10
2701	27
2702	18
2703	17
2704	10
2705	15
2706	17
2707	17
2708	19
2709	16
2710	33
2711	12
2712	20
2713	17
2714	23
2715	22
2716	16
2717	14
2718	13
2719	18
2720	15
2721	19
2722	17
2723	11
2724	19
2725	13
2726	14
2727	15
2728	15
2729	19
2730	12
2731	17
2732	12
2733	14
2734	12
2735	13
2736	16
2737	20
2738	12
2739	22
2740	18
2741	18
2742	18
2743	15
2744	18
2745	15
2746	13
2747	13
2748	10
2749	13
2750	15
2751	16
2752	18
2753	13
2754	18
2755	22
2756	13
2757	17
2758	17
2759	9
2760	11
2761	19
2762	16
2763	12
2764	15
2765	19
2766	16
2767	17
2768	14
2769	13
2770	14
2771	12
2772	18
2773	17
2774	17
2775	20
2776	21
2777	14
2778	17
2779	10
2780	18
2781	20
2782	19
2783	20
2784	11
2785	14
2786	15
2787	10
2788	14
2789	13
2790	19
2791	18
2792	21
2793	11
2794	14
2795	23
2796	19
2797	15
2798	18
2799	11
2800	21
2801	21
2802	20
2803	13
2804	19
2805	16
2806	24
2807	14
2808	14
2809	15
2810	10
2811	20
2812	9
2813	15
2814	18
2815	16
2816	14
2817	19
2818	20
2819	23
2820	20
2821	8
2822	17
2823	17
2824	19
2825	19
2826	13
2827	22
2828	14
2829	13
2830	10
2831	12
2832	17
2833	11
2834	9
2835	20
2836	12
2837	15
2838	18
2839	14
2840	17
2841	20
2842	18
2843	19
2844	16
2845	11
2846	18
2847	17
2848	12
2849	11
2850	13
2851	19
2852	15
2853	14
2854	10
2855	6
2856	15
2857	16
2858	14
2859	19
2860	11
2861	8
2862	18
2863	16
2864	10
2865	7
2866	15
2867	13
2868	15
2869	13
2870	14
2871	13
2872	14
2873	24
2874	16
2875	5
2876	12
2877	20
2878	11
2879	10
2880	20
2881	9
2882	17
2883	9
2884	14
2885	10
2886	9
2887	11
2888	15
2889	14
2890	16
2891	11
2892	19
2893	16
2894	16
2895	17
2896	14
2897	14
2898	15
2899	17
2900	14
2901	14
2902	11
2903	20
2904	9
2905	15
2906	16
2907	25
2908	13
2909	8
2910	20
2911	12
2912	13
2913	15
2914	19
2915	16
2916	18
2917	17
2918	11
2919	14
2920	16
2921	14
2922	10
2923	17
2924	20
2925	13
2926	14
2927	12
2928	17
2929	13
2930	5
2931	16
2932	17
2933	17
2934	13
2935	13
2936	9
2937	15
2938	17
2939	15
2940	17
2941	16
2942	17
2943	17
2944	16
2945	16
2946	10
2947	18
2948	28
2949	14
2950	7
2951	15
2952	13
2953	17
2954	16
2955	12
2956	11
2957	16
2958	9
2959	12
2960	19
2961	9
2962	15
2963	6
2964	17
2965	16
2966	7
2967	11
2968	18
2969	13
2970	9
2971	19
2972	6
2973	17
2974	17
2975	16
2976	16
2977	18
2978	17
2979	15
2980	16
2981	16
2982	9
2983	20
2984	16
2985	18
2986	15
2987	16
2988	18
2989	10
2990	11
2991	9
2992	10
2993	11
2994	14
2995	15
2996	25
2997	17
2998	7
2999	14
3000	13
3001	8
3002	17
3003	18
3004	9
3005	18
3006	13
3007	11
3008	19
3009	12
3010	15
3011	17
3012	25
3013	12
3014	12
3015	14
3016	14
3017	10
3018	13
3019	12
3020	12
3021	7
3022	18
3023	10
3024	14
3025	15
3026	16
3027	15
3028	11
3029	13
3030	11
3031	11
3032	14
3033	11
3034	12
3035	16
3036	8
3037	16
3038	12
3039	12
3040	19
3041	19
3042	11
3043	17
3044	14
3045	15
3046	15
3047	7
3048	14
3049	7
3050	9
3051	12
3052	11
3053	12
3054	7
3055	10
3056	15
3057	14
3058	14
3059	16
