fragment_length	frequency
771	1
773	1
775	1
776	2
779	1
780	2
785	1
788	1
791	1
792	1
796	2
797	1
799	1
801	1
802	1
809	3
811	1
813	2
819	1
821	2
823	2
825	1
826	1
828	1
831	1
836	1
840	1
841	2
842	1
844	1
850	1
854	2
855	1
856	1
857	1
859	1
865	1
866	1
867	1
872	1
875	2
877	1
880	1
881	1
885	1
892	2
897	1
899	1
902	1
911	1
912	1
914	1
916	1
917	1
921	2
923	1
927	1
928	2
929	3
942	1
945	1
947	2
951	1
954	1
957	1
958	1
960	2
964	1
965	2
967	1
968	1
969	3
970	1
975	1
977	1
978	2
983	1
987	1
989	1
995	1
996	1
999	1
1000	1
1006	1
1007	1
1009	2
1010	1
1012	1
1013	2
1019	1
1020	1
1023	1
1025	1
1028	1
1050	2
1051	1
1052	1
1056	1
1065	1
1070	2
1071	1
1072	1
1075	1
1077	1
1081	1
1082	1
1085	1
1086	1
1088	1
1096	1
1102	1
1106	1
1108	1
1109	1
1110	1
1125	1
1126	2
1128	1
1129	1
1130	1
1133	1
1134	1
1144	2
1149	1
1155	1
1156	1
1172	1
1175	1
1176	2
1184	1
1186	1
1188	1
1191	2
1192	2
1200	3
1203	1
1206	1
1207	2
1212	1
1214	1
1215	2
1220	1
1221	1
1224	1
1226	1
1228	1
1231	1
1232	1
1234	2
1238	1
1244	1
1248	1
1249	4
1255	1
1256	3
1258	1
1267	1
1271	1
1273	1
1276	1
1278	1
1281	1
1283	1
1290	2
1298	1
1303	3
1306	1
1307	4
1309	1
1310	1
1316	2
1318	1
1323	2
1325	1
1326	1
1327	1
1329	1
1332	1
1338	2
1343	1
1344	1
1346	1
1347	1
1357	1
1367	1
1373	1
1376	1
1382	1
1383	1
1393	1
1395	1
1399	1
1402	1
1403	1
1407	1
1408	1
1413	1
1417	1
1424	1
1427	1
1428	1
1429	1
1433	1
1439	1
1440	1
1441	1
1447	1
1448	1
1454	1
1455	1
1457	1
1458	3
1462	2
1465	1
1469	1
1474	1
1477	1
1483	2
1484	1
1487	1
1488	1
1492	1
1494	1
1496	1
1503	1
1507	3
1508	1
1512	1
1518	2
1525	1
1526	1
1527	1
1530	2
1533	1
1543	1
1545	1
1548	1
1549	1
1551	1
1554	1
1555	1
1559	1
1562	1
1565	2
1570	1
1574	1
1578	1
1584	1
1586	1
1589	1
1591	2
1598	1
1600	1
1611	1
1615	1
1619	1
1626	1
1627	1
1631	1
1632	1
1639	1
1644	1
1645	2
1648	1
1651	2
1655	2
1658	1
1662	1
1663	1
1672	1
1673	1
1675	2
1678	1
1681	1
1687	1
1688	1
1691	1
1694	1
1698	1
1700	1
1704	2
1705	1
1706	1
1707	1
1709	1
1714	1
1716	1
1717	3
1725	1
1726	3
1733	2
1736	1
1738	1
1746	1
1750	1
1756	1
1757	1
1759	1
1761	1
1780	2
1782	2
1785	2
1789	1
1797	1
1799	1
1800	1
1801	1
1810	1
1816	1
1817	1
1818	1
1822	1
1824	1
1834	1
1839	1
1840	1
1842	1
1848	1
1855	1
1858	1
1859	2
1864	1
1879	1
1884	1
1885	1
1886	2
1891	1
1893	1
1896	1
1898	1
1903	1
1906	1
1911	2
1914	1
1918	1
1939	1
1944	1
1946	1
1951	1
1955	1
1960	1
1961	1
1963	1
1964	1
1979	1
1984	1
1986	1
1988	1
1992	1
1997	2
1998	1
1999	1
2000	1
2003	1
2008	2
2014	1
2015	1
2016	1
2018	1
2027	1
2036	1
2039	1
2043	2
2054	1
2060	1
2066	1
2068	1
2084	1
2090	2
2095	1
2096	2
2098	1
2102	1
2114	1
2117	1
2130	1
2133	1
2136	1
2140	1
2142	1
2149	1
2150	1
2151	1
2152	1
2153	1
2170	2
2183	1
2202	1
2209	1
2211	1
2212	2
2216	1
2226	1
2229	1
2231	1
2235	1
2236	1
2241	1
2242	1
2248	1
2251	1
2252	1
2254	1
2259	1
2268	1
2269	2
2274	1
2275	3
2279	1
2283	2
2288	2
2293	1
2300	1
2304	1
2310	1
2312	1
2328	1
2331	1
2348	2
2358	1
2363	1
2367	1
2368	1
2375	1
2384	1
2385	1
2390	1
2392	1
2404	1
2406	2
2408	2
2413	1
2418	1
2420	1
2421	1
2436	2
2444	1
2446	1
2449	1
2453	1
2456	1
2457	2
2460	1
2462	1
2465	1
2466	1
2480	1
2488	1
2490	1
2494	1
2504	1
2509	1
2524	1
2526	1
2530	1
2534	1
2541	1
2550	1
2552	1
2553	1
2560	2
2567	1
2568	1
2573	1
2578	1
2580	1
2581	1
2585	1
2597	1
2598	1
2603	1
2612	2
2619	1
2625	1
2628	1
2629	1
2632	1
2637	1
2638	1
2639	1
2656	1
2657	1
2661	1
2665	1
2672	1
2674	1
2680	1
2691	1
2694	1
2698	1
2702	1
2703	1
2710	1
2723	1
2737	1
2746	1
2748	1
2749	1
2752	1
2754	1
2757	1
2758	1
2759	2
2760	1
2762	2
2763	1
2764	1
2769	1
2787	1
2793	1
2799	1
2815	1
2827	1
2828	1
2832	1
2836	1
2843	1
2849	1
2857	1
2858	1
2859	1
2861	1
2864	1
2882	1
2887	2
2900	1
2903	1
2907	1
2911	1
2913	1
2925	1
2930	1
2941	1
2949	1
2952	1
2959	1
2961	1
2963	1
2964	1
2967	1
2968	1
2975	1
2980	1
2981	2
2982	1
2990	1
3000	1
3008	1
3012	1
3017	1
3025	1
3037	1
3038	1
3039	1
3045	1
3048	1
3054	1
3080	1
3084	1
3100	1
3102	1
3103	1
3104	1
3109	1
3116	1
3137	1
3147	2
3149	1
3154	1
3159	1
3161	1
3164	1
3165	1
3169	1
3172	1
3175	1
3193	1
3229	1
3237	1
3243	1
3244	1
3248	1
3264	1
3276	1
3277	1
3286	1
3287	1
3288	1
3311	1
3315	1
3321	1
3350	1
3363	1
3367	1
3369	1
3373	1
3374	2
3387	2
3390	1
3395	1
3399	1
3406	1
3413	1
3420	1
3434	2
3438	1
3460	1
3462	2
3465	1
3472	1
3497	3
3498	1
3499	2
3511	1
3512	1
3518	1
3534	1
3536	1
3544	1
3574	1
3579	1
3590	1
3594	1
3597	2
3602	1
3620	1
3651	1
3656	1
3660	1
3690	1
3705	1
3710	1
3715	1
3720	1
3726	1
3752	1
3773	1
3782	1
3785	1
3787	2
3817	1
3820	1
3824	1
3846	1
3850	1
3853	1
3865	1
3869	1
3871	1
3876	1
3880	2
3883	1
3895	1
3896	1
3899	1
3908	1
3922	1
3936	1
3951	2
3957	1
3962	1
3984	1
3989	1
3991	1
3994	1
4003	1
4006	1
4013	1
4035	1
4038	1
4053	1
4070	1
4084	1
4095	1
4118	1
4119	1
4125	1
4133	1
4142	1
4143	1
4145	1
4151	2
4162	1
4177	1
4194	1
4214	1
4218	1
4222	2
4239	1
4240	1
4289	1
4294	1
4314	1
4315	1
4331	1
4348	1
4349	1
4353	1
4355	1
4362	1
4372	1
4383	1
4388	1
4390	2
4392	1
4394	1
4399	1
4404	1
4406	1
4434	1
4446	1
4449	1
4503	1
4507	1
4512	1
4517	1
4529	1
4551	1
4567	1
4568	1
4591	1
4602	1
4604	1
4605	1
4620	1
4631	1
4639	1
4656	1
4663	1
4665	1
4671	1
4673	1
4701	1
4705	1
4744	1
4751	1
4811	1
4821	1
4823	1
4828	1
4834	1
4842	1
4843	1
4864	1
4865	1
4884	1
4916	1
4923	1
4950	1
4963	1
4968	1
4991	1
4995	1
5018	1
5029	1
5035	1
5046	1
5071	1
5080	1
5124	1
5137	1
5149	1
5157	1
5161	1
5186	1
5201	1
5209	1
5234	1
5235	1
5239	1
5273	1
5290	1
5316	1
5321	1
5325	1
5342	1
5358	1
5401	1
5462	1
5485	1
5515	1
5539	1
5565	1
5685	1
5699	1
5703	1
5713	1
5735	1
5763	1
5765	1
5798	1
5810	1
5814	1
5843	1
5846	1
5901	1
6000	1
6053	1
6058	1
6059	1
6065	1
6067	1
6075	1
6085	1
6093	1
6105	1
6159	1
6179	1
6227	1
6230	1
6252	1
6301	1
6315	1
6346	1
6349	1
6361	1
6370	1
6406	1
6432	1
6458	1
6478	1
6491	1
6530	1
6535	1
6563	1
6573	1
6591	1
6651	1
6711	1
6779	1
6891	1
6995	1
7053	1
7139	1
7145	1
7159	1
7230	1
7263	1
7272	1
7286	1
7318	1
7428	1
7438	1
7541	1
7579	1
7615	1
7625	1
7673	1
7675	1
7809	1
7822	1
7872	1
7878	1
7888	1
7966	1
8030	1
8034	1
8043	1
8194	1
8223	1
8250	1
8271	1
8367	2
8377	1
8432	1
8436	1
8452	1
8454	1
8522	1
8599	1
8635	1
8681	1
8744	1
8771	1
8901	1
8945	1
9006	1
9039	1
9046	1
9075	1
9085	1
9160	1
9217	1
9222	1
9354	1
9454	1
9523	1
9621	1
9681	1
9758	1
9821	1
9856	1
10012	1
10088	1
10093	1
10132	1
10240	1
10276	1
10326	1
10376	1
10378	1
10451	1
10566	1
11074	1
11390	1
11641	1
11903	1
12197	1
12581	1
12845	1
13093	1
13788	1
14310	1
17385	1
