fragment_length	frequency
960	5
961	2
962	3
963	2
964	2
965	1
967	3
969	1
971	1
972	1
973	2
975	4
977	1
979	3
982	2
983	2
984	1
985	3
987	2
988	1
989	2
991	1
992	3
994	5
995	1
996	1
997	3
998	4
999	2
1000	4
1001	3
1002	3
1004	5
1005	3
1006	1
1007	2
1008	3
1009	1
1010	1
1011	1
1012	1
1013	2
1014	2
1016	4
1018	1
1020	1
1021	3
1023	2
1024	1
1025	2
1026	2
1027	1
1028	1
1029	1
1030	2
1032	2
1033	1
1034	2
1036	1
1039	1
1040	1
1041	1
1042	2
1043	1
1044	1
1045	2
1047	1
1048	2
1049	2
1050	1
1051	3
1053	2
1054	1
1055	3
1056	3
1057	2
1058	2
1059	1
1061	1
1062	1
1063	3
1064	1
1066	1
1068	4
1069	2
1070	2
1071	1
1072	2
1073	1
1074	1
1076	1
1079	3
1080	3
1081	1
1082	3
1083	1
1084	2
1085	2
1086	1
1087	2
1088	1
1089	2
1090	1
1091	1
1093	1
1094	1
1095	3
1096	2
1097	2
1098	1
1099	1
1101	2
1105	1
1106	2
1107	1
1109	1
1110	1
1111	1
1112	2
1113	1
1114	1
1116	2
1117	2
1118	2
1120	1
1121	1
1122	2
1123	2
1126	1
1127	2
1129	1
1131	1
1132	3
1133	1
1135	1
1138	1
1140	3
1141	1
1142	1
1143	1
1145	2
1146	2
1147	1
1148	1
1149	2
1150	1
1151	1
1152	1
1153	1
1156	2
1159	3
1160	1
1161	4
1162	3
1164	1
1167	2
1168	3
1169	1
1170	1
1171	2
1172	3
1173	2
1175	1
1176	1
1177	1
1180	3
1181	2
1182	1
1183	3
1184	1
1188	1
1189	2
1190	1
1193	2
1194	1
1195	1
1196	1
1197	4
1198	2
1199	1
1200	2
1201	1
1202	1
1203	1
1204	2
1205	2
1207	1
1208	1
1209	2
1210	1
1213	1
1215	2
1216	2
1217	2
1218	1
1219	3
1221	1
1222	1
1223	1
1226	2
1227	2
1228	2
1230	5
1231	1
1232	4
1234	3
1235	2
1236	1
1237	5
1238	1
1239	4
1240	2
1241	1
1242	1
1243	2
1244	1
1246	1
1247	1
1248	4
1250	2
1251	4
1252	1
1253	2
1254	1
1256	1
1257	2
1258	1
1259	2
1260	1
1261	2
1263	2
1264	1
1265	1
1266	3
1268	2
1269	1
1270	2
1271	3
1273	2
1275	3
1277	2
1278	1
1279	2
1280	1
1281	1
1282	2
1283	3
1288	2
1289	1
1291	2
1294	1
1297	1
1298	2
1299	2
1300	3
1301	3
1302	1
1305	2
1306	1
1307	1
1308	1
1310	1
1311	1
1312	2
1313	1
1315	1
1317	1
1319	1
1320	3
1321	1
1322	1
1324	2
1325	1
1326	1
1327	2
1329	2
1331	3
1335	1
1336	3
1337	2
1338	1
1339	1
1340	1
1341	2
1342	2
1344	1
1345	2
1346	1
1348	1
1349	2
1350	1
1351	1
1353	1
1356	1
1358	3
1359	3
1360	1
1361	2
1362	3
1363	5
1364	2
1365	1
1367	2
1368	3
1369	1
1370	3
1371	2
1373	2
1375	2
1377	3
1378	1
1379	1
1382	1
1384	1
1385	2
1387	2
1388	1
1389	1
1390	1
1391	1
1393	2
1394	1
1395	3
1398	2
1399	2
1400	1
1401	1
1403	3
1405	2
1406	1
1408	1
1409	1
1410	2
1411	1
1412	1
1413	2
1414	1
1415	2
1416	5
1418	2
1419	2
1420	1
1421	1
1422	1
1423	1
1425	1
1426	1
1428	1
1429	1
1430	3
1431	1
1433	3
1434	3
1437	3
1438	2
1440	1
1441	1
1442	2
1443	1
1444	3
1445	1
1446	3
1447	1
1449	1
1450	4
1451	1
1452	1
1453	3
1454	1
1455	1
1457	4
1458	2
1459	2
1461	1
1462	2
1463	1
1465	1
1466	2
1468	3
1470	1
1471	2
1472	2
1473	1
1474	3
1476	1
1477	1
1478	2
1479	3
1481	2
1482	3
1483	2
1484	1
1485	2
1487	1
1488	2
1489	1
1490	2
1491	1
1492	1
1493	3
1494	1
1495	2
1496	3
1497	4
1499	1
1501	1
1503	1
1505	1
1506	2
1507	1
1508	2
1509	1
1510	3
1511	2
1512	2
1513	3
1515	1
1516	1
1517	1
1518	2
1519	1
1521	2
1522	1
1523	1
1527	1
1529	1
1531	2
1532	2
1533	1
1534	3
1537	1
1538	2
1539	2
1540	4
1542	3
1545	1
1547	1
1548	1
1549	2
1550	1
1554	1
1556	1
1557	2
1561	4
1562	1
1565	1
1566	3
1567	2
1568	1
1569	1
1571	1
1572	4
1573	1
1575	3
1577	1
1578	1
1579	3
1582	5
1583	2
1584	4
1588	1
1589	1
1591	1
1592	3
1593	1
1594	1
1595	1
1596	3
1597	1
1598	3
1600	2
1601	1
1604	2
1605	1
1609	1
1611	1
1612	1
1613	1
1614	2
1615	1
1617	3
1618	1
1619	1
1620	1
1621	3
1622	1
1623	1
1624	1
1625	2
1626	1
1628	1
1629	1
1630	2
1631	1
1633	3
1636	2
1637	1
1638	2
1639	2
1640	2
1642	3
1644	1
1645	2
1647	1
1650	1
1651	2
1652	3
1654	2
1656	2
1658	1
1660	1
1661	2
1662	1
1664	1
1665	1
1667	1
1672	1
1674	3
1675	2
1676	3
1679	2
1680	1
1681	2
1682	1
1683	1
1684	3
1685	5
1686	1
1687	2
1688	1
1691	1
1692	1
1693	2
1694	4
1695	2
1697	1
1698	2
1701	1
1703	1
1706	1
1708	2
1709	2
1711	2
1714	2
1715	2
1716	1
1717	2
1719	1
1720	1
1721	1
1722	1
1725	1
1726	3
1727	2
1728	1
1729	2
1731	2
1737	1
1738	1
1739	1
1740	2
1741	2
1742	1
1743	1
1744	2
1750	1
1751	2
1752	1
1754	1
1757	2
1759	2
1761	1
1762	2
1763	1
1764	3
1767	2
1770	3
1771	1
1773	1
1777	5
1778	2
1779	2
1781	2
1784	2
1785	1
1786	1
1790	1
1791	1
1793	1
1794	1
1796	1
1799	1
1800	1
1802	2
1803	6
1806	1
1808	1
1809	1
1810	2
1811	1
1812	1
1813	2
1815	1
1817	1
1818	1
1819	2
1820	1
1821	1
1823	1
1824	1
1827	3
1828	2
1831	1
1835	1
1837	2
1839	2
1840	1
1842	1
1843	3
1845	1
1846	1
1847	3
1848	2
1849	1
1850	3
1851	1
1852	1
1854	3
1855	1
1856	1
1858	1
1862	2
1863	1
1865	1
1866	1
1867	2
1871	2
1875	3
1876	1
1878	2
1879	2
1882	1
1883	1
1884	1
1885	1
1886	2
1889	1
1890	1
1892	2
1895	1
1896	1
1897	1
1901	1
1905	1
1907	3
1908	2
1909	2
1910	1
1914	1
1919	2
1920	1
1921	1
1922	1
1926	1
1927	3
1929	1
1931	3
1934	2
1935	1
1936	2
1937	1
1938	2
1942	1
1945	1
1946	1
1950	1
1951	1
1954	1
1955	1
1957	1
1958	2
1959	2
1960	1
1961	1
1962	1
1964	3
1966	1
1967	2
1970	1
1971	1
1974	1
1977	3
1979	2
1980	3
1982	2
1983	1
1984	2
1985	1
1986	1
1991	4
1992	1
1993	1
1994	1
1995	1
1997	2
1998	1
1999	1
2002	1
2003	1
2004	1
2005	1
2006	3
2008	1
2011	2
2013	2
2016	2
2018	1
2019	1
2020	2
2024	1
2025	3
2028	1
2029	1
2033	1
2038	1
2039	1
2040	2
2042	1
2043	1
2044	1
2045	1
2046	1
2048	1
2050	2
2052	1
2056	1
2057	1
2059	1
2062	1
2064	1
2065	3
2069	1
2073	1
2074	3
2075	1
2076	3
2078	1
2083	1
2086	2
2088	2
2090	2
2091	1
2092	1
2093	1
2094	1
2095	2
2099	1
2101	1
2105	1
2106	3
2107	2
2108	1
2111	3
2112	1
2113	2
2114	1
2115	1
2121	1
2122	1
2123	1
2124	1
2125	1
2126	2
2127	1
2128	2
2129	1
2130	1
2134	2
2137	1
2146	1
2147	2
2150	1
2151	1
2154	2
2156	1
2162	1
2165	1
2166	2
2167	1
2168	2
2173	2
2174	1
2175	2
2178	1
2179	1
2182	3
2184	1
2187	1
2188	1
2190	3
2191	4
2197	1
2203	1
2204	1
2205	1
2208	1
2209	1
2211	1
2213	1
2214	1
2216	1
2218	1
2219	1
2220	1
2222	2
2224	1
2225	1
2226	1
2227	1
2233	1
2234	2
2235	1
2237	2
2238	2
2239	2
2241	1
2242	1
2244	1
2247	1
2250	2
2251	1
2253	2
2255	1
2263	1
2264	1
2265	1
2266	1
2267	1
2269	1
2270	1
2271	2
2274	2
2276	1
2277	2
2278	2
2282	1
2284	1
2285	1
2288	4
2292	1
2293	1
2294	2
2295	1
2296	3
2298	2
2300	1
2301	2
2303	2
2304	1
2305	1
2307	1
2308	2
2309	2
2310	2
2311	2
2312	2
2313	3
2314	3
2315	2
2318	1
2321	3
2322	1
2323	1
2324	1
2327	3
2328	1
2330	1
2331	2
2333	2
2336	1
2337	2
2338	3
2340	2
2341	1
2342	1
2344	1
2346	1
2348	1
2349	1
2356	1
2357	1
2358	2
2360	1
2361	1
2363	1
2367	1
2371	2
2374	1
2375	3
2376	1
2378	1
2384	1
2385	2
2386	2
2387	1
2389	1
2391	1
2392	2
2396	1
2397	3
2398	1
2400	1
2401	1
2405	1
2408	1
2409	1
2410	2
2415	1
2416	1
2418	1
2420	2
2422	1
2423	2
2425	1
2428	1
2429	1
2430	2
2431	2
2432	2
2434	1
2435	1
2438	2
2439	1
2441	1
2443	1
2445	2
2448	2
2449	1
2458	2
2459	1
2461	1
2463	1
2464	1
2467	1
2470	1
2471	1
2472	1
2474	1
2475	1
2477	1
2478	1
2479	2
2480	2
2481	1
2484	1
2485	2
2486	1
2487	2
2490	2
2492	2
2493	1
2494	1
2495	2
2497	1
2499	1
2501	1
2502	1
2503	2
2504	1
2505	1
2506	1
2514	1
2515	1
2519	1
2521	1
2522	1
2523	1
2524	1
2525	1
2526	1
2530	1
2534	2
2537	3
2538	1
2543	1
2546	1
2549	1
2554	2
2555	1
2560	2
2563	2
2564	1
2565	1
2566	2
2567	3
2570	1
2571	1
2572	1
2574	1
2577	1
2583	2
2585	1
2586	1
2587	1
2588	1
2592	1
2597	1
2601	1
2602	1
2603	2
2609	1
2611	2
2613	1
2614	2
2615	1
2619	1
2620	1
2622	1
2624	1
2626	1
2627	1
2629	1
2638	1
2639	2
2640	2
2641	1
2642	1
2646	2
2648	1
2651	1
2656	2
2662	1
2666	1
2669	1
2670	1
2671	1
2672	1
2674	2
2677	1
2679	2
2685	1
2686	1
2687	1
2691	2
2693	2
2697	1
2699	1
2700	1
2702	2
2703	1
2704	1
2706	1
2708	2
2710	3
2714	1
2716	1
2719	1
2724	1
2728	2
2730	1
2731	1
2732	1
2734	1
2738	1
2740	1
2741	2
2743	1
2744	2
2745	1
2746	2
2747	2
2751	2
2753	1
2754	1
2755	2
2758	2
2759	1
2760	2
2763	1
2764	1
2770	1
2771	1
2773	2
2775	1
2777	1
2780	1
2781	1
2782	1
2784	1
2788	1
2790	1
2795	1
2796	2
2801	1
2805	1
2811	2
2816	2
2817	2
2826	1
2828	2
2830	1
2831	1
2833	1
2839	1
2840	1
2845	1
2846	2
2847	1
2853	2
2854	1
2855	1
2857	2
2858	2
2860	1
2861	1
2862	1
2863	1
2864	1
2865	1
2867	1
2869	1
2873	1
2876	2
2877	1
2884	2
2897	1
2902	1
2903	1
2904	2
2906	2
2908	1
2911	2
2915	1
2918	1
2923	3
2924	2
2925	1
2926	1
2934	1
2936	2
2937	1
2941	3
2945	1
2946	2
2953	1
2956	2
2957	1
2959	1
2960	1
2961	2
2962	1
2963	1
2964	1
2965	1
2966	1
2967	2
2975	1
2977	1
2978	1
2979	1
2981	1
2982	1
2983	1
2984	1
2987	2
2989	1
2993	1
2994	1
2997	1
2998	1
2999	2
3000	1
3002	1
3005	1
3007	1
3013	1
3017	1
3018	1
3022	1
3023	1
3026	1
3032	1
3034	2
3037	2
3038	1
3040	1
3041	1
3044	1
3047	2
3049	2
3050	2
3053	1
3054	2
3055	1
3060	1
3061	1
3062	2
3065	2
3068	1
3069	1
3071	1
3072	2
3075	1
3077	1
3081	1
3082	1
3085	2
3086	1
3088	1
3093	1
3094	1
3095	1
3097	1
3104	1
3106	1
3107	1
3108	1
3114	1
3115	1
3118	1
3123	1
3124	1
3126	1
3127	1
3128	1
3130	2
3131	1
3134	1
3136	1
3137	2
3139	1
3144	1
3149	1
3152	1
3155	2
3157	1
3159	1
3161	2
3162	1
3163	1
3167	1
3168	1
3169	1
3171	1
3174	1
3179	1
3182	1
3188	1
3189	2
3190	3
3191	1
3192	1
3194	1
3195	1
3198	1
3200	1
3202	1
3203	1
3204	1
3207	2
3208	1
3209	1
3210	1
3214	2
3216	1
3220	1
3224	1
3226	1
3227	1
3231	1
3234	1
3235	1
3236	1
3238	1
3239	1
3240	2
3241	1
3242	2
3243	2
3250	1
3254	1
3256	2
3261	1
3262	1
3264	1
3267	1
3268	4
3274	1
3275	1
3278	1
3280	1
3281	1
3283	1
3285	1
3286	1
3289	1
3290	1
3294	2
3300	1
3301	1
3302	1
3307	1
3313	1
3316	1
3317	1
3320	1
3322	3
3324	1
3325	1
3329	1
3334	1
3335	1
3336	1
3338	1
3342	1
3348	1
3350	1
3351	2
3352	1
3355	1
3362	2
3366	1
3368	2
3372	1
3373	2
3374	1
3382	1
3384	2
3385	1
3388	1
3392	2
3394	1
3399	1
3400	1
3402	1
3403	1
3405	1
3407	1
3408	2
3412	1
3414	1
3417	1
3419	1
3422	1
3425	1
3431	1
3432	1
3433	1
3437	1
3443	3
3444	1
3445	1
3454	1
3456	1
3459	1
3461	1
3462	1
3464	2
3465	1
3466	1
3469	1
3470	1
3471	1
3473	2
3477	1
3479	1
3480	1
3481	1
3487	1
3494	1
3498	1
3499	1
3500	1
3505	1
3506	1
3509	1
3511	1
3513	1
3524	1
3528	2
3531	1
3535	2
3537	2
3538	1
3540	1
3542	1
3544	1
3546	1
3550	1
3551	1
3552	1
3554	2
3555	1
3557	2
3559	1
3560	1
3561	1
3565	1
3569	1
3572	1
3573	1
3579	2
3580	1
3588	1
3589	3
3590	1
3596	1
3597	1
3599	1
3601	1
3605	2
3606	1
3611	1
3621	1
3624	1
3626	1
3627	1
3629	1
3631	1
3633	1
3634	1
3646	2
3652	1
3656	1
3658	1
3662	1
3665	1
3679	1
3682	1
3683	1
3687	1
3692	2
3693	1
3699	1
3700	1
3704	2
3713	1
3716	1
3717	1
3721	1
3723	1
3728	1
3733	1
3734	1
3736	1
3738	1
3746	1
3750	3
3753	1
3754	1
3755	1
3759	1
3760	1
3766	1
3767	1
3768	2
3775	3
3779	1
3781	1
3783	1
3785	1
3787	1
3798	2
3800	1
3803	1
3805	2
3809	2
3813	1
3814	1
3816	1
3818	1
3822	1
3824	1
3826	2
3828	1
3830	1
3834	1
3836	1
3839	1
3843	1
3845	1
3846	1
3850	1
3863	1
3870	1
3871	1
3879	1
3882	1
3886	2
3888	1
3891	1
3892	1
3901	1
3903	1
3904	1
3911	1
3915	1
3925	1
3926	1
3928	1
3930	1
3931	2
3933	1
3940	1
3942	1
3948	1
3959	2
3962	1
3965	2
3966	1
3967	1
3970	2
3973	1
3979	1
3980	1
3983	1
3986	1
3994	1
3995	1
3999	1
4010	1
4011	1
4017	1
4019	1
4034	1
4036	1
4037	1
4039	2
4041	1
4043	2
4053	1
4055	1
4059	1
4069	1
4073	1
4079	1
4082	1
4084	2
4086	1
4093	1
4095	1
4097	1
4101	2
4109	1
4110	1
4112	1
4114	2
4115	1
4120	1
4121	2
4127	2
4129	1
4144	1
4149	1
4154	1
4155	1
4162	1
4164	1
4168	1
4172	1
4178	1
4180	1
4183	1
4184	1
4188	1
4191	1
4198	1
4199	2
4204	1
4212	1
4231	1
4239	1
4242	1
4250	1
4255	1
4256	1
4258	1
4259	1
4268	2
4275	1
4280	1
4289	1
4290	1
4293	1
4294	3
4296	1
4303	1
4326	1
4330	1
4333	2
4337	1
4344	1
4350	2
4371	1
4373	1
4374	2
4375	1
4377	1
4381	1
4385	1
4396	1
4398	1
4400	2
4403	1
4406	1
4417	1
4418	1
4424	1
4427	1
4429	1
4434	1
4443	1
4445	1
4449	1
4451	1
4457	2
4461	2
4468	2
4472	1
4476	1
4484	1
4485	1
4488	1
4489	1
4493	1
4506	1
4509	2
4510	1
4526	1
4532	1
4534	1
4536	2
4537	1
4551	1
4554	1
4558	2
4560	3
4561	2
4566	1
4571	1
4586	1
4587	1
4588	1
4590	1
4595	2
4625	1
4630	1
4638	1
4640	1
4649	1
4655	1
4658	1
4659	1
4668	1
4687	1
4692	1
4700	1
4701	1
4706	1
4707	2
4709	1
4710	1
4719	1
4723	1
4733	1
4736	1
4737	1
4743	1
4754	1
4758	1
4764	1
4774	1
4784	1
4789	2
4799	2
4809	1
4812	1
4817	1
4821	1
4825	1
4829	1
4835	1
4842	1
4844	1
4848	1
4851	1
4852	1
4856	1
4864	1
4872	1
4874	1
4878	1
4880	1
4883	1
4886	1
4893	1
4897	1
4903	1
4906	1
4916	1
4917	1
4922	1
4929	1
4932	1
4941	1
4957	1
4961	1
4963	1
4966	1
4971	1
4977	1
4978	1
4991	1
5013	1
5023	1
5025	2
5032	1
5045	1
5048	1
5049	1
5050	1
5055	1
5066	1
5068	1
5082	1
5087	1
5089	1
5093	1
5101	1
5111	1
5120	1
5130	1
5141	1
5142	1
5144	1
5163	1
5167	1
5174	1
5180	1
5189	1
5205	1
5206	1
5219	1
5222	1
5230	1
5247	1
5252	1
5254	1
5256	1
5257	1
5260	1
5268	1
5270	1
5284	1
5291	1
5292	1
5294	1
5304	1
5310	1
5314	1
5316	1
5322	1
5323	1
5334	1
5336	1
5342	1
5360	1
5364	1
5377	1
5386	1
5388	1
5391	1
5405	2
5407	1
5411	1
5438	1
5440	1
5457	1
5459	1
5465	1
5466	1
5481	1
5484	1
5489	1
5516	1
5528	1
5545	1
5546	1
5581	1
5584	1
5593	1
5608	1
5614	1
5631	1
5639	1
5649	1
5656	1
5657	1
5660	1
5680	1
5690	1
5691	1
5695	1
5703	1
5707	1
5711	1
5714	1
5717	1
5718	1
5721	1
5750	1
5769	1
5781	1
5791	1
5796	1
5800	1
5828	1
5841	1
5842	1
5845	1
5846	1
5858	1
5866	1
5869	1
5870	1
5882	1
5886	1
5896	1
5906	1
5910	1
5917	1
5918	1
5920	1
5946	2
5948	1
5949	1
5953	1
5962	1
5967	1
5977	1
5983	1
5987	1
5996	1
5998	1
5999	1
6002	1
6005	1
6016	1
6025	1
6031	1
6032	1
6048	1
6069	1
6081	1
6085	1
6086	1
6090	1
6092	1
6105	1
6126	1
6127	1
6151	1
6154	1
6159	2
6166	1
6176	1
6184	1
6192	1
6196	1
6203	1
6212	1
6218	2
6226	1
6233	1
6237	1
6308	1
6313	1
6321	1
6334	1
6370	1
6376	1
6385	1
6387	1
6438	1
6456	1
6458	1
6459	1
6489	1
6491	1
6501	1
6508	1
6542	1
6602	1
6604	1
6629	1
6632	1
6640	2
6645	1
6653	2
6655	1
6709	1
6716	1
6718	1
6719	1
6728	1
6732	1
6775	1
6797	1
6800	1
6808	1
6818	1
6823	1
6834	1
6835	1
6846	1
6847	1
6853	1
6865	1
6873	1
6876	1
6880	1
6890	1
6911	1
6954	1
6976	1
6982	1
6985	1
7010	1
7019	1
7039	1
7048	1
7058	1
7110	1
7116	1
7118	1
7122	1
7126	1
7131	1
7137	1
7141	1
7170	1
7171	1
7174	1
7198	1
7233	1
7249	1
7253	1
7255	1
7267	1
7276	1
7312	1
7317	1
7335	1
7344	1
7359	1
7422	1
7429	1
7442	1
7471	1
7489	1
7499	1
7541	1
7559	1
7566	1
7573	1
7603	1
7626	1
7637	1
7662	1
7686	1
7702	1
7718	1
7733	1
7762	1
7776	1
7820	1
7846	1
7883	1
7905	1
7917	1
7919	1
7920	1
7933	1
7939	1
7969	1
7979	1
7983	1
8024	1
8048	1
8062	1
8082	1
8087	1
8109	1
8112	1
8122	1
8141	1
8187	1
8217	1
8233	1
8251	1
8256	1
8282	1
8297	1
8300	1
8339	1
8381	1
8383	1
8402	1
8432	1
8451	1
8462	1
8500	1
8507	1
8522	1
8556	1
8562	1
8565	1
8570	1
8576	1
8615	1
8625	2
8627	1
8698	1
8718	1
8741	1
8755	1
8768	1
8809	1
8825	1
8829	1
8890	1
8938	1
9015	1
9034	1
9039	1
9080	1
9095	1
9196	1
9210	1
9296	1
9412	1
9424	1
9525	1
9555	1
9590	1
9629	1
9642	1
9675	1
9682	2
9733	1
9794	1
9847	1
9873	1
9909	1
9954	1
10026	1
10043	1
10044	1
10050	1
10170	1
10199	1
10234	1
10290	1
10346	1
10390	1
10446	1
10457	1
10463	1
10554	1
10630	1
10640	1
10688	1
10755	1
10759	1
10781	1
10910	1
10958	1
10989	1
11101	1
11219	1
11227	1
11339	1
11353	1
11361	1
11479	1
11563	1
11621	1
11738	1
11746	1
12087	1
12092	1
12133	1
12143	1
12241	1
12318	1
12458	1
12666	1
12775	1
12866	1
12970	1
13292	1
13712	1
13950	1
14403	1
14654	1
14878	1
15515	1
15516	1
15526	1
15772	1
16984	1
17737	1
17769	1
18452	1
18817	1
18840	1
18948	1
21386	1
26397	1
